Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
29938,0,-27000,-19285,-27000,-27000,-27000,-27000,-24562,27000,7363,23400,-27000,-27000,-27000,-27000,-18500,-16200,0
29942,0,-27000,-27000,-20647,-27000,-27000,-27000,-21148,27000,22090,-21600,-13500,-27000,-27000,-27000,-17280,-5400,0
29943,0,-27000,-27000,-20647,9000,-27000,-27000,-27000,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,0
29947,0,-27000,-27000,-20647,-27000,-27000,-27000,-27000,27000,-27000,-18000,-13500,-27000,-27000,-27000,-18970,-16200,0
29948,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25902,-27000,27000,-10800,0,-27000,-27000,-27000,-20500,-27000,0
29949,0,-27000,-27000,-14294,-27000,-27000,-27000,-17979,-27000,17181,-16200,-13500,-27000,-27000,-27000,-18075,-27000,0
29950,0,-27000,-19285,-23823,-27000,-27000,-27000,-25537,27000,12272,5400,-13500,-27000,-27000,-27000,-11100,-27000,0
29952,0,-27000,-27000,-20647,-27000,-27000,-27000,-13469,27000,7363,0,-27000,-27000,-27000,-27000,-19775,-27000,0
29954,0,-27000,-11571,-17470,-27000,-27000,-18000,-20173,27000,-17181,-18000,-13500,-27000,-27000,-27000,-20768,-16200,0
29957,0,-27000,-11571,-20647,-27000,-27000,-18000,-21270,27000,-12272,-27000,-13500,-27000,-27000,-27000,-16672,-27000,0
29958,0,-27000,-27000,-17470,-27000,-27000,-18000,-21880,27000,-7363,1800,-27000,-27000,-27000,-27000,-17370,-27000,0
29959,0,-27000,-11571,-23823,-27000,27000,-27000,-19198,27000,12272,3600,-13500,-27000,-27000,-27000,-12510,-5400,0
29960,0,-27000,-19285,-23823,-27000,-27000,-27000,-17492,27000,-12272,-25200,-13500,-27000,-27000,-27000,-18270,-16200,0
29961,0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,0
29962,0,-27000,-19285,-17470,-27000,-27000,-18000,-18589,27000,12272,-14400,-13500,-27000,-27000,-27000,-12060,-16200,0
29963,0,-27000,-27000,-11117,-27000,-27000,-27000,-9934,-27000,27000,23400,-27000,-27000,-27000,-27000,-20000,-27000,0
29965,-13500,-27000,-27000,-23823,-27000,-27000,-18000,-26878,27000,-22090,0,-27000,27000,-27000,-21413,-22500,-5400,0
29967,0,-21600,-27000,-17470,-27000,-27000,-27000,-25537,-27000,12272,-27000,-27000,-27000,-27000,-27000,-17150,-16200,0
29968,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25171,27000,-2454,10800,-27000,-27000,-27000,-27000,-13400,-27000,0
29969,0,-27000,-11571,-23823,-27000,-27000,-18000,-21270,27000,2454,14400,-13500,-27000,-27000,-27000,-10170,-27000,0
29970,13500,-27000,-19285,-17470,-27000,-27000,-18000,-20295,27000,12272,-27000,-13500,-27000,-27000,-27000,-12780,-5400,0
29971,0,-27000,-11571,-23823,-27000,-27000,-18000,-19442,27000,-12272,-12600,-13500,-27000,-27000,-27000,-15120,-27000,0
29972,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26390,27000,22090,-3600,0,-27000,-27000,-27000,-20500,-27000,0
29974,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-17500,-27000,0
29976,0,-27000,-19285,-23823,-27000,27000,-9000,-21880,-27000,27000,21600,-13500,-27000,-27000,-27000,-17850,-27000,0
29977,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-24927,27000,-22090,7200,-13500,-27000,-27000,-27000,-19100,-27000,0
29978,0,-27000,-19285,-23823,-27000,-27000,-27000,-26756,-27000,27000,-19800,-27000,-27000,-27000,-27000,-20720,-27000,0
29979,0,-27000,-27000,-17470,-27000,-27000,-27000,-7496,-27000,27000,25200,-27000,-27000,-27000,-27000,-20000,-27000,0
29980,0,-16200,-27000,-23823,-27000,-27000,0,-27000,-27000,17181,27000,27000,-27000,-27000,-27000,-27000,-27000,0
29982,13500,-27000,-19285,-20647,-27000,-27000,-27000,-19320,27000,-12272,23400,-13500,-27000,-27000,-27000,-11069,-27000,0
29985,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-26390,-27000,17181,-7200,0,27000,-18692,-22344,-20500,-27000,0
29986,0,-16200,-3857,-11117,-27000,-27000,0,-24562,27000,27000,5400,-13500,-27000,-27000,-27000,-13688,-27000,0
29989,0,-27000,-19285,-20647,-27000,-27000,-27000,-20173,27000,22090,-3600,-27000,-27000,-27000,-27000,-19500,-27000,0
29991,0,-27000,-27000,-20647,-27000,-27000,-27000,-16516,-27000,12272,14400,-27000,-27000,-27000,-27000,-16500,-27000,0
29992,0,-27000,-27000,-20647,-9000,-27000,-27000,-26268,27000,-27000,-7200,-13500,-27000,-27000,-27000,-20050,-5400,0
29993,0,-27000,-11571,-20647,-9000,-27000,-27000,-15907,27000,-12272,-27000,-13500,-27000,-27000,-27000,-21798,-27000,0
29994,0,-27000,-27000,-20647,-27000,-27000,-27000,12250,27000,27000,-12600,-27000,-27000,-27000,-27000,-21800,-27000,0
29995,0,-27000,-27000,-17470,-27000,-27000,-27000,-15907,27000,-7363,-9000,-27000,-27000,-27000,-27000,-19500,-27000,0
29997,-13500,-27000,-27000,-20647,-27000,-27000,-27000,5424,27000,27000,-25200,-27000,-27000,-27000,-27000,-19500,-27000,0
29998,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-26634,27000,2454,-9000,0,-27000,-27000,-27000,-15185,-27000,0
29999,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-26146,-27000,17181,5400,-13500,-27000,-27000,-27000,-14400,-16200,0
30001,-13500,-27000,-11571,-17470,-27000,-27000,-27000,-15297,27000,22090,-18000,0,-27000,-27000,-27000,-19100,-16200,0
30002,0,-27000,-11571,-17470,-27000,-27000,-27000,-12616,27000,-12272,25200,-13500,-27000,-27000,-27000,-17225,-16200,0
30003,0,-27000,-27000,-17470,-27000,-27000,-27000,-23952,27000,-27000,-7200,-27000,-27000,-27000,-27000,-22933,-27000,0
30004,0,-27000,-27000,-20647,-9000,-27000,-27000,-26756,27000,-27000,7200,-13500,-27000,-27000,-27000,-18900,-27000,0
30005,0,-27000,-11571,-20647,-27000,-27000,-27000,-5911,27000,-2454,5400,-13500,-27000,-27000,-27000,-19663,-16200,0
30006,0,-27000,-27000,-20647,-27000,-27000,-18000,-26878,27000,-12272,5400,-27000,-27000,-27000,-27000,-16300,-27000,0
30007,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26512,27000,7363,-25200,-13500,-27000,-27000,-27000,-14900,-16200,0
30009,0,-27000,-27000,-17470,-27000,-27000,-27000,-20905,27000,-27000,-3600,-27000,-27000,-27000,-27000,-21800,-16200,0
30010,13500,-27000,-27000,-17470,-27000,-27000,-18000,-20295,27000,-17181,23400,-13500,-27000,-27000,-27000,-14670,-5400,0
30011,-13500,-27000,-19285,-17470,-27000,-27000,-27000,-26634,-27000,17181,5400,-27000,27000,-22846,-27000,-16000,-27000,0
30012,-13500,-27000,-27000,-20647,-27000,-27000,0,-26756,27000,12272,-3600,0,-27000,-27000,-27000,-11093,-27000,0
30014,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,-27000,12272,-12600,0,-27000,-27000,-27000,-18000,-27000,0
30015,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26024,27000,-17181,-27000,-27000,-27000,-27000,-27000,-21500,-27000,0
30016,-13500,-27000,-27000,-20647,-27000,-27000,9000,-26756,27000,-22090,-19800,0,-27000,-27000,-27000,-17300,-27000,0
30017,0,-16200,-27000,-17470,-27000,-27000,0,-22977,27000,7363,14400,-13500,-27000,-27000,-27000,-6210,-5400,0
30018,13500,-27000,-27000,-20647,-27000,-27000,-27000,-14810,27000,27000,12600,-27000,-27000,-27000,-27000,-16500,-27000,0
30019,0,-27000,-11571,-14294,-9000,27000,-27000,-26878,27000,-22090,-21600,-13500,-27000,-27000,-27000,-18000,-16200,0
30021,0,-27000,-19285,-27000,-27000,27000,-9000,-26268,-27000,27000,-16200,-13500,-27000,-27000,-27000,-16475,-27000,0
30025,0,-27000,-19285,-27000,-27000,-27000,-27000,-24074,27000,-17181,7200,-27000,-27000,-27000,-27000,-20000,-27000,0
30026,0,-27000,-27000,-23823,-9000,-27000,-27000,-26512,27000,-22090,16200,-13500,-27000,-27000,-27000,-18900,-5400,0
30027,0,-27000,-11571,-23823,-27000,-27000,-27000,-21636,27000,-12272,12600,-27000,-27000,-27000,-27000,-17500,-16200,0
30029,0,-27000,-27000,-17470,-27000,-27000,-27000,-23465,-27000,27000,27000,-27000,-27000,-27000,-27000,-15500,-16200,0
30030,0,-27000,-19285,-11117,-27000,-27000,-18000,-25415,27000,-12272,-19800,-13500,-27000,-27000,-27000,-13966,-27000,0
30031,0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,12272,7200,-13500,-27000,-27000,-27000,-15988,-27000,0
30033,-13500,-27000,-11571,-17470,-27000,-27000,-27000,-19076,-27000,12272,16200,-13500,-27000,-27000,-27000,-15186,-16200,0
30034,0,-27000,-27000,-17470,-27000,-27000,-27000,-9812,27000,7363,25200,-13500,-27000,-27000,-27000,-16350,-16200,0
30036,0,-21600,-27000,-20647,-27000,-27000,-27000,-9203,27000,-2454,23400,-13500,-27000,-27000,-27000,-14000,-5400,0
30037,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19808,-27000,17181,23400,-27000,-27000,-27000,-27000,-19500,-27000,0
30038,0,-16200,-19285,-27000,-27000,-27000,0,-20417,27000,2454,-10800,-13500,-27000,-27000,-27000,-11307,-5400,0
30040,13500,-27000,-19285,-23823,-27000,-27000,0,-18711,27000,-2454,-21600,-13500,-27000,-27000,-27000,-7560,5400,0
30041,0,-27000,-19285,-20647,-27000,-27000,-27000,-24318,-27000,12272,-21600,-13500,-27000,-27000,-27000,-19319,-27000,0
30042,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,0
30043,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-21270,27000,-2454,9000,-13500,-27000,-27000,-27000,-16830,-16200,0
30047,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,0
30049,0,-21600,-11571,-23823,-27000,-27000,-27000,-26634,-27000,27000,-19800,-13500,-27000,-27000,-27000,-15000,-5400,0
30050,0,-27000,-19285,-27000,-27000,-27000,-27000,-22733,27000,7363,-27000,-13500,-27000,-27000,-27000,-12510,-16200,0
30051,0,-27000,-27000,-17470,-27000,-27000,-18000,-26146,27000,-17181,0,-13500,-27000,-27000,-27000,-17080,-16200,0
30052,13500,-27000,-11571,-20647,-27000,-27000,-18000,-13835,27000,27000,16200,-13500,-27000,-27000,-27000,-13000,-5400,0
30054,0,-27000,-19285,-17470,-9000,-27000,-27000,-21027,27000,-22090,10800,-13500,-27000,-27000,-27000,-20425,-16200,0
30056,0,-27000,-11571,-11117,-27000,-27000,-27000,-26146,27000,-17181,-16200,-27000,-27000,-27000,-27000,-19830,-27000,0
30057,0,-27000,-27000,-14294,9000,-27000,-27000,-26146,27000,12272,9000,-27000,-27000,-27000,-27000,-15300,-16200,0
30058,0,-27000,-27000,-23823,-9000,27000,-27000,-22124,27000,2454,12600,-13500,-27000,-27000,-27000,-13590,-16200,0
30059,0,-27000,-11571,-20647,-27000,-27000,-27000,-22124,-27000,27000,18000,-27000,-27000,-27000,-27000,-20700,-16200,0
30061,0,-21600,-27000,-23823,-9000,-27000,-27000,-23221,-27000,27000,5400,-13500,-27000,-27000,-27000,-21803,-16200,0
30062,0,-27000,-11571,-17470,-27000,-27000,-27000,-17004,27000,27000,-10800,-13500,-27000,-27000,-27000,-20533,-16200,0
30063,0,-27000,-19285,-14294,-27000,-27000,-27000,-20539,27000,-17181,21600,-13500,-27000,-27000,-27000,-18415,-5400,0
30067,-13500,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-18000,-27000,0
30070,0,-27000,-27000,-14294,-27000,-27000,-27000,-10787,27000,2454,-5400,-27000,-27000,-27000,-27000,-18875,-16200,0
30071,-13500,-27000,-27000,-23823,-9000,-27000,9000,-26024,27000,-7363,9000,-27000,-27000,-27000,-27000,-10100,-16200,0
30074,0,-27000,-19285,-23823,-27000,-27000,-27000,-22977,27000,-27000,16200,0,-27000,-27000,-27000,-20600,-27000,0
30075,0,-16200,-11571,-14294,-27000,-27000,0,-26024,-27000,17181,-25200,-13500,-27000,-27000,-27000,-4550,-5400,0
30076,0,-27000,-27000,-17470,-27000,-27000,-18000,-18589,-27000,27000,-23400,-27000,-27000,-27000,-27000,-21000,-27000,0
30077,0,-27000,-11571,-14294,-27000,-27000,-27000,-25415,27000,27000,3600,-13500,-27000,-27000,-27000,-18160,-5400,0
30078,0,-21600,-11571,-23823,-27000,-27000,-27000,-19320,27000,2454,14400,-13500,-27000,-27000,-27000,-14850,-5400,0
30080,13500,-27000,-27000,-17470,-27000,-27000,-18000,-22611,27000,-17181,0,-13500,-27000,-27000,-27000,-15000,-5400,0
30083,0,-21600,-11571,-17470,-27000,27000,-18000,-15297,27000,17181,9000,-13500,-27000,-27000,-27000,-13428,-5400,0
30084,0,-27000,-19285,-23823,-9000,-27000,-27000,-17004,27000,-7363,0,-13500,-27000,-27000,-27000,-15390,-16200,0
30086,-13500,-27000,-27000,-23823,-27000,-27000,-18000,-24927,27000,-17181,-12600,0,-27000,-27000,-27000,-19500,-27000,0
30087,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,0
30088,0,-27000,-11571,-17470,-9000,-27000,-27000,-3108,27000,12272,-21600,-13500,-27000,-27000,-27000,-17395,-16200,0
30089,0,-27000,-11571,-11117,-27000,-27000,18000,-23221,27000,12272,-10800,-13500,-27000,-27000,-27000,-9158,-16200,0
30091,0,-27000,-19285,-27000,-27000,-27000,-18000,-26268,27000,-2454,7200,27000,-27000,-27000,-27000,-27000,-16200,0
30095,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25293,-27000,17181,-1800,-27000,-27000,-27000,-27000,-17000,-27000,0
30096,0,-27000,-19285,-20647,-27000,-27000,-27000,-27000,27000,17181,-10800,-27000,-27000,-27000,-27000,-18000,-5400,0
30097,0,-27000,-11571,-20647,-27000,-27000,-27000,-26878,27000,22090,-19800,-27000,-27000,-27000,-27000,-20200,-16200,0
30099,0,-27000,-27000,-23823,-27000,-27000,-27000,-25659,-27000,27000,-14400,-27000,-27000,-27000,-27000,-20040,-27000,0
30102,0,-27000,-11571,-17470,-27000,-27000,-27000,-25293,27000,2454,-25200,-13500,-27000,-27000,-27000,-11900,-5400,0
30103,0,-27000,-11571,-23823,-27000,-27000,-27000,-23830,-27000,12272,-7200,-13500,-27000,-27000,-27000,-14600,5400,0
30104,0,-27000,-27000,-23823,-27000,-27000,-27000,-18832,27000,-17181,18000,-27000,-27000,-27000,-27000,-18976,-16200,0
30105,0,-27000,-27000,-17470,-27000,-27000,-18000,-22124,27000,17181,-9000,-27000,-27000,-27000,-27000,-17370,-27000,0
30107,0,-27000,-19285,-20647,-27000,-27000,-27000,-27000,-27000,12272,9000,-13500,-27000,-27000,-27000,-14600,-27000,0
30108,0,-27000,-11571,-14294,9000,-27000,-27000,12860,-27000,12272,-12600,-27000,-27000,-27000,-27000,-18200,-27000,0
30109,-13500,-27000,-27000,-23823,-27000,-27000,0,-26024,27000,12272,25200,-13500,-27000,-27000,-27000,-6980,-16200,0
30110,0,-27000,-27000,-14294,-9000,-27000,-27000,7496,27000,27000,21600,-13500,-27000,-27000,-27000,-19775,-5400,0
30111,13500,-27000,-27000,-17470,-27000,-27000,-18000,-20905,27000,-2454,-16200,-13500,-27000,-27000,-27000,-12269,-5400,0
30112,0,-27000,-27000,-20647,-27000,-27000,-27000,-26024,27000,-7363,-7200,-27000,-27000,-27000,-27000,-17500,-27000,0
30113,13500,-27000,-19285,-17470,-27000,-27000,-27000,-17248,27000,-2454,19800,-27000,-27000,-27000,-27000,-17310,-27000,0
30114,0,-27000,-19285,-17470,-27000,-27000,-18000,-20661,27000,-17181,27000,-13500,-27000,-27000,-27000,-17012,-16200,0
30117,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-23221,27000,-22090,-21600,0,-27000,-27000,-27000,-19900,-27000,0
30118,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18101,-27000,22090,14400,-27000,-27000,-27000,-27000,-20217,-27000,0
30119,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18345,27000,-2454,-3600,-27000,-27000,-27000,-27000,-15000,-27000,0
30120,-13500,-27000,-19285,-17470,-27000,-27000,-18000,-17370,27000,-12272,21600,-13500,-27000,-27000,-27000,-14462,-27000,0
30121,13500,-27000,-11571,-20647,-27000,-27000,-18000,-26268,27000,2454,-25200,-13500,-27000,-27000,-27000,-9000,-5400,0
30123,0,-27000,-11571,-14294,-27000,-27000,-18000,-3839,27000,12272,-25200,-13500,-27000,-27000,-27000,-13740,16200,0
30124,0,-27000,-11571,-17470,-27000,-27000,-27000,-27000,-27000,7363,-14400,-13500,-27000,-27000,-27000,-18200,-27000,0
30125,0,-21600,-11571,-27000,-27000,-27000,-27000,-24927,27000,-12272,-10800,-13500,-27000,-27000,-27000,-17259,5400,0
30126,0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,0
30127,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,-27000,12272,-27000,27000,-27000,-27000,-27000,-27000,-16200,0
30128,0,-21600,-11571,-20647,-27000,-27000,-18000,-20905,27000,-7363,-3600,-13500,-27000,-27000,-27000,-15442,-5400,0
30130,0,-27000,-19285,-20647,-27000,-27000,-9000,-24196,27000,-27000,23400,-13500,-27000,-27000,-27000,-19275,-16200,0
30131,0,-27000,-27000,-23823,-27000,-27000,-27000,-20661,-27000,17181,12600,-13500,-27000,-27000,-27000,-19724,-16200,0
30132,0,-27000,-11571,-20647,-27000,-27000,-18000,-25781,27000,-7363,-18000,-13500,-27000,-27000,-27000,-12900,-16200,0
30133,0,-27000,-27000,-14294,-9000,-27000,-27000,-26268,27000,17181,-21600,-13500,-27000,-27000,-27000,-13000,-27000,0
30134,13500,-27000,-3857,-7941,-27000,-27000,-18000,-17857,27000,-7363,-12600,-13500,-27000,-27000,-27000,-11955,-27000,0
30136,-13500,-27000,-27000,-14294,9000,-27000,-27000,9081,27000,12272,9000,-27000,-27000,-27000,-27000,-18900,-27000,0
30138,0,-27000,-19285,-23823,-27000,-27000,-27000,-17857,27000,12272,1800,-27000,-27000,-27000,-27000,-18925,-27000,0
30139,0,-27000,-27000,-11117,-27000,27000,-27000,-26024,-27000,7363,3600,-13500,-27000,-27000,-27000,-17700,-16200,0
30142,0,-27000,-27000,-23823,-27000,-27000,-27000,-13591,-27000,27000,-12600,-27000,-27000,-27000,-27000,-20000,-27000,0
30143,0,-27000,-27000,-17470,-27000,-27000,-18000,-22977,27000,7363,25200,-27000,-27000,-27000,-27000,-17905,-27000,0
30145,0,-27000,-11571,-17470,-27000,-27000,-27000,-23099,27000,12272,16200,-27000,-27000,-27000,-27000,-18900,-27000,0
30148,-13500,-27000,-27000,-17470,-27000,-27000,-18000,-23586,27000,-2454,-3600,-13500,-27000,-27000,-27000,-16158,-16200,0
30149,-13500,-27000,-11571,-27000,-27000,-27000,-27000,-22367,27000,7363,9000,-13500,-27000,-27000,-27000,-17905,-27000,0
30150,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,0
30154,0,-27000,-27000,-20647,-27000,-27000,-27000,-13835,27000,17181,-16200,-13500,-27000,-27000,-27000,-15120,-16200,0
30155,-13500,-27000,3857,7941,-27000,-27000,-27000,-25902,27000,-27000,0,-13500,-27000,-27000,-27000,-18900,-27000,0
30156,-13500,-27000,-27000,-14294,9000,-27000,-27000,12372,27000,-7363,1800,-27000,-27000,-27000,-27000,-18400,-27000,0
30157,0,-27000,-19285,-20647,-27000,-27000,-27000,-22124,-27000,17181,-19800,-13500,-27000,-27000,-27000,-17550,-5400,0
30158,0,-16200,-27000,-14294,-27000,-27000,-9000,-15419,27000,27000,-16200,-13500,-27000,-27000,-27000,-11428,-16200,0
30159,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-12616,27000,-2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,0
30160,-13500,-27000,-19285,-20647,-27000,-27000,-18000,-2011,27000,17181,21600,-13500,-27000,-27000,-27000,-16020,5400,0
30161,0,-21600,-19285,-23823,-27000,-27000,-27000,-16882,27000,22090,9000,-13500,-27000,-27000,-27000,-16020,-5400,0
30162,0,-27000,-11571,-23823,-27000,-27000,-27000,-21148,27000,2454,-12600,-13500,-27000,-27000,-27000,-15450,-5400,0
30163,0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,0
30164,0,-16200,-19285,-14294,-27000,-27000,0,-23343,27000,-22090,-14400,-13500,-27000,-27000,-27000,-11769,-5400,0
30167,13500,-27000,-19285,-23823,-27000,-27000,-18000,-9934,27000,2454,-25200,-13500,-27000,-27000,-27000,-14130,5400,0
30168,0,-27000,-11571,-14294,9000,-27000,-18000,-14566,27000,2454,-10800,-13500,-27000,-27000,-27000,-11400,5400,0
30169,0,-27000,-11571,-23823,9000,-27000,-27000,-8715,27000,-27000,-25200,-27000,-27000,-27000,-27000,-16900,-27000,0
30170,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-21027,27000,-7363,25200,-13500,-27000,-27000,-27000,-14850,-16200,0
30175,0,-27000,-11571,-14294,-27000,-27000,-27000,-23465,27000,-27000,27000,-13500,-27000,-27000,-27000,-19025,-16200,0
30176,0,-27000,-27000,-17470,-27000,-27000,-27000,-26268,-27000,12272,-23400,-13500,-27000,-27000,-27000,-15233,-5400,0
30177,0,-27000,-19285,-20647,-27000,-27000,-27000,8349,27000,-2454,1800,-27000,-27000,-27000,-27000,-19800,-16200,0
30178,0,-27000,-11571,-23823,-27000,27000,-27000,-21636,-27000,12272,-7200,-13500,-27000,-27000,-27000,-14940,-5400,0
30179,0,-27000,-27000,-14294,-27000,-27000,-27000,-23343,27000,7363,25200,-13500,-27000,-27000,-27000,-16020,-5400,0
30180,0,-27000,-27000,-17470,-27000,-27000,-18000,-27000,27000,-12272,5400,-13500,-27000,-27000,-27000,-19997,-27000,0
30181,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26756,-27000,12272,-19800,-27000,-27000,-27000,-27000,-19500,-27000,0
30183,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-25415,-27000,22090,-1800,0,-27000,-27000,-27000,-20500,-27000,0
30184,0,-27000,-19285,-20647,-9000,-27000,-27000,-20661,27000,7363,23400,-13500,-27000,-27000,-27000,-16200,-16200,0
30185,0,-27000,-19285,-23823,-27000,-27000,-27000,-24683,-27000,12272,9000,-13500,-27000,-27000,-27000,-14600,-27000,0
30186,0,-27000,-27000,-20647,-27000,-27000,-27000,-15663,27000,-2454,-23400,-27000,-27000,-27000,-27000,-18925,-16200,0
30187,0,-21600,-11571,-23823,-9000,-27000,-27000,-18101,27000,-12272,-23400,-13500,-27000,-27000,-27000,-17600,-27000,0
30188,0,-27000,-27000,-23823,-27000,27000,-18000,-16029,27000,12272,-14400,-13500,-27000,-27000,-27000,-10260,-5400,0
30190,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,-7363,12600,0,-27000,-27000,-27000,-20500,-27000,0
30191,0,-27000,-27000,-23823,-9000,-27000,-27000,-12494,27000,-7363,5400,-13500,-27000,-27000,-27000,-16650,-16200,0
30192,13500,-27000,-11571,-11117,9000,-27000,-18000,-19686,27000,12272,-18000,-13500,-27000,-27000,-27000,-10296,-27000,0
30194,0,-27000,-27000,-14294,-27000,-27000,-27000,-15785,-27000,17181,-16200,-27000,-27000,-27000,-27000,-20000,-27000,0
30195,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-23099,-27000,22090,7200,-27000,-27000,-27000,-27000,-19700,-27000,0
30196,-13500,-27000,3857,-7941,-27000,-27000,-27000,-26024,27000,-27000,-10800,-13500,-27000,-27000,-27000,-18830,-27000,0
30198,-13500,-27000,-19285,-27000,-9000,-27000,-27000,-27000,27000,-12272,-21600,-13500,-27000,-27000,-27000,-18100,-16200,0
30199,0,-27000,-19285,-20647,-27000,-27000,-27000,-18954,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19500,-27000,0
30200,13500,-27000,-19285,-14294,9000,-27000,-18000,-12616,27000,7363,-27000,-13500,-27000,-27000,-27000,-8100,-5400,0
30201,0,-27000,-11571,-17470,-27000,-27000,-27000,-3108,27000,12272,1800,-13500,-27000,-27000,-27000,-18233,-16200,0
30202,0,-27000,-11571,-23823,9000,-27000,-27000,-24074,27000,-27000,27000,-13500,-27000,-27000,-27000,-14800,-27000,0
30203,0,-21600,-11571,-23823,-27000,-27000,-27000,-18467,27000,27000,16200,-13500,-27000,-27000,-27000,-16020,-5400,0
30205,0,-27000,-27000,-17470,-27000,-27000,-27000,-9203,-27000,27000,23400,-27000,-27000,-27000,-27000,-23250,-27000,0
30206,0,-27000,-27000,-23823,-27000,-27000,-27000,-23586,27000,12272,19800,-27000,-27000,-27000,-27000,-19500,-5400,0
30207,0,-27000,-27000,-14294,-27000,-27000,-27000,-11884,-27000,22090,14400,-13500,-27000,-27000,-27000,-19775,-16200,0
30209,-13500,-27000,-27000,-20647,-9000,-27000,-27000,-24562,27000,-12272,-16200,-13500,-27000,-27000,-27000,-18100,-16200,0
30210,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26146,27000,2454,-9000,-13500,-27000,-27000,-27000,-12500,-16200,0
30211,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,-27000,27000,9000,0,27000,-27000,-24206,-19500,-27000,0
30212,0,-27000,-19285,-17470,-27000,-27000,-27000,-15663,-27000,27000,-23400,-13500,-27000,-27000,-27000,-19775,-5400,0
30213,0,-21600,-11571,-23823,-27000,-27000,-18000,-22124,-27000,27000,-19800,-27000,-27000,-27000,-27000,-19620,-16200,0
30216,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,-27000,-16200,0,27000,-27000,-25137,-20500,-16200,0
30219,0,-27000,-11571,-23823,-27000,-27000,-27000,-16395,27000,27000,1800,-27000,-27000,-27000,-27000,-19500,-27000,0
30220,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25902,27000,-17181,25200,-13500,-27000,-27000,-27000,-19608,-27000,0
30222,0,-16200,-27000,-17470,-27000,-27000,0,-18345,27000,-12272,-16200,-13500,-27000,-27000,-27000,-9870,-5400,0
30223,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26268,27000,22090,10800,0,-27000,-27000,-27000,-19100,-16200,0
30226,0,-27000,-11571,-11117,9000,-27000,-27000,6765,27000,12272,-19800,-27000,-27000,-27000,-27000,-18086,-16200,0
30227,0,-27000,-19285,-23823,-27000,-27000,-27000,-5058,27000,-7363,-25200,-27000,-27000,-27000,-27000,-17000,-16200,0
30228,0,-27000,-27000,-14294,-27000,-27000,-27000,-21148,27000,22090,-27000,-27000,-27000,-27000,-27000,-19500,-27000,0
