Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
6465,-13500,-27000,-27000,-20647,-27000,-27000,-18000,-13347,27000,7363,1800,-13500,-27000,-27000,-27000,-13860,-27000,1
6472,0,-27000,-19285,-20647,-27000,-27000,-27000,-6277,27000,7363,-27000,-13500,-27000,-27000,-27000,-16470,-27000,1
6473,0,-27000,-11571,-23823,-27000,-27000,-27000,-3230,27000,17181,-25200,-13500,-27000,-27000,-27000,-16110,-5400,1
6474,0,-27000,-27000,-14294,-9000,-27000,-27000,-17735,27000,-12272,-7200,-13500,-27000,-27000,-27000,-18925,-27000,1
6477,0,-27000,-19285,-17470,-27000,-27000,-18000,-19686,27000,12272,-19800,-13500,-27000,-27000,-27000,-14602,-16200,1
6481,0,-27000,-19285,-20647,-9000,-27000,-27000,-20295,27000,-7363,-12600,-13500,-27000,-27000,-27000,-15390,-16200,1
6484,0,-27000,-27000,-11117,-27000,-27000,-18000,-13835,27000,7363,-25200,-13500,-27000,-27000,-27000,-14940,-27000,1
6485,0,-27000,-19285,-20647,9000,-27000,-27000,10665,27000,-7363,-5400,-13500,-27000,-27000,-27000,-16900,-27000,1
6488,-13500,-27000,-11571,-23823,-9000,-27000,-27000,-23221,27000,17181,-25200,-13500,-27000,-27000,-27000,-15570,-16200,1
6492,0,-27000,-27000,-20647,-9000,-27000,-27000,-26390,27000,-2454,-14400,-13500,-27000,-27000,-27000,-16100,-16200,1
6495,0,-27000,-27000,-20647,-9000,-27000,-27000,-18223,27000,17181,3600,-13500,-27000,-27000,-27000,-16200,-16200,1
6499,0,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,7363,-1800,-13500,-27000,-27000,-27000,-5400,-27000,1
6504,0,-27000,-11571,-27000,-27000,-27000,-27000,-9203,27000,-12272,14400,-13500,-27000,-27000,-27000,-17500,-27000,1
6505,0,-27000,3857,4764,-27000,-27000,-27000,-2133,27000,12272,-16200,-13500,-27000,-27000,-27000,-15015,-16200,1
6510,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-13500,-27000,-27000,-27000,-21000,-27000,1
6513,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-14688,-27000,27000,-14400,-13500,-27000,-27000,-27000,-20625,-16200,1
6517,0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-13500,-27000,-27000,-27000,-19500,-27000,1
6522,0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-13500,-27000,-27000,-27000,-15500,-16200,1
6523,0,-27000,-19285,-23823,-9000,-27000,-27000,-21514,27000,-17181,-7200,-13500,-27000,-27000,-27000,-19890,-27000,1
6524,0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-13500,-27000,-27000,-27000,-15500,-16200,1
6525,0,-27000,-27000,-17470,-27000,-27000,-18000,-6887,27000,7363,14400,-13500,-27000,-27000,-27000,-15720,-16200,1
6526,0,-27000,-27000,-20647,-27000,-27000,-18000,-7496,27000,-7363,19800,-13500,-27000,-27000,-27000,-14165,-16200,1
6530,0,-27000,-11571,-23823,-27000,-27000,-27000,-19442,27000,12272,-9000,-13500,-27000,-27000,-27000,-13410,-27000,1
6531,0,-27000,-27000,-14294,-27000,-27000,-27000,-17613,27000,-17181,10800,-13500,-27000,-27000,-27000,-17430,-5400,1
6534,0,-27000,-11571,-20647,-27000,-27000,-27000,-8106,27000,22090,16200,-13500,-27000,-27000,-27000,-18500,-16200,1
6535,0,-27000,-27000,-23823,-9000,-27000,-27000,-18345,27000,-2454,-12600,-13500,-27000,-27000,-27000,-15390,-27000,1
6536,0,-27000,-19285,-23823,-27000,-27000,-9000,-5058,27000,7363,19800,-13500,-27000,-27000,-27000,-18123,-27000,1
6538,0,-27000,-27000,-20647,-27000,-27000,-27000,-19198,27000,-7363,1800,0,-27000,-27000,-27000,-13000,-27000,1
6539,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-13500,-27000,-27000,-27000,-21000,-27000,1
6540,0,-27000,-27000,-20647,-27000,-27000,-18000,-4449,27000,17181,-19800,-13500,-27000,-27000,-27000,-14760,-16200,1
6542,0,-27000,-11571,1588,-27000,-27000,-18000,-14079,27000,-17181,-1800,-13500,-27000,-27000,-27000,-15923,-27000,1
6544,0,-27000,-27000,-17470,-9000,-27000,-27000,-19076,27000,-2454,9000,-13500,-27000,-27000,-27000,-18090,-27000,1
6546,0,-27000,-19285,-23823,-27000,-27000,-18000,-19442,27000,-12272,25200,-13500,-27000,-27000,-27000,-12960,-27000,1
6548,13500,-27000,-27000,-11117,-27000,-27000,18000,-26390,27000,17181,-21600,-13500,-27000,-27000,-27000,-4054,-27000,1
6557,-13500,-27000,-19285,-14294,-27000,-27000,-27000,-9446,27000,-2454,23400,-13500,-27000,-27000,-27000,-18925,-27000,1
6558,0,-27000,-11571,-17470,-27000,-27000,-27000,-20417,27000,22090,1800,-13500,-27000,-27000,-27000,-18160,-16200,1
6559,0,-27000,-27000,-17470,-27000,-27000,-27000,-12860,27000,-7363,-19800,-13500,-27000,-27000,-27000,-16470,-27000,1
6560,13500,-27000,-27000,-14294,-27000,-27000,-18000,-22124,27000,-17181,12600,-13500,-27000,-27000,-27000,-12465,-16200,1
6562,0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-13500,-27000,-27000,-27000,-20900,-27000,1
6569,0,-27000,-27000,-23823,-27000,-27000,-27000,-23221,27000,-17181,12600,-13500,-27000,-27000,-27000,-14310,-27000,1
6570,0,-27000,-27000,-14294,-9000,-27000,-27000,4083,27000,17181,-7200,-13500,-27000,-27000,-27000,-18557,-16200,1
6580,0,-27000,-27000,-17470,-27000,-27000,-27000,-1036,27000,-2454,-16200,-13500,-27000,-27000,-27000,-14000,-27000,1
6584,0,-27000,-11571,-23823,9000,-27000,-27000,-12738,-27000,7363,-27000,-13500,-27000,-27000,-27000,-17550,-27000,1
6586,0,-21600,-27000,-23823,-27000,-27000,-18000,-26390,27000,-12272,-25200,-13500,-27000,-27000,-27000,-12650,-16200,1
6590,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-13469,27000,17181,-10800,-13500,-27000,-27000,-27000,-15000,-27000,1
6591,-27000,-16200,-11571,-14294,-27000,-27000,-9000,9081,-27000,17181,14400,-13500,-27000,-27000,-27000,-20471,-27000,1
6594,0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-13500,-27000,-27000,-27000,-15500,-16200,1
6595,0,-27000,-27000,-17470,-27000,-27000,-27000,-1279,27000,7363,12600,-13500,-27000,-27000,-27000,-19297,-27000,1
6599,13500,-27000,-11571,-17470,-27000,-27000,-18000,-26268,27000,-17181,19800,-13500,-27000,-27000,-27000,-10900,-27000,1
6600,-13500,-27000,-11571,-20647,-27000,-27000,-18000,-22855,27000,17181,-25200,-13500,-27000,-27000,-27000,-13050,-16200,1
6604,0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-13500,-27000,-27000,-27000,-18100,-27000,1
6605,0,-27000,-19285,-27000,-9000,-27000,-27000,-6887,27000,2454,1800,-13500,-27000,-27000,-27000,-17550,-27000,1
6613,0,-27000,-27000,-14294,-27000,-27000,-27000,792,27000,17181,-19800,-13500,-27000,-27000,-27000,-16715,-16200,1
6616,13500,-27000,-19285,-23823,-27000,-27000,-18000,-15419,27000,22090,18000,-13500,-27000,-27000,-27000,-14400,-16200,1
6617,0,-27000,-11571,-17470,-9000,-27000,-27000,-13835,27000,27000,14400,-13500,-27000,-27000,-27000,-17300,-16200,1
6620,0,-27000,-11571,-20647,-9000,-27000,-27000,-22733,27000,-7363,10800,-13500,-27000,-27000,-27000,-17190,-27000,1
6623,0,-27000,-27000,-17470,-27000,-27000,-27000,-1036,27000,-2454,-16200,-13500,-27000,-27000,-27000,-14000,-27000,1
6624,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-15663,27000,17181,-1800,-13500,-27000,-27000,-27000,-15500,-27000,1
6626,0,-27000,-27000,-23823,-9000,-27000,-27000,-10056,27000,2454,-25200,-13500,-27000,-27000,-27000,-18450,-27000,1
6629,-13500,-27000,-11571,-11117,-27000,-27000,-18000,-26878,27000,-7363,14400,-13500,-27000,-27000,-27000,-12196,-27000,1
6633,0,-27000,-27000,-23823,9000,-27000,-27000,-14810,-27000,17181,0,-13500,-27000,-27000,-27000,-16200,-27000,1
6634,0,-27000,-27000,-20647,9000,-27000,-27000,8593,27000,2454,9000,-13500,-27000,-27000,-27000,-15500,-27000,1
6637,0,-27000,-27000,-20647,-27000,-27000,-27000,-6643,27000,7363,-19800,-13500,-27000,-27000,-27000,-16470,-5400,1
6638,0,-21600,-19285,-14294,-27000,-27000,-27000,-18101,27000,17181,-7200,-13500,-27000,-27000,-27000,-13500,-16200,1
6640,0,-27000,-27000,-23823,-9000,-27000,-27000,-26756,27000,-22090,-5400,-13500,-27000,-27000,-27000,-19100,-16200,1
6641,0,-27000,-27000,-23823,-27000,-27000,-27000,-24805,27000,-2454,-3600,-13500,-27000,-27000,-27000,-15900,-27000,1
6643,0,-27000,-27000,-23823,-27000,-27000,-27000,-21758,27000,-12272,25200,-13500,-27000,-27000,-27000,-14310,-27000,1
6648,0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-13500,-27000,-27000,-27000,-19500,-27000,1
6651,0,-27000,-11571,-14294,-27000,-27000,-27000,-10909,27000,2454,9000,-13500,-27000,-27000,-27000,-16772,-27000,1
6653,0,-27000,-19285,-20647,-27000,-27000,-27000,7130,27000,12272,5400,-13500,-27000,-27000,-27000,-16000,-27000,1
6658,0,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,17181,3600,-13500,-27000,-27000,-27000,-16450,-16200,1
6659,0,-27000,-11571,-20647,-27000,-27000,-27000,9203,27000,17181,12600,-13500,-27000,-27000,-27000,-17905,-27000,1
6662,0,-27000,-11571,-20647,-27000,-27000,-27000,3474,27000,27000,25200,-13500,-27000,-27000,-27000,-18585,-5400,1
6666,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-13500,-27000,-27000,-27000,-16850,-27000,1
6667,0,-27000,-11571,-17470,-27000,-27000,-27000,-15663,-27000,7363,-1800,-13500,-27000,-27000,-27000,-18450,-16200,1
6669,0,-27000,-11571,-17470,-27000,-27000,-27000,-25049,-27000,12272,3600,-13500,-27000,-27000,-27000,-11560,-16200,1
6671,13500,-27000,-27000,-23823,-27000,-27000,-27000,-4814,27000,2454,21600,-13500,-27000,-27000,-27000,-14130,-5400,1
6673,0,-27000,-19285,-20647,9000,-27000,-18000,-13957,27000,-2454,7200,-13500,-27000,-27000,-27000,-9540,-27000,1
6674,0,-27000,-11571,-17470,9000,-27000,-27000,-22246,27000,7363,18000,-13500,-27000,-27000,-27000,-10494,-16200,1
6678,0,-27000,-11571,-14294,9000,-27000,-27000,-7862,27000,2454,0,-13500,-27000,-27000,-27000,-16271,-27000,1
6679,13500,-27000,-19285,-20647,9000,-27000,-27000,-7374,27000,-17181,16200,-13500,-27000,-27000,-27000,-14000,-27000,1
6685,0,-27000,-19285,-20647,-27000,-27000,-27000,-19320,27000,-12272,10800,-13500,-27000,-27000,-27000,-16470,-16200,1
6687,0,-27000,-19285,-27000,-9000,-27000,-27000,-14322,27000,17181,-12600,-13500,-27000,-27000,-27000,-16200,-16200,1
6693,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-13500,-27000,-27000,-27000,-14000,-27000,1
6694,-27000,-16200,-11571,-11117,-27000,-27000,-9000,-5180,27000,12272,-25200,-13500,-27000,-27000,-27000,-14899,-27000,1
6695,0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-13500,-27000,-27000,-27000,-15500,-16200,1
6696,0,-27000,-19285,-20647,-27000,-27000,-27000,-2011,27000,12272,-19800,-13500,-27000,-27000,-27000,-14310,-5400,1
6705,0,-21600,-19285,-20647,-27000,-27000,-18000,-15907,27000,-7363,-5400,-13500,-27000,-27000,-27000,-12960,-27000,1
6713,0,-27000,-11571,-20647,-27000,-27000,-27000,-19076,27000,2454,14400,-13500,-27000,-27000,-27000,-16470,-27000,1
6714,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-13500,-27000,-27000,-27000,-16850,-27000,1
6716,0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-13500,-27000,-27000,-27000,-18100,-27000,1
6725,0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-13500,-27000,-27000,-27000,-15500,-16200,1
6733,0,-27000,-27000,-17470,9000,-27000,-18000,-21636,27000,7363,27000,-13500,-27000,-27000,-27000,-11250,-27000,1
6734,0,-27000,-11571,-20647,-27000,-27000,9000,-26024,27000,17181,-16200,-13500,-27000,-27000,-27000,-9400,-27000,1
6735,0,-27000,-11571,-20647,-9000,-27000,-27000,-22124,27000,-17181,-9000,-13500,-27000,-27000,-27000,-19890,-27000,1
6736,0,-27000,-19285,-14294,-27000,-27000,-27000,6521,27000,17181,-19800,-13500,-27000,-27000,-27000,-18000,-27000,1
6737,0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-13500,-27000,-27000,-27000,-19500,-27000,1
6746,-13500,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-13500,-27000,-27000,-27000,-18000,-16200,1
6750,13500,-27000,-11571,-14294,-27000,-27000,18000,-26268,27000,-7363,7200,-13500,-27000,-27000,-27000,-7288,-27000,1
6752,-13500,-27000,-11571,-14294,-27000,-27000,-27000,-23465,27000,-22090,7200,-13500,-27000,-27000,-27000,-19658,-27000,1
6753,0,-27000,-11571,-11117,-27000,-27000,-18000,-13225,27000,27000,19800,-13500,-27000,-27000,-27000,-15695,-5400,1
6769,13500,-27000,-19285,-17470,-27000,-27000,-18000,1889,27000,17181,-5400,-13500,-27000,-27000,-27000,-13527,-27000,1
6770,0,-16200,-11571,-17470,-27000,-27000,-9000,-22002,27000,12272,-21600,-13500,-27000,-27000,-27000,-6107,-27000,1
6771,0,-27000,-27000,-23823,9000,-27000,-27000,-304,-27000,12272,-21600,-13500,-27000,-27000,-27000,-16200,-27000,1
6772,0,-27000,-19285,-27000,-9000,-27000,-27000,182,27000,7363,-1800,-13500,-27000,-27000,-27000,-18450,-16200,1
6773,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-7363,14400,-13500,-27000,-27000,-27000,-13500,-27000,1
6775,0,-21600,-11571,-11117,-27000,-27000,-27000,-2986,27000,7363,12600,-13500,-27000,-27000,-27000,-15768,-5400,1
6776,0,-27000,-19285,-20647,-27000,-27000,-27000,-18954,-27000,17181,-12600,-13500,-27000,-27000,-27000,-19500,-27000,1
6782,13500,-27000,-27000,-17470,-27000,-27000,-27000,-23343,27000,-17181,27000,-13500,-27000,-27000,-27000,-11969,-27000,1
6785,0,-27000,-19285,-23823,-27000,-27000,-27000,-4083,27000,7363,-5400,-13500,-27000,-27000,-27000,-16470,-27000,1
6790,0,-27000,-11571,-23823,9000,-27000,-27000,-15297,-27000,2454,-9000,-13500,-27000,-27000,-27000,-17550,-27000,1
6794,13500,-27000,-27000,-20647,-27000,-27000,-18000,-25171,27000,-12272,23400,-13500,-27000,-27000,-27000,-9300,-27000,1
6795,0,-27000,-19285,-23823,-9000,-27000,-27000,-14566,27000,27000,-19800,-13500,-27000,-27000,-27000,-19080,-27000,1
6796,13500,-27000,-11571,-11117,-27000,-27000,-18000,-8959,27000,7363,0,-13500,-27000,-27000,-27000,-13186,-27000,1
6804,0,-27000,-11571,-23823,9000,-27000,-27000,-15297,-27000,2454,-9000,-13500,-27000,-27000,-27000,-17550,-27000,1
6806,0,-27000,-27000,-20647,9000,-27000,-27000,8471,27000,7363,5400,-13500,-27000,-27000,-27000,-15500,-27000,1
6809,0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,12272,14400,-13500,-27000,-27000,-27000,-9000,-27000,1
6814,0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-13500,-27000,-27000,-27000,-15500,-16200,1
6825,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-13500,-27000,-27000,-27000,-14000,-27000,1
6827,13500,-27000,-27000,-14294,9000,-27000,-18000,-11641,27000,7363,0,-13500,-27000,-27000,-27000,-7425,-27000,1
6832,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26512,-27000,7363,-7200,-13500,-27000,-27000,-27000,-18200,-16200,1
6839,0,-27000,-11571,-20647,-9000,-27000,-27000,-1645,27000,2454,25200,-13500,-27000,-27000,-27000,-18925,-27000,1
6843,0,-27000,-11571,-17470,-27000,-27000,-27000,-1158,27000,-7363,7200,-13500,-27000,-27000,-27000,-19200,-27000,1
6844,13500,-27000,-3857,1588,-27000,-27000,-27000,-8106,27000,7363,-27000,-13500,-27000,-27000,-27000,-13499,-16200,1
6849,0,-27000,-11571,-11117,-9000,-27000,-27000,-2255,27000,17181,14400,-13500,-27000,-27000,-27000,-18450,-27000,1
6850,0,-27000,-11571,-23823,9000,-27000,-27000,-10178,-27000,7363,10800,-13500,-27000,-27000,-27000,-17550,-27000,1
6853,-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-13500,-27000,-27000,-27000,-15000,-27000,1
6854,0,-27000,-19285,-17470,-27000,-27000,-18000,-20905,27000,-12272,-21600,-13500,-27000,-27000,-27000,-15780,-27000,1
6856,0,-27000,-27000,-20647,9000,-27000,-27000,8593,27000,2454,9000,-13500,-27000,-27000,-27000,-15500,-27000,1
6857,0,-27000,-27000,-17470,-27000,-27000,-27000,-12738,27000,2454,-16200,-13500,-27000,-27000,-27000,-15570,-27000,1
6858,0,-27000,-27000,-17470,-27000,-27000,-27000,-19930,27000,-12272,21600,-13500,-27000,-27000,-27000,-15000,-27000,1
6861,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-13500,-27000,-27000,-27000,-14000,-27000,1
6864,-13500,-27000,-11571,-7941,-27000,-27000,-27000,-17613,27000,-12272,-14400,-13500,-27000,-27000,-27000,-18925,-27000,1
6866,0,-16200,-11571,-11117,9000,-27000,0,-18345,27000,-12272,-23400,-13500,-27000,-27000,-27000,-6624,-27000,1
6868,-13500,-27000,-27000,-17470,9000,-27000,-27000,-8715,27000,-2454,0,-13500,-27000,-27000,-27000,-20000,-27000,1
6873,0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-13500,-27000,-27000,-27000,-15500,-16200,1
6877,0,-27000,-27000,-17470,-27000,-27000,-18000,-21392,27000,-17181,1800,-13500,-27000,-27000,-27000,-16320,-16200,1
6878,0,-27000,-11571,-23823,-27000,-27000,-18000,-21636,27000,12272,16200,-13500,-27000,-27000,-27000,-12060,-27000,1
6879,0,-27000,-27000,-20647,-9000,-27000,-27000,-26268,27000,-17181,10800,-13500,-27000,-27000,-27000,-18100,-27000,1
6883,0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-13500,-27000,-27000,-27000,-15500,-16200,1
6885,0,-27000,-19285,-20647,-27000,-27000,-27000,1158,27000,27000,-25200,-13500,-27000,-27000,-27000,-19170,-5400,1
6888,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-60,27000,12272,23400,-13500,-27000,-27000,-27000,-15450,-5400,1
6889,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-13500,-27000,-27000,-27000,-20900,-27000,1
6892,0,-27000,-19285,-20647,-27000,-27000,-18000,12494,27000,22090,9000,-13500,-27000,-27000,-27000,-18270,-27000,1
6899,0,-27000,-27000,-17470,-27000,-27000,-18000,-15907,27000,17181,7200,-13500,-27000,-27000,-27000,-13769,-5400,1
6900,0,-27000,-11571,-20647,-27000,-27000,-18000,-20783,27000,12272,-23400,-13500,-27000,-27000,-27000,-13072,-27000,1
6904,0,-27000,-19285,-20647,-27000,-27000,-27000,-24683,27000,-17181,-21600,-13500,-27000,-27000,-27000,-19536,-27000,1
6905,0,-27000,-11571,-23823,9000,-27000,-27000,-10665,27000,22090,-5400,-13500,-27000,-27000,-27000,-14580,-27000,1
6906,0,-27000,-27000,-23823,-27000,-27000,-27000,-23221,27000,-17181,12600,-13500,-27000,-27000,-27000,-14310,-27000,1
6908,0,-27000,-27000,-23823,-9000,-27000,-27000,-7496,27000,17181,23400,-13500,-27000,-27000,-27000,-18990,-27000,1
6910,13500,-27000,-19285,-23823,-27000,-27000,-18000,-6521,27000,12272,5400,-13500,-27000,-27000,-27000,-11069,-27000,1
6912,13500,-27000,-11571,-11117,-27000,-27000,-18000,-8471,27000,2454,-5400,-13500,-27000,-27000,-27000,-13994,-5400,1
6914,0,-27000,-11571,-1588,-27000,-27000,-27000,-2620,27000,12272,7200,-13500,-27000,-27000,-27000,-14046,-27000,1
6916,0,-27000,-19285,-23823,-9000,-27000,-27000,-24196,27000,-12272,3600,-13500,-27000,-27000,-27000,-18100,-27000,1
6917,0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-13500,-27000,-27000,-27000,-17500,-27000,1
6918,0,-16200,-27000,-20647,-27000,-27000,0,-2133,27000,17181,-16200,-13500,-27000,-27000,-27000,-8910,-16200,1
6922,13500,-27000,-27000,-14294,-27000,-27000,-18000,-19564,27000,-2454,-27000,-13500,-27000,-27000,-27000,-11069,-16200,1
6924,0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-13500,-27000,-27000,-27000,-15500,-16200,1
6926,0,-27000,-19285,-17470,-9000,-27000,-27000,-18467,27000,-12272,-3600,-13500,-27000,-27000,-27000,-18075,-27000,1
6927,0,-27000,-11571,-20647,-27000,-27000,-27000,-9568,27000,7363,18000,-13500,-27000,-27000,-27000,-17370,-27000,1
6949,0,-27000,-11571,-20647,-27000,-27000,-27000,-5058,27000,22090,19800,-13500,-27000,-27000,-27000,-18500,-27000,1
6950,0,-27000,-11571,-23823,-27000,-27000,-18000,-11031,27000,17181,-1800,-13500,-27000,-27000,-27000,-13769,-27000,1
6954,0,-27000,-27000,-20647,9000,-27000,-27000,4327,-27000,2454,-27000,-13500,-27000,-27000,-27000,-16850,-27000,1
6960,0,-27000,-11571,-27000,-27000,-27000,-27000,-1401,27000,2454,27000,-13500,-27000,-27000,-27000,-17370,-5400,1
6964,13500,-27000,-27000,-20647,-27000,-27000,0,-304,27000,7363,25200,-13500,-27000,-27000,-27000,-11701,-16200,1
6967,0,-27000,-27000,-11117,-27000,-27000,-18000,-11397,27000,17181,-9000,-13500,-27000,-27000,-27000,-13769,-27000,1
6970,0,-27000,-11571,-23823,9000,-27000,-27000,-11884,-27000,7363,-14400,-13500,-27000,-27000,-27000,-17550,-27000,1
6972,0,-27000,-27000,-20647,9000,-27000,-27000,6277,-27000,2454,1800,-13500,-27000,-27000,-27000,-16100,-27000,1
6973,-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-13500,-27000,-27000,-27000,-15000,-27000,1
6974,0,-27000,-11571,-23823,-27000,-27000,-27000,-2986,27000,17181,23400,-13500,-27000,-27000,-27000,-17370,-27000,1
6975,0,-27000,-11571,-17470,-27000,-27000,-18000,-23221,27000,22090,-19800,-13500,-27000,-27000,-27000,-14206,-16200,1
6979,0,-27000,-19285,-14294,-9000,-27000,-27000,-26634,27000,-17181,-16200,-13500,-27000,-27000,-27000,-17740,-16200,1
6992,0,-16200,-11571,-17470,-27000,-27000,-9000,3717,27000,7363,-3600,-13500,-27000,-27000,-27000,-10637,-16200,1
6993,-13500,-27000,-19285,-20647,-27000,-27000,-18000,-24927,27000,-7363,25200,-13500,-27000,-27000,-27000,-16785,-27000,1
6998,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-13500,-27000,-27000,-27000,-16850,-27000,1
6999,0,-16200,-27000,-17470,-27000,-27000,0,-2742,27000,2454,18000,-13500,-27000,-27000,-27000,-10170,-16200,1
7005,-13500,-27000,-27000,-17470,-9000,-27000,-27000,-24440,27000,17181,16200,-13500,-27000,-27000,-27000,-18680,-27000,1
7007,0,-27000,-19285,-17470,-27000,-27000,-27000,4693,27000,27000,18000,-13500,-27000,-27000,-27000,-19605,-27000,1
7009,0,-27000,-27000,-23823,9000,-27000,-27000,-14810,-27000,17181,0,-13500,-27000,-27000,-27000,-16200,-27000,1
7014,0,-27000,-11571,-23823,-9000,-27000,-27000,-22367,27000,-22090,-5400,-13500,-27000,-27000,-27000,-20250,-27000,1
7018,0,-27000,-11571,-17470,-27000,-27000,-9000,7740,27000,17181,0,-13500,-27000,-27000,-27000,-18819,-27000,1
7025,0,-27000,-11571,-23823,-9000,-27000,-27000,-18345,-27000,2454,-19800,-13500,-27000,-27000,-27000,-21420,-27000,1
7033,0,-27000,-11571,-17470,-27000,-27000,-27000,-1158,27000,-7363,7200,-13500,-27000,-27000,-27000,-19200,-27000,1
7057,0,-27000,-27000,-20647,-27000,-27000,-27000,-26878,-27000,12272,-12600,-13500,-27000,-27000,-27000,-12800,-16200,1
7059,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-13500,-27000,-27000,-27000,-20900,-27000,1
7060,13500,-27000,-19285,-11117,-27000,-27000,-18000,-11275,27000,2454,18000,-13500,-27000,-27000,-27000,-13712,-27000,1
7062,0,-21600,-11571,-7941,-27000,-27000,-27000,-4449,27000,7363,-25200,-13500,-27000,-27000,-27000,-15525,-16200,1
7063,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-19198,27000,17181,25200,-13500,-27000,-27000,-27000,-18090,-27000,1
7065,-13500,-27000,-19285,-20647,-27000,-27000,9000,4936,27000,22090,-3600,0,-27000,-27000,-27000,-16400,-27000,1
7069,0,-27000,-27000,-20647,-27000,-27000,-27000,-12128,27000,-12272,-1800,-13500,-27000,-27000,-27000,-18500,-27000,1
7072,0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-13500,-27000,-27000,-27000,-15500,-16200,1
7076,0,-27000,-27000,-17470,-27000,-27000,-18000,-16395,27000,17181,18000,-13500,-27000,-27000,-27000,-16560,-27000,1
7079,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-13500,-27000,-27000,-27000,-16000,-27000,1
7080,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-25902,27000,-22090,-7200,-13500,-27000,-27000,-27000,-18500,-16200,1
7082,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,22090,-23400,-13500,-27000,-27000,-27000,-15800,-16200,1
7084,0,-27000,-11571,-23823,-9000,-27000,-27000,-9812,27000,-2454,-21600,-13500,-27000,-27000,-27000,-16080,-27000,1
7085,0,-27000,-27000,-23823,9000,-27000,-27000,-304,-27000,12272,-21600,-13500,-27000,-27000,-27000,-16200,-27000,1
7087,0,-27000,-27000,-20647,-27000,-27000,-27000,-18589,27000,-12272,19800,-13500,-27000,-27000,-27000,-16470,-27000,1
7088,0,-21600,-27000,-17470,-27000,-27000,-27000,-2255,27000,7363,1800,-13500,-27000,-27000,-27000,-18201,-27000,1
7090,0,-27000,-19285,-23823,9000,-27000,-27000,3108,27000,-2454,-18000,-13500,-27000,-27000,-27000,-15500,-16200,1
7091,0,-27000,-11571,-14294,-9000,-27000,-27000,-25415,27000,-22090,-19800,-13500,-27000,-27000,-27000,-19100,-27000,1
