Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
6248,13500,-27000,-11571,-27000,-27000,-27000,-18000,-22124,27000,7363,-3600,-13500,-27000,-27000,-27000,-9270,5400,0
6249,0,-27000,-19285,-23823,-27000,-27000,-27000,-16638,27000,-2454,-21600,-13500,-27000,-27000,-27000,-13860,-16200,0
6251,0,-27000,-19285,-17470,-27000,-27000,-27000,-21392,27000,17181,1800,-13500,-27000,-27000,-27000,-13522,-16200,0
6252,0,-27000,-19285,-20647,-27000,-27000,-27000,-24683,27000,-7363,-25200,-13500,-27000,-27000,-27000,-14000,-27000,0
6253,-13500,-27000,-27000,-23823,-27000,27000,-27000,-24805,27000,17181,3600,0,27000,-27000,-17689,-20500,-16200,0
6255,0,-27000,-27000,-23823,-27000,-27000,-27000,-20173,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,0
6256,0,-27000,-19285,-20647,-27000,-27000,-27000,-25902,27000,7363,-7200,-13500,-27000,-27000,-27000,-11566,-27000,0
6257,0,-27000,-19285,-23823,-27000,-27000,-27000,-23099,27000,2454,3600,-27000,-27000,-27000,-27000,-16500,-16200,0
6258,0,-27000,-11571,-7941,-27000,-27000,-27000,-12494,-27000,7363,19800,-13500,-27000,-27000,-27000,-18713,-16200,0
6259,0,-27000,-27000,-20647,9000,-27000,9000,-22489,27000,-2454,1800,-27000,-27000,-27000,-27000,-13590,-16200,0
6260,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-25171,27000,-22090,3600,-27000,-27000,-27000,-27000,-18400,-27000,0
6261,0,-27000,-27000,-20647,-9000,-27000,-27000,-26756,27000,22090,16200,-13500,-27000,-27000,-27000,-17500,-27000,0
6262,0,-27000,-11571,-14294,9000,-27000,-27000,-13713,27000,2454,-5400,-27000,-27000,-27000,-27000,-17225,-27000,0
6263,0,-27000,-27000,-20647,-9000,27000,-27000,-26390,-27000,27000,14400,-13500,-27000,-27000,-27000,-19725,-16200,0
6264,0,-27000,-19285,-17470,-27000,-27000,-27000,-26268,27000,27000,-19800,-13500,-27000,-27000,-27000,-18160,-16200,0
6266,0,-27000,-19285,-17470,-27000,-27000,-27000,-24440,27000,-7363,-12600,-13500,-27000,-27000,-27000,-14400,-16200,0
6267,0,-27000,-19285,-20647,-27000,-27000,-27000,-11884,27000,-7363,-5400,-13500,-27000,-27000,-27000,-15290,-16200,0
6268,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26512,27000,-7363,27000,0,-27000,-27000,-27000,-14900,-27000,0
6270,0,-27000,-27000,-20647,-27000,-27000,-18000,-23952,27000,-2454,-25200,-13500,-27000,-27000,-27000,-12200,-16200,0
6271,0,-27000,-19285,-23823,-27000,-27000,-27000,-23221,27000,-17181,5400,-27000,-27000,-27000,-27000,-20700,-27000,0
6276,0,-27000,-27000,-17470,-27000,-27000,-27000,-22002,27000,-17181,-10800,-13500,-27000,-27000,-27000,-18610,-16200,0
6277,0,-27000,-19285,-20647,-27000,-27000,-27000,-6033,27000,-2454,19800,-13500,-27000,-27000,-27000,-17370,-16200,0
6278,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,27000,22090,0,0,27000,-27000,-23275,-20300,-16200,0
6279,0,-27000,-11571,-20647,-27000,-27000,-27000,-17004,27000,22090,-5400,-13500,-27000,-27000,-27000,-16300,-16200,0
6281,0,-27000,-19285,-17470,-27000,-27000,-18000,-25415,27000,-7363,-19800,-13500,-27000,-27000,-27000,-12150,-27000,0
6283,0,-27000,-19285,-20647,-27000,-27000,-18000,-1645,27000,7363,23400,-27000,-27000,-27000,-27000,-17905,-5400,0
6285,0,-27000,-27000,-20647,-27000,-27000,-27000,11397,27000,27000,-25200,-27000,-27000,-27000,-27000,-21800,-27000,0
6286,0,-16200,-19285,-27000,-27000,-27000,0,-25659,27000,7363,-14400,-13500,-27000,-27000,-27000,-7865,-16200,0
6288,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-18711,-27000,12272,23400,-27000,-27000,-27000,-27000,-22050,-27000,0
6289,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-16638,27000,17181,1800,-13500,-27000,-27000,-27000,-15660,-5400,0
6290,0,-16200,-19285,-20647,-27000,27000,0,-24562,-27000,27000,21600,-13500,-27000,-27000,-27000,-7067,-5400,0
6291,0,-21600,-11571,-11117,-27000,-27000,-27000,-8837,27000,2454,-19800,-13500,-27000,-27000,-27000,-14796,-27000,0
6292,0,-27000,-19285,-17470,-9000,-27000,-27000,-19930,27000,17181,27000,-13500,-27000,-27000,-27000,-17932,-5400,0
6293,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26146,27000,27000,5400,-27000,27000,-27000,-26068,-20120,-16200,0
6294,0,-27000,-19285,-17470,-27000,-27000,-27000,-19808,27000,-17181,27000,-27000,-27000,-27000,-27000,-18925,-27000,0
6295,0,-27000,-11571,-23823,-27000,-27000,-18000,-18345,27000,-12272,14400,-13500,-27000,-27000,-27000,-15720,-27000,0
6297,0,-27000,-27000,-20647,-27000,-27000,-27000,-23343,27000,17181,-19800,-13500,-27000,-27000,-27000,-12600,-16200,0
6298,0,-27000,-11571,-23823,-27000,-27000,-27000,-24683,-27000,27000,-19800,-13500,-27000,-27000,-27000,-20100,-5400,0
6299,0,-27000,-19285,-27000,-9000,-27000,-27000,-26390,-27000,12272,7200,-13500,-27000,-27000,-27000,-15600,-5400,0
6303,0,-16200,-27000,-23823,-27000,-27000,0,-22246,27000,2454,23400,-13500,-27000,-27000,-27000,-5310,-5400,0
6304,0,-27000,-27000,-17470,-27000,-27000,-27000,-26146,27000,-7363,-19800,-27000,-27000,-27000,-27000,-12600,-27000,0
6305,0,-27000,-27000,-23823,-27000,-27000,-27000,-24562,27000,12272,9000,-27000,-27000,-27000,-27000,-18450,-27000,0
6308,0,-27000,-27000,-23823,-27000,-27000,-27000,-24927,27000,-2454,-23400,-13500,-27000,-27000,-27000,-12900,-16200,0
6309,0,-27000,-27000,-17470,-27000,-27000,-9000,-22124,27000,-27000,-3600,-13500,-27000,-27000,-27000,-19245,-16200,0
6310,0,-27000,-27000,-17470,-27000,-27000,-18000,-23830,27000,22090,1800,-13500,-27000,-27000,-27000,-17880,-27000,0
6311,0,-27000,-27000,-23823,-27000,-27000,-27000,-13103,27000,-17181,-9000,-13500,-27000,-27000,-27000,-21227,-27000,0
6313,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,0
6314,0,-27000,-11571,-17470,9000,-27000,-18000,-23099,27000,17181,-25200,-13500,-27000,-27000,-27000,-11702,-27000,0
6315,0,-27000,-11571,-14294,-27000,-27000,-18000,-24562,27000,12272,16200,-13500,-27000,-27000,-27000,-14280,5400,0
6317,0,-27000,-27000,-17470,-27000,-27000,-27000,-15785,-27000,22090,-9000,-13500,-27000,-27000,-27000,-19775,-27000,0
6319,0,-27000,-27000,-20647,-27000,-27000,-27000,-21880,27000,-17181,-9000,-13500,-27000,-27000,-27000,-18810,-27000,0
6321,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,0
6323,0,-27000,-11571,-23823,-27000,-27000,-27000,-60,-27000,17181,-10800,-27000,-27000,-27000,-27000,-20500,-27000,0
6329,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,27000,-2454,-14400,-13500,-27000,-27000,-27000,-15500,-27000,0
6332,0,-27000,-27000,-14294,-27000,-27000,-18000,-12494,27000,2454,5400,-13500,-27000,-27000,-27000,-15355,-16200,0
6334,0,-27000,-19285,-23823,-27000,-27000,-18000,-25293,27000,7363,10800,-13500,-27000,-27000,-27000,-11400,-5400,0
6336,13500,-27000,-19285,-14294,-27000,-27000,18000,-25781,27000,7363,10800,-13500,-27000,-27000,-27000,-10984,-16200,0
6338,0,27000,-27000,-20647,-27000,-27000,-18000,-22489,27000,-27000,-7200,-13500,-27000,-27000,-27000,-18555,-16200,0
6339,-13500,-27000,-19285,-11117,-27000,-27000,-27000,-25293,27000,27000,-18000,-13500,-27000,-27000,-27000,-19322,-27000,0
6340,0,-27000,-27000,-20647,-27000,-27000,-18000,-12738,27000,2454,23400,-13500,-27000,-27000,-27000,-14670,-16200,0
6342,0,-27000,-11571,-20647,-27000,-27000,-27000,-17126,27000,7363,-3600,-13500,-27000,-27000,-27000,-15210,5400,0
6343,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-12738,27000,-22090,23400,-27000,-27000,-27000,-27000,-19400,-27000,0
6345,0,-27000,-19285,-20647,-27000,-27000,-27000,-20051,27000,-2454,-10800,-27000,-27000,-27000,-27000,-17933,-16200,0
6348,0,-27000,-27000,-23823,-9000,-27000,-27000,-25415,27000,-2454,21600,-13500,-27000,-27000,-27000,-15100,-16200,0
6349,0,-27000,-11571,-27000,-27000,-27000,-27000,-15907,27000,7363,9000,-13500,-27000,-27000,-27000,-15210,-27000,0
6350,0,-27000,-11571,-11117,-27000,-27000,-27000,-2986,27000,7363,12600,-13500,-27000,-27000,-27000,-17298,-16200,0
6353,-13500,-27000,-19285,-20647,-27000,-27000,-27000,304,-27000,17181,-25200,-13500,-27000,-27000,-27000,-27000,-27000,0
6354,0,-27000,-11571,-11117,-27000,-27000,-18000,-25293,-27000,12272,-25200,-13500,-27000,-27000,-27000,-19539,-5400,0
6359,0,-27000,-19285,-20647,-27000,-27000,-27000,-10787,27000,-17181,-9000,-27000,-27000,-27000,-27000,-18567,-16200,0
6360,0,-27000,-11571,-23823,-9000,-27000,-27000,-16151,27000,-12272,-12600,-13500,-27000,-27000,-27000,-19050,-16200,0
6361,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,0
6362,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26390,27000,22090,-1800,0,27000,-27000,-16758,-20500,-16200,0
6365,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-25415,27000,-17181,-25200,0,27000,-27000,-26068,-19000,-27000,0
6368,0,-27000,-27000,-23823,9000,-27000,-27000,-27000,27000,27000,19800,-13500,-27000,-27000,-27000,-16375,-16200,0
6369,0,-16200,-19285,-20647,-27000,-27000,0,-11153,27000,17181,27000,-13500,-27000,-27000,-27000,-11669,-5400,0
6370,0,-27000,-19285,-23823,-27000,27000,-27000,-22124,-27000,27000,-19800,-13500,-27000,-27000,-27000,-15480,-27000,0
6371,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,0
6372,0,-27000,-11571,-20647,-27000,-27000,-18000,-23708,27000,22090,-5400,-13500,-27000,-27000,-27000,-17310,-5400,0
6373,0,-27000,-11571,-20647,-27000,-27000,-27000,-19442,27000,22090,7200,-27000,-27000,-27000,-27000,-19500,-27000,0
6374,0,-16200,-27000,-14294,-27000,27000,0,-26878,27000,-27000,-5400,-13500,-27000,-27000,-27000,-9000,-16200,0
6375,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-24562,27000,22090,-18000,-13500,-27000,-27000,-27000,-14584,-16200,0
6378,0,-27000,-19285,-20647,-27000,-27000,-18000,-21636,27000,22090,-21600,-13500,-27000,-27000,-27000,-15987,-5400,0
6379,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25293,-27000,17181,-1800,-27000,-27000,-27000,-27000,-17000,-27000,0
6380,0,-27000,-19285,-20647,-27000,-27000,-27000,-10787,27000,-17181,-9000,-27000,-27000,-27000,-27000,-18567,-16200,0
6381,0,-27000,-27000,-23823,-27000,-27000,-27000,-22733,27000,2454,-14400,-13500,-27000,-27000,-27000,-13410,-27000,0
6384,-13500,-27000,-27000,-20647,-27000,27000,-27000,-26878,27000,12272,-18000,0,27000,-27000,-24206,-20300,-27000,0
6385,0,-27000,-11571,-27000,-27000,-27000,-9000,-25902,27000,-27000,1800,-13500,-27000,-27000,-27000,-18375,-27000,0
6386,0,-27000,-19285,-14294,-27000,-27000,-18000,-23099,-27000,17181,18000,-27000,-27000,-27000,-27000,-20200,-16200,0
6388,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24318,-27000,22090,1800,0,-27000,-27000,-27000,-20800,-27000,0
6389,-13500,-27000,-27000,-27000,-27000,-27000,-27000,-26756,-27000,12272,16200,-13500,-27000,-27000,-27000,-27000,-27000,0
6390,0,-16200,-27000,-20647,-27000,-27000,0,-26878,-27000,7363,16200,-13500,-27000,-27000,-27000,-11400,-5400,0
6391,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,0
6392,-13500,-27000,-19285,-20647,-9000,-27000,-27000,-26634,-27000,12272,9000,-13500,-27000,-27000,-27000,-13700,-5400,0
6393,0,-27000,-11571,-11117,-9000,27000,-27000,-9568,27000,7363,-14400,-13500,-27000,-27000,-27000,-16325,-16200,0
6394,0,-27000,-19285,-20647,-27000,-27000,-27000,7618,27000,17181,9000,-13500,-27000,-27000,-27000,-19585,-16200,0
6395,0,-27000,-27000,-23823,-27000,-27000,-18000,-14688,27000,7363,-9000,-13500,-27000,-27000,-27000,-16882,-16200,0
6396,0,-27000,-11571,-27000,-27000,-27000,-27000,-26268,27000,-17181,7200,-27000,-27000,-27000,-27000,-19500,-16200,0
6397,0,-27000,-11571,-17470,-27000,-27000,-27000,-21392,-27000,27000,18000,-13500,-27000,-27000,-27000,-20100,-5400,0
6399,0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,0
6400,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25049,27000,-27000,19800,0,-27000,-27000,-27000,-19000,-27000,0
6401,0,-27000,-11571,-23823,-27000,-27000,-27000,-22002,27000,-17181,-5400,0,-27000,-27000,-27000,-18433,-27000,0
6402,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-20173,-27000,12272,16200,-27000,-27000,-27000,-27000,-8500,-27000,0
6403,0,-27000,-19285,-20647,-27000,-27000,-27000,-23221,27000,-7363,-25200,-13500,-27000,-27000,-27000,-14310,-16200,0
6404,0,-27000,-19285,-23823,-27000,-27000,-27000,-25171,27000,27000,-10800,-13500,-27000,-27000,-27000,-16250,-27000,0
6405,-27000,-16200,-27000,-17470,-27000,-27000,-9000,-25415,27000,-27000,9000,-13500,-27000,-27000,-27000,-19275,-27000,0
6406,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,0
6407,0,-21600,3857,-7941,-27000,-27000,-27000,-12616,27000,-2454,18000,-13500,-27000,-27000,-27000,-15667,-5400,0
6409,0,-27000,-11571,-23823,-27000,-27000,-27000,-24074,27000,17181,-25200,-13500,-27000,-27000,-27000,-12100,-16200,0
6412,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-26024,27000,-7363,16200,-13500,-27000,-27000,-27000,-15100,-27000,0
6413,0,-27000,-11571,-20647,-27000,-27000,-27000,-2133,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19725,-27000,0
6414,13500,-27000,-27000,-14294,-27000,-27000,-18000,-23465,27000,-12272,-19800,-13500,-27000,-27000,-27000,-15023,-5400,0
6417,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-17500,-27000,0
6418,0,-27000,-27000,-17470,-27000,-27000,-27000,-21636,27000,-22090,1800,-27000,-27000,-27000,-27000,-19500,-27000,0
6419,-13500,-27000,-27000,-20647,-9000,-27000,-27000,-22489,27000,17181,19800,-13500,-27000,-27000,-27000,-16100,-16200,0
6420,0,-27000,-11571,-23823,-27000,-27000,-27000,-14932,-27000,17181,-10800,-13500,-27000,-27000,-27000,-18075,5400,0
6423,0,-27000,-27000,-14294,-27000,-27000,-27000,-20417,27000,7363,25200,-13500,-27000,-27000,-27000,-16020,5400,0
6424,0,-27000,-11571,-23823,-27000,-27000,-27000,6033,27000,27000,-23400,-13500,-27000,-27000,-27000,-19836,-27000,0
6426,0,-27000,-27000,-17470,-27000,-27000,-27000,-26878,27000,-17181,-1800,-27000,-27000,-27000,-27000,-18800,-16200,0
6427,0,-27000,-11571,-23823,-27000,-27000,-27000,-24805,-27000,27000,18000,-13500,-27000,-27000,-27000,-17300,-27000,0
6428,0,-27000,-19285,-14294,-27000,-27000,-18000,-21148,-27000,17181,-3600,-13500,-27000,-27000,-27000,-19146,-16200,0
6432,-13500,-27000,-27000,-20647,-27000,-27000,9000,-26146,27000,-22090,-19800,0,-27000,-27000,-27000,-18400,-27000,0
6433,0,-27000,-19285,-17470,-27000,-27000,-18000,-18101,27000,-17181,21600,-27000,-27000,-27000,-27000,-20030,-16200,0
6438,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-13713,27000,7363,18000,-27000,-27000,-27000,-27000,-20200,-27000,0
6441,0,-27000,-27000,-17470,-9000,-27000,-27000,-26756,27000,27000,7200,-13500,-27000,-27000,-27000,-19050,-16200,0
6442,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25537,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,0
6446,0,-27000,-27000,-23823,-9000,-27000,-27000,-20905,27000,22090,1800,-13500,-27000,-27000,-27000,-19080,-16200,0
6447,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25902,-27000,17181,25200,-27000,-27000,-27000,-27000,-17500,-27000,0
6448,0,-21600,-27000,-17470,-27000,-27000,-27000,-26756,27000,27000,7200,-13500,-27000,-27000,-27000,-15250,-16200,0
6453,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,-17181,-14400,-13500,-27000,-27000,-27000,-18000,-27000,0
6455,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-17181,0,0,27000,-27000,-25137,-20500,-16200,0
6456,0,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,-22090,-12600,-13500,-27000,-27000,-27000,-19793,-16200,0
6457,0,-21600,-27000,-17470,-27000,-27000,-27000,-13225,27000,2454,-7200,-13500,-27000,-27000,-27000,-14850,-27000,0
6459,0,-27000,-27000,-14294,-27000,-27000,-27000,-15419,27000,-12272,18000,-13500,-27000,-27000,-27000,-17480,-16200,0
6460,0,-27000,-19285,-17470,-9000,-27000,-27000,-26268,27000,27000,-1800,-13500,-27000,-27000,-27000,-20370,-27000,0
6461,0,-27000,-27000,-17470,-27000,-27000,-27000,-4083,27000,-2454,-25200,-27000,-27000,-27000,-27000,-18925,-27000,0
6462,-13500,-27000,-27000,-23823,-27000,-27000,9000,-26634,27000,-7363,5400,0,27000,-27000,-25137,-11100,-27000,0
6466,0,-27000,-19285,-23823,-9000,-27000,-27000,-24074,27000,7363,7200,-13500,-27000,-27000,-27000,-13100,-5400,0
6467,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-12981,27000,-22090,19800,-27000,-27000,-27000,-27000,-19400,-27000,0
6468,0,-27000,-11571,-23823,-27000,-27000,-27000,-19076,27000,17181,12600,-27000,-27000,-27000,-27000,-18925,-16200,0
6469,0,-27000,-27000,-17470,-27000,-27000,-27000,-20173,27000,-2454,9000,-13500,-27000,-27000,-27000,-19308,-16200,0
6470,0,-27000,-27000,-23823,-27000,-27000,-27000,-24318,27000,7363,27000,-13500,-27000,-27000,-27000,-14800,5400,0
6471,0,-27000,-27000,-17470,-9000,-27000,-27000,-9812,27000,2454,-3600,-13500,-27000,-27000,-27000,-16650,-16200,0
6475,0,-27000,-27000,-20647,-27000,-27000,-27000,-22733,27000,-2454,9000,-13500,-27000,-27000,-27000,-15660,-16200,0
6476,0,-27000,-27000,-23823,-27000,-27000,-27000,-21514,27000,2454,-19800,-27000,-27000,-27000,-27000,-19350,-27000,0
6478,0,-27000,-27000,-17470,-27000,-27000,-27000,-14200,27000,17181,-7200,-27000,-27000,-27000,-27000,-19500,-27000,0
6479,0,-21600,-11571,-20647,-27000,-27000,-27000,-15785,-27000,12272,-7200,-27000,-27000,-27000,-27000,-18045,-27000,0
6480,0,-27000,-19285,-27000,-27000,-27000,-27000,-24805,27000,27000,-9000,-27000,-27000,-27000,-27000,-19000,-27000,0
6482,0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,0
6483,0,-27000,-27000,-20647,-27000,-27000,-27000,-23465,27000,17181,-19800,-13500,-27000,-27000,-27000,-11800,-5400,0
6486,-13500,-27000,-27000,-23823,9000,-27000,-18000,-20295,27000,-12272,-18000,-27000,-27000,-27000,-27000,-17800,-27000,0
6487,0,-27000,-19285,-11117,-27000,-27000,-18000,-24927,-27000,27000,21600,-13500,-27000,-27000,-27000,-14467,-27000,0
6489,0,-27000,-19285,-27000,-27000,-27000,-27000,5058,-27000,12272,9000,-27000,-27000,-27000,-27000,-20300,-27000,0
6490,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-19808,27000,-27000,21600,-27000,-27000,-27000,-27000,-19000,-27000,0
6491,0,-27000,-11571,-20647,-27000,-27000,-27000,-14810,27000,-12272,1800,-27000,-27000,-27000,-27000,-18925,-16200,0
6493,0,-27000,-27000,-20647,-27000,-27000,-27000,-26634,27000,12272,-1800,-13500,-27000,-27000,-27000,-10100,-16200,0
6494,0,-27000,-19285,-20647,-27000,-27000,-27000,-26268,-27000,27000,3600,-13500,-27000,-27000,-27000,-18300,-27000,0
6496,0,-27000,-27000,-23823,-9000,-27000,-27000,-18832,27000,7363,-5400,-13500,-27000,-27000,-27000,-14490,-16200,0
6497,13500,-27000,-27000,-23823,-27000,-27000,-18000,-22977,27000,-12272,7200,-13500,-27000,-27000,-27000,-12330,-5400,0
6498,-13500,-27000,-19285,-20647,-27000,27000,-27000,-26146,27000,-7363,12600,0,27000,-14538,3724,-20300,-27000,0
6500,0,-21600,-11571,-27000,-27000,-27000,-27000,-25659,27000,-7363,10800,-13500,-27000,-27000,-27000,-11100,5400,0
6501,0,-27000,-11571,-7941,-27000,-27000,-27000,-20295,27000,7363,25200,-27000,-27000,-27000,-27000,-18450,-27000,0
6502,13500,-27000,-27000,-17470,-27000,-27000,-18000,-26146,27000,-27000,21600,-13500,-27000,-27000,-27000,-18322,-16200,0
6503,0,-27000,-11571,-11117,-27000,-27000,-9000,-13713,27000,-12272,-25200,-13500,-27000,-27000,-27000,-19511,-27000,0
6506,0,-27000,-11571,-23823,-27000,-27000,-27000,-9325,27000,-27000,-23400,-27000,-27000,-27000,-27000,-20500,-27000,0
6507,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26634,27000,17181,27000,-13500,-27000,-27000,-27000,-15450,-16200,0
6508,0,-27000,-11571,-23823,9000,-27000,-27000,-24196,27000,-27000,-25200,-27000,-27000,-27000,-27000,-16100,-16200,0
6509,0,-27000,-11571,-23823,9000,-27000,-27000,-15297,-27000,2454,-9000,-27000,-27000,-27000,-27000,-17550,-27000,0
6511,0,-27000,-19285,-20647,-27000,-27000,-18000,-21514,27000,-17181,3600,-13500,-27000,-27000,-27000,-15750,-5400,0
6512,0,-27000,-27000,-23823,-9000,-27000,-27000,-21880,27000,17181,23400,-13500,-27000,-27000,-27000,-16100,-5400,0
6514,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-22367,27000,17181,-23400,-13500,-27000,-27000,-27000,-15300,-16200,0
6515,0,-27000,-27000,-23823,-9000,-27000,-27000,-24927,27000,22090,3600,-13500,-27000,-27000,-27000,-20490,-16200,0
6516,0,-27000,-27000,-14294,-27000,-27000,-27000,-25171,27000,7363,27000,-13500,-27000,-27000,-27000,-13100,-16200,0
6518,0,-27000,-11571,-17470,-27000,-27000,-27000,-22124,-27000,27000,18000,-13500,-27000,-27000,-27000,-20585,-27000,0
6519,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-23099,-27000,22090,7200,-27000,-27000,-27000,-27000,-19700,-27000,0
6520,0,-27000,-11571,-23823,-9000,-27000,-27000,-15297,27000,7363,19800,-27000,-27000,-27000,-27000,-20625,-27000,0
6521,0,-27000,-19285,-20647,-9000,-27000,-27000,-18467,27000,17181,27000,-13500,-27000,-27000,-27000,-19050,-16200,0
6527,0,-27000,-11571,-14294,-27000,-27000,-9000,1889,27000,2454,21600,-13500,-27000,-27000,-27000,-18850,-16200,0
6528,0,-27000,-19285,-20647,-27000,-27000,-27000,-15297,27000,22090,3600,-13500,-27000,-27000,-27000,-17533,-5400,0
6529,0,-27000,-19285,-20647,-27000,-27000,-27000,14200,27000,17181,-16200,-27000,-27000,-27000,-27000,-17933,-16200,0
6532,0,-27000,-11571,-27000,-27000,-27000,-27000,-24074,27000,-2454,-7200,-13500,-27000,-27000,-27000,-17565,5400,0
6533,0,-27000,-27000,-23823,9000,-27000,-27000,-20295,27000,-12272,-18000,-27000,-27000,-27000,-27000,-16600,-27000,0
6537,0,-27000,-27000,-14294,-27000,-27000,-27000,-14322,27000,2454,-18000,-13500,-27000,-27000,-27000,-18688,-16200,0
6541,-13500,-27000,-27000,-20647,9000,-27000,-27000,7862,27000,12272,0,-27000,-27000,-27000,-27000,-17900,-27000,0
6543,0,-27000,-19285,-23823,-27000,-27000,-18000,-23830,27000,17181,23400,-13500,-27000,-27000,-27000,-12500,-16200,0
6545,0,-16200,-11571,-17470,-27000,-27000,-27000,-18832,-27000,2454,-10800,-27000,-27000,-27000,-27000,-16375,-27000,0
6547,-13500,-27000,-27000,-20647,-9000,-27000,-27000,-25293,27000,27000,-27000,-13500,-27000,-27000,-27000,-20224,-16200,0
6549,-13500,-27000,-11571,-27000,-9000,-27000,-27000,-26268,27000,-7363,-14400,-13500,-27000,-27000,-27000,-17100,-5400,0
6550,0,-27000,-27000,-17470,9000,-27000,-27000,-25659,27000,-7363,14400,-27000,-27000,-27000,-27000,-11000,-27000,0
6551,0,-27000,-19285,-14294,-27000,-27000,-9000,-13347,27000,-12272,3600,-13500,-27000,-27000,-27000,-19303,-27000,0
6552,0,-27000,-11571,-23823,9000,-27000,-27000,-11884,27000,12272,-21600,-13500,-27000,-27000,-27000,-10619,16200,0
6553,0,-27000,-27000,-17470,-9000,27000,-27000,-21880,27000,-17181,14400,-13500,-27000,-27000,-27000,-15420,-16200,0
6554,0,-27000,-11571,-20647,-27000,-27000,-27000,-25902,27000,-22090,-3600,-27000,-27000,-27000,-27000,-18300,-16200,0
6555,0,-27000,-19285,-20647,-27000,-27000,-18000,-17370,-27000,27000,-9000,-27000,-27000,-27000,-27000,-21000,-27000,0
6556,-13500,-27000,-19285,-27000,-9000,-27000,-27000,-26878,27000,17181,-12600,-13500,-27000,-27000,-27000,-16682,-16200,0
6561,0,-27000,-27000,-17470,-27000,-27000,-27000,-26512,27000,17181,16200,-27000,-27000,-27000,-27000,-17500,-27000,0
6563,0,-27000,-27000,-17470,-27000,-27000,-27000,-18467,27000,-2454,-12600,-13500,-27000,-27000,-27000,-14310,-27000,0
6564,-13500,-27000,-27000,-23823,9000,-27000,-27000,-60,27000,7363,-7200,-27000,-27000,-27000,-27000,-19700,-27000,0
6565,0,-27000,-19285,-17470,-27000,-27000,-27000,-26390,-27000,27000,-3600,-27000,-27000,-27000,-27000,-21200,-27000,0
6566,-13500,-27000,-11571,-23823,-27000,-27000,-18000,-26512,27000,12272,-9000,13500,-27000,-27000,-27000,-16000,-27000,0
6567,13500,-27000,-27000,-20647,-27000,27000,-18000,-13469,27000,7363,-9000,-13500,-27000,-27000,-27000,-11430,-5400,0
