no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-11571,-20647,-27000,-27000,-27000,-22611,27000,27000,3600,-13500,-27000,-27000,-27000,-18160,-16200,7209,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-13957,27000,17181,9000,-13500,-27000,-27000,-27000,-16200,-16200,7211,0
-13500,-27000,-27000,-20647,9000,-27000,-18000,-17248,-27000,17181,-12600,-27000,-27000,-27000,-27000,-16200,-27000,7212,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-9690,27000,2454,-27000,-13500,-27000,-27000,-27000,-18450,-16200,7213,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-3961,-27000,7363,-9000,-13500,-27000,-27000,-27000,-19350,5400,7214,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-11884,27000,7363,-9000,-13500,-27000,-27000,-27000,-15570,-16200,7215,0
0,-27000,-11571,-27000,-9000,-27000,-27000,-26024,27000,7363,21600,-13500,-27000,-27000,-27000,-14300,-16200,7216,0
0,-27000,-11571,-7941,-27000,-27000,-27000,-11762,27000,7363,-23400,-13500,-27000,-27000,-27000,-15907,-16200,7217,0
0,-21600,-11571,-11117,-27000,-27000,-27000,4571,27000,27000,21600,-13500,-27000,-27000,-27000,-18974,5400,7219,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,17181,-23400,0,27000,-27000,-24206,-19500,-27000,7221,0
0,-27000,-19285,-17470,9000,-27000,-27000,-14688,27000,2454,-21600,-27000,-27000,-27000,-27000,-16775,-27000,7222,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-21636,27000,-22090,1800,-27000,-27000,-27000,-27000,-19500,-27000,7223,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-3595,27000,27000,-21600,-13500,-27000,-27000,-27000,-19725,-5400,7224,0
0,-27000,-27000,-14294,9000,-27000,-27000,-21758,27000,22090,-27000,-13500,-27000,-27000,-27000,-14590,5400,7225,0
0,-21600,-11571,-23823,-27000,-27000,-27000,-12616,27000,7363,-3600,-13500,-27000,-27000,-27000,-13050,-16200,7226,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-18954,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19500,-27000,7227,0
0,-27000,-27000,-17470,9000,-27000,-27000,-26878,27000,12272,23400,0,-27000,-27000,-27000,-12400,-27000,7228,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-9690,27000,27000,10800,-13500,-27000,-27000,-27000,-19080,-16200,7229,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-8837,27000,2454,-7200,-13500,-27000,-27000,-27000,-17055,-16200,7232,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-19808,27000,17181,1800,-13500,-27000,-27000,-27000,-15300,-5400,7233,0
-13500,-27000,-27000,-17470,-9000,-27000,-27000,-23952,27000,-7363,-10800,-13500,-27000,-27000,-27000,-14100,-27000,7234,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-18711,27000,-12272,-21600,-13500,-27000,-27000,-27000,-17370,-16200,7235,0
-13500,-27000,-19285,-17470,-27000,-27000,-18000,-18345,27000,-17181,1800,-13500,-27000,-27000,-27000,-18117,-16200,7237,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-27000,-27000,17181,25200,-13500,-27000,-27000,-27000,-14400,-16200,7238,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-27000,27000,-22090,-10800,-13500,-27000,-27000,-27000,-16400,-5400,7239,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-27000,27000,-2454,-5400,-13500,-27000,-27000,-27000,-15900,-16200,7240,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-23465,27000,7363,-14400,-13500,-27000,-27000,-27000,-13100,-16200,7241,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-25415,-27000,17181,5400,0,-27000,-27000,-27000,-20500,-27000,7245,0
0,-27000,-11571,-17470,-9000,-27000,-27000,-7618,27000,12272,3600,-27000,-27000,-27000,-27000,-18228,-16200,7248,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-25659,27000,7363,0,-13500,-27000,-27000,-27000,-16759,-16200,7250,0
0,-27000,-11571,-20647,-27000,-27000,-9000,-22246,27000,-27000,-27000,-13500,-27000,-27000,-27000,-17887,-27000,7251,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-27000,27000,-27000,-18000,0,-27000,-27000,-27000,-19100,-27000,7252,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-20051,27000,-2454,-10800,-27000,-27000,-27000,-27000,-17933,-16200,7254,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-13713,27000,-7363,-14400,-27000,-27000,-27000,-27000,-17904,-16200,7255,0
0,-27000,-27000,-20647,9000,-27000,-27000,-23343,-27000,12272,25200,-27000,-27000,-27000,-27000,-14900,-27000,7258,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-22611,27000,7363,5400,-13500,-27000,-27000,-27000,-12060,-5400,7262,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,-22090,5400,0,-27000,-27000,-27000,-18900,-27000,7263,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-20051,27000,12272,9000,-13500,-27000,-27000,-27000,-15496,-5400,7265,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,7363,-25200,-13500,-27000,-27000,-27000,-20358,-27000,7266,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-10665,27000,-12272,0,-27000,-27000,-27000,-27000,-19000,-27000,7267,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,2011,27000,17181,-5400,-27000,-27000,-27000,-27000,-19000,-27000,7269,0
13500,-27000,-11571,-27000,-27000,-27000,-18000,-23221,27000,7363,-16200,-13500,-27000,-27000,-27000,-10170,-27000,7271,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-21758,27000,22090,5400,-27000,-27000,-27000,-27000,-20200,-27000,7272,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,7276,0
13500,-27000,-19285,-20647,-27000,27000,-18000,-11762,27000,7363,-7200,-13500,-27000,-27000,-27000,-11430,-27000,7277,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-23708,-27000,12272,25200,-27000,-27000,-27000,-27000,-16200,-27000,7278,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-21880,27000,17181,27000,-13500,-27000,-27000,-27000,-14250,-16200,7279,0
0,-16200,-19285,-17470,-27000,27000,0,-8959,27000,7363,-1800,-13500,-27000,-27000,-27000,-8717,-16200,7280,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-15907,27000,-7363,-7200,-27000,-27000,-27000,-27000,-18925,-27000,7281,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-19198,27000,2454,-7200,-27000,-27000,-27000,-27000,-20625,-27000,7282,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-9081,27000,27000,-3600,-13500,-27000,-27000,-27000,-18540,-5400,7283,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-18589,27000,-17181,27000,-13500,-27000,-27000,-27000,-19350,-16200,7286,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-15785,-27000,17181,-16200,-27000,-27000,-27000,-27000,-20000,-27000,7289,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-11519,27000,-12272,-1800,-13500,-27000,-27000,-27000,-17871,-27000,7290,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-22611,27000,12272,21600,-13500,-27000,-27000,-27000,-12240,-5400,7292,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-23708,27000,-2454,-12600,-27000,-27000,-27000,-27000,-15000,-27000,7293,0
0,-21600,-27000,-23823,-27000,-27000,-27000,-24440,27000,7363,25200,-13500,-27000,-27000,-27000,-16258,-5400,7296,0
0,-21600,-11571,-20647,-27000,-27000,-18000,-25659,27000,-2454,18000,-27000,-27000,-27000,-27000,-11319,5400,7297,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-17181,-12600,0,27000,-18692,-4655,-20500,-16200,7299,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-26634,27000,17181,0,-13500,-27000,-27000,-27000,-15000,-16200,7300,0
-13500,-27000,-11571,-27000,-27000,-27000,-27000,-26512,-27000,12272,7200,-27000,-27000,-27000,-27000,-15480,-27000,7301,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,7303,0
0,-21600,-19285,-20647,-27000,-27000,-27000,-22611,27000,17181,21600,-27000,-27000,-27000,-27000,-17000,-16200,7304,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-22611,-27000,22090,16200,-13500,-27000,-27000,-27000,-17501,-5400,7307,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-9568,27000,7363,7200,-13500,-27000,-27000,-27000,-17550,-27000,7308,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,7309,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-16516,-27000,12272,14400,-27000,-27000,-27000,-27000,-18250,-27000,7311,0
-13500,-27000,-27000,-17470,-9000,-27000,-27000,-13591,27000,22090,-25200,-13500,-27000,-27000,-27000,-18413,-16200,7313,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-22002,-27000,17181,21600,-13500,-27000,-27000,-27000,-15000,5400,7314,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-9081,27000,12272,-7200,-13500,-27000,-27000,-27000,-14310,-16200,7315,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-25293,27000,-27000,12600,-13500,-27000,-27000,-27000,-20050,-16200,7316,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-24440,27000,7363,21600,-13500,-27000,-27000,-27000,-14650,-27000,7318,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-18711,27000,-7363,5400,-13500,-27000,-27000,-27000,-17229,-16200,7319,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-23952,27000,27000,-25200,-13500,-27000,-27000,-27000,-20533,-16200,7321,0
13500,-27000,-19285,-17470,-27000,-27000,-27000,-10665,27000,-7363,18000,-13500,-27000,-27000,-27000,-16430,-5400,7322,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-26390,27000,-7363,0,0,-27000,-27000,-27000,-17168,-27000,7323,0
0,-27000,3857,7941,-27000,-27000,-27000,-25293,-27000,7363,9000,-13500,-27000,-27000,-27000,-17600,5400,7324,0
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-19400,-27000,7325,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-21148,27000,-12272,14400,-27000,-27000,-27000,-27000,-18960,-27000,7326,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-25902,27000,17181,23400,-13500,-27000,-27000,-27000,-15320,-16200,7327,0
0,-27000,-19285,-27000,-27000,-27000,-27000,5058,-27000,12272,9000,-27000,-27000,-27000,-27000,-20300,-27000,7330,0
0,-16200,-11571,-20647,-27000,-27000,0,-25781,27000,12272,25200,-13500,-27000,-27000,-27000,-1550,-16200,7331,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,27000,-17181,-25200,13500,-27000,-27000,-27000,-17900,-27000,7332,0
0,-16200,-27000,-20647,-27000,-27000,0,-17613,27000,7363,-12600,-13500,-27000,-27000,-27000,-7110,-27000,7333,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24440,27000,-22090,1800,-13500,-27000,-27000,-27000,-18500,-16200,7334,0
0,-21600,-11571,-17470,-27000,-27000,18000,-21148,27000,7363,16200,-13500,-27000,-27000,-27000,-8574,-5400,7335,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-19198,-27000,22090,7200,-13500,-27000,-27000,-27000,-19080,-5400,7336,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-10544,27000,7363,-12600,-13500,-27000,-27000,-27000,-16650,-16200,7337,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-22855,-27000,17181,3600,-27000,-27000,-27000,-27000,-19350,-27000,7338,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-16882,27000,-12272,0,-13500,-27000,-27000,-27000,-16630,-27000,7339,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-21636,27000,-22090,1800,-27000,-27000,-27000,-27000,-19500,-27000,7340,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-22977,27000,7363,23400,-13500,-27000,-27000,-27000,-15858,-16200,7341,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-26634,27000,-17181,-3600,0,-27000,-27000,-27000,-19100,-27000,7343,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-25902,-27000,7363,5400,-13500,-27000,-27000,-27000,-18000,-16200,7345,0
-13500,-27000,-11571,-20647,-27000,-27000,-18000,-17126,27000,22090,-18000,-13500,-27000,-27000,-27000,-12340,-16200,7347,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-20051,27000,12272,-25200,-13500,-27000,-27000,-27000,-14670,-16200,7349,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-22124,27000,17181,-3600,-13500,-27000,-27000,-27000,-12480,-5400,7350,0
0,-27000,-11571,-11117,-27000,-27000,-18000,-21636,27000,7363,23400,-13500,-27000,-27000,-27000,-14554,-27000,7351,0
0,-27000,-19285,-23823,9000,-27000,-27000,-16273,-27000,17181,-19800,-27000,-27000,-27000,-27000,-15780,-27000,7352,0
0,-27000,-11571,-27000,-27000,-27000,-27000,-26878,-27000,7363,-12600,-13500,-27000,-27000,-27000,-17200,-27000,7355,0
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-16029,27000,-12272,0,-13500,-27000,-27000,-27000,-18925,-27000,7359,0
13500,-27000,-19285,-17470,-27000,-27000,-18000,-20539,27000,7363,16200,-13500,-27000,-27000,-27000,-10822,-16200,7360,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-25293,27000,-22090,14400,-27000,-27000,-27000,-27000,-18300,-27000,7361,0
0,-27000,-19285,-20647,-27000,-27000,-9000,-22002,27000,-22090,10800,-13500,-27000,-27000,-27000,-19848,-16200,7362,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-23343,27000,7363,21600,-13500,-27000,-27000,-27000,-15817,-16200,7364,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-9568,27000,2454,-5400,-13500,-27000,-27000,-27000,-18892,-16200,7365,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-27000,-27000,2454,19800,-27000,-27000,-27000,-27000,-19500,-27000,7366,0
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26512,27000,22090,-5400,0,-27000,-27000,-27000,-20500,-27000,7367,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-21270,-27000,17181,10800,-13500,-27000,-27000,-27000,-17550,-16200,7368,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-23586,27000,12272,-19800,-13500,-27000,-27000,-27000,-17180,-27000,7369,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-792,27000,17181,-23400,-27000,-27000,-27000,-27000,-17905,-27000,7370,0
0,-27000,-27000,-17470,9000,-27000,-27000,-25049,27000,-17181,-12600,-13500,-27000,-27000,-27000,-13500,-16200,7371,0
0,-27000,-11571,-27000,-9000,-27000,-27000,-26512,27000,12272,16200,-13500,-27000,-27000,-27000,-11000,-27000,7372,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-16029,27000,17181,1800,-27000,-27000,-27000,-27000,-18925,-27000,7374,0
0,-16200,-11571,-17470,9000,-27000,0,-21148,-27000,17181,16200,-27000,-27000,-27000,-27000,-8348,-27000,7375,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-26512,-27000,12272,21600,0,27000,-27000,-26068,-20500,-27000,7377,0
0,-21600,-11571,-27000,-27000,-27000,-27000,-23830,27000,-7363,10800,-13500,-27000,-27000,-27000,-12200,-5400,7378,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-20173,-27000,17181,9000,-13500,-27000,-27000,-27000,-17550,5400,7379,0
13500,-27000,-27000,-23823,-27000,-27000,-18000,-26146,27000,-22090,-5400,-13500,-27000,-27000,-27000,-14300,-16200,7381,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-26756,27000,27000,-14400,-13500,-27000,-27000,-27000,-18600,-16200,7382,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26634,27000,-27000,-9000,0,27000,-27000,-22344,-20400,-27000,7384,0
0,-27000,-27000,-17470,-27000,27000,-27000,-12494,-27000,7363,-5400,-13500,-27000,-27000,-27000,-18450,-16200,7385,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-22246,27000,2454,-14400,-13500,-27000,-27000,-27000,-12060,-16200,7386,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-13225,27000,-2454,-12600,-13500,-27000,-27000,-27000,-15390,-16200,7388,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-26390,-27000,12272,-14400,-27000,-27000,-27000,-27000,-19320,-27000,7390,0
0,-21600,-19285,-17470,-27000,-27000,-27000,-19442,27000,-17181,21600,-13500,-27000,-27000,-27000,-16885,-5400,7391,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19000,-27000,7392,0
0,-27000,-27000,-17470,9000,-27000,-27000,-8715,27000,-2454,0,-27000,-27000,-27000,-27000,-18000,-16200,7393,0
0,-16200,-27000,-23823,-27000,27000,0,-24074,-27000,17181,14400,-13500,-27000,-27000,-27000,-4600,5400,7394,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-10300,27000,2454,-18000,-13500,-27000,-27000,-27000,-16205,-27000,7396,0
0,-21600,-11571,-17470,-27000,-27000,-18000,-18954,27000,12272,-21600,-13500,-27000,-27000,-27000,-15084,-5400,7397,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-10909,27000,-7363,-18000,-13500,-27000,-27000,-27000,-16470,-16200,7398,0
0,-27000,-11571,-23823,9000,-27000,-27000,-10178,-27000,7363,10800,-27000,-27000,-27000,-27000,-17550,-27000,7399,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26146,-27000,17181,-1800,-13500,-27000,-27000,-27000,-13500,-16200,7400,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-14932,27000,-22090,5400,0,-27000,-27000,-27000,-19000,-27000,7401,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26634,27000,-17181,10800,-13500,-27000,-27000,-27000,-16900,-27000,7402,0
0,-27000,-11571,-27000,-27000,-27000,-27000,-22733,27000,12272,16200,-13500,-27000,-27000,-27000,-15300,-5400,7403,0
0,-21600,-27000,-17470,-27000,-27000,-27000,-25171,-27000,17181,23400,-13500,-27000,-27000,-27000,-16438,-5400,7407,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-22611,27000,2454,-27000,-13500,-27000,-27000,-27000,-16290,-16200,7409,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,7412,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-25902,-27000,7363,12600,-13500,-27000,-27000,-27000,-18000,-5400,7414,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-26878,27000,-7363,-14400,-13500,-27000,-27000,-27000,-21353,-27000,7415,0
0,-16200,-27000,-17470,-27000,-27000,0,-20173,27000,12272,-14400,-13500,-27000,-27000,-27000,-6210,-16200,7416,0
-13500,-27000,-27000,-23823,9000,-27000,-27000,-21148,-27000,12272,-9000,-27000,-27000,-27000,-27000,-19000,-27000,7417,0
0,-21600,-27000,-17470,-27000,-27000,-27000,-23952,-27000,12272,-1800,-13500,-27000,-27000,-27000,-18915,-5400,7418,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-20173,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,7419,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-22246,27000,17181,14400,-27000,-27000,-27000,-27000,-18500,-27000,7423,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26024,27000,-27000,21600,-13500,-27000,-27000,-27000,-26400,-27000,7425,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-16273,27000,7363,5400,-13500,-27000,-27000,-27000,-11969,-5400,7427,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26634,27000,12272,14400,-27000,-27000,-27000,-27000,-18000,-27000,7428,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-24318,27000,22090,-3600,-13500,-27000,-27000,-27000,-20563,-16200,7429,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-22002,27000,27000,19800,-27000,-27000,-27000,-27000,-20500,-16200,7431,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-24562,27000,12272,-7200,-13500,-27000,-27000,-27000,-18100,-5400,7432,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,-27000,22090,-19800,0,27000,-27000,-25137,-20500,-27000,7433,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-24074,27000,-27000,-18000,-13500,-27000,-27000,-27000,-20101,-5400,7435,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-18000,-27000,7436,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-16516,-27000,12272,14400,-27000,-27000,-27000,-27000,-18250,-27000,7437,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-23099,-27000,17181,14400,-13500,-27000,-27000,-27000,-15000,-16200,7440,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18345,27000,-2454,-3600,-27000,-27000,-27000,-27000,-15000,-27000,7441,0
0,-21600,-11571,-23823,-27000,-27000,-18000,-10300,27000,-22090,-16200,-27000,-27000,-27000,-27000,-19300,-5400,7443,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-5180,27000,17181,19800,-13500,-27000,-27000,-27000,-17910,5400,7444,0
-13500,-27000,-27000,-17470,-27000,-27000,-18000,-20173,27000,-2454,-27000,-13500,-27000,-27000,-27000,-12960,-27000,7445,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-20661,-27000,12272,-16200,-13500,-27000,-27000,-27000,-19724,-5400,7447,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-7496,-27000,27000,25200,-27000,-27000,-27000,-27000,-20000,-27000,7448,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-20539,27000,17181,27000,-13500,-27000,-27000,-27000,-14800,16200,7449,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19808,27000,-27000,21600,-27000,-27000,-27000,-27000,-18900,-27000,7450,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-19808,27000,-27000,21600,-27000,-27000,-27000,-27000,-18300,-16200,7451,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-23586,27000,17181,-10800,-13500,-27000,-27000,-27000,-13100,-5400,7452,0
0,-27000,-19285,-23823,-27000,27000,-18000,-22977,27000,-22090,-18000,-13500,-27000,-27000,-27000,-17170,-16200,7454,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-22733,-27000,17181,18000,-27000,-27000,-27000,-27000,-19350,-16200,7458,0
13500,-27000,-19285,-17470,-27000,-27000,-18000,-22733,27000,17181,-23400,-13500,-27000,-27000,-27000,-11160,-5400,7460,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-9203,-27000,27000,23400,-27000,-27000,-27000,-27000,-19500,-27000,7462,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,-2454,-16200,-13500,-27000,-27000,-27000,-15500,-16200,7463,0
0,-21600,-27000,-20647,-27000,-27000,-27000,-21027,27000,27000,-27000,-13500,-27000,-27000,-27000,-17118,-16200,7464,0
0,-27000,-27000,-27000,-27000,-27000,-27000,-27000,27000,-2454,10800,27000,-27000,-27000,-27000,-27000,-16200,7465,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-22246,27000,27000,-12600,-13500,-27000,-27000,-27000,-18200,-16200,7466,0
0,-27000,-27000,-11117,-9000,-27000,-27000,-9446,27000,2454,-19800,-27000,-27000,-27000,-27000,-20625,-27000,7468,0
-13500,-27000,-27000,-23823,-27000,27000,9000,-26146,27000,12272,9000,0,27000,-27000,-22344,-13600,-16200,7469,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-22489,27000,-17181,-5400,0,27000,-27000,-24206,-19300,-27000,7470,0
13500,-27000,-11571,-23823,9000,-27000,-18000,-21514,27000,17181,-14400,-13500,-27000,-27000,-27000,-8440,-27000,7471,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-26390,-27000,17181,-18000,-13500,-27000,-27000,-27000,-11866,-27000,7472,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-26512,27000,-7363,12600,-27000,-27000,-27000,-27000,-18000,-16200,7473,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,7476,0
0,-27000,-27000,-20647,-27000,-27000,-27000,11397,27000,27000,-25200,-27000,-27000,-27000,-27000,-21800,-27000,7477,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-20173,27000,22090,-25200,-13500,-27000,-27000,-27000,-16200,-5400,7478,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25537,-27000,17181,-16200,0,-27000,-27000,-27000,-20500,-27000,7479,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26146,-27000,27000,23400,-27000,-27000,-27000,-27000,-20500,-27000,7480,0
0,-27000,-19285,-20647,-27000,-27000,-27000,8349,27000,-2454,1800,-27000,-27000,-27000,-27000,-19800,-16200,7482,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-22855,27000,2454,5400,0,-27000,-27000,-27000,-20500,-27000,7483,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,7486,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-11153,27000,12272,23400,-13500,-27000,-27000,-27000,-13050,-5400,7487,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-25049,27000,12272,10800,-13500,-27000,-27000,-27000,-8600,-16200,7488,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26512,-27000,27000,27000,-13500,-27000,-27000,-27000,-14300,-5400,7489,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-20295,27000,-12272,-7200,-13500,-27000,-27000,-27000,-17550,-27000,7490,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-23830,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,7491,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-13591,27000,12272,-18000,-13500,-27000,-27000,-27000,-17021,-16200,7492,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-20173,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,7493,0
-13500,-21600,-19285,-14294,9000,-27000,-9000,-22855,-27000,17181,18000,-27000,-27000,-27000,-27000,-16726,-27000,7494,0
13500,-27000,-27000,-20647,-27000,-27000,-27000,-12494,27000,-2454,23400,-13500,-27000,-27000,-27000,-12330,-5400,7495,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-24683,-27000,17181,-18000,-27000,27000,-22846,-27000,-18000,-27000,7496,0
