no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
-13500,-27000,-27000,-20647,-27000,-27000,-18000,-18467,27000,-12272,10800,-13500,-27000,-27000,-27000,-14220,-16200,30669,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-22002,27000,-7363,14400,0,-27000,-27000,-27000,-18100,-27000,30673,1
0,-16200,-27000,-17470,-27000,-27000,0,-20661,27000,12272,-3600,-13500,-27000,-27000,-27000,-6210,-16200,30675,1
-27000,-16200,-11571,-17470,-27000,-27000,-9000,-8593,27000,7363,5400,-13500,-27000,-27000,-27000,-17070,-16200,30685,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-13103,27000,2454,-27000,-27000,-27000,-27000,-27000,-19500,-27000,30687,1
-13500,-21600,-11571,-20647,-27000,-27000,-27000,-18711,27000,-12272,14400,-27000,-27000,-27000,-27000,-19044,-27000,30688,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-4571,27000,22090,14400,-13500,-27000,-27000,-27000,-20010,-27000,30689,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-21758,27000,2454,5400,-13500,-27000,-27000,-27000,-14610,-27000,30695,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-16638,27000,-12272,5400,-13500,-27000,-27000,-27000,-14547,-27000,30697,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,30698,1
0,-27000,-11571,-27000,-27000,-27000,-27000,6765,27000,17181,0,-13500,-27000,-27000,-27000,-17370,-27000,30704,1
0,-27000,-11571,-20647,-27000,-27000,-18000,2376,27000,12272,-25200,-13500,-27000,-27000,-27000,-16821,-16200,30705,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-26512,27000,2454,21600,-13500,-27000,-27000,-27000,-14600,-27000,30709,1
13500,-27000,-11571,-20647,9000,-27000,-18000,-23221,27000,-2454,18000,-13500,-27000,-27000,-27000,-7740,-27000,30710,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,30712,1
0,-27000,-11571,-27000,-27000,-27000,-27000,-21636,27000,17181,-25200,-13500,-27000,-27000,-27000,-15660,-27000,30717,1
0,-21600,-19285,-23823,-27000,-27000,-27000,-25659,27000,-22090,-5400,-13500,-27000,-27000,-27000,-18645,-27000,30730,1
0,-16200,-11571,-23823,-27000,-27000,0,-20051,27000,-12272,0,-13500,-27000,-27000,-27000,-9270,-27000,30735,1
0,-27000,-11571,-23823,-27000,-27000,-18000,-25902,27000,-17181,-19800,-27000,-27000,-27000,-27000,-17800,-27000,30736,1
0,-27000,-11571,-17470,-9000,-27000,-27000,-25415,27000,7363,18000,-13500,-27000,-27000,-27000,-14800,-27000,30738,1
0,-27000,-11571,-17470,-27000,-27000,-18000,-23830,-27000,17181,-21600,-13500,-27000,-27000,-27000,-19015,-16200,30740,1
0,-16200,-11571,-7941,-27000,-27000,0,-25902,27000,-12272,-14400,-13500,-27000,-27000,-27000,-6925,-27000,30742,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,-7363,16200,13500,-27000,-27000,-27000,-17500,-27000,30745,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-13957,27000,2454,-5400,-13500,-27000,-27000,-27000,-16470,-27000,30746,1
0,-21600,-27000,-17470,-27000,-27000,-27000,-18832,27000,17181,5400,-13500,-27000,-27000,-27000,-13500,-27000,30747,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-16029,-27000,7363,0,-13500,-27000,-27000,-27000,-19350,-27000,30748,1
0,-27000,-19285,-23823,9000,-27000,-27000,-18954,27000,-17181,-19800,-13500,-27000,-27000,-27000,-14400,-27000,30749,1
13500,-27000,-11571,-11117,-27000,27000,-27000,-6277,27000,7363,-18000,-13500,-27000,-27000,-27000,-12200,-5400,30751,1
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,30752,1
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-12372,27000,-7363,-7200,-13500,-27000,-27000,-27000,-15941,-27000,30754,1
13500,-27000,-11571,-20647,-27000,-27000,-18000,-3352,27000,7363,5400,-13500,-27000,-27000,-27000,-13782,-16200,30756,1
0,-27000,-3857,-11117,-27000,-27000,-18000,-21392,27000,-17181,-5400,-13500,-27000,-27000,-27000,-17384,-16200,30761,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,30765,1
13500,-27000,-27000,-11117,9000,-27000,-18000,-4693,27000,7363,0,-13500,-27000,-27000,-27000,-8250,-27000,30766,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-22611,27000,-12272,-27000,-13500,-27000,-27000,-27000,-13860,-27000,30769,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-11519,27000,2454,-16200,-13500,-27000,-27000,-27000,-16650,-27000,30770,1
-27000,-16200,-27000,-17470,-27000,-27000,-9000,-7984,27000,7363,27000,-13500,-27000,-27000,-27000,-16134,-27000,30771,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,30773,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-25049,27000,-17181,3600,-13500,-27000,-27000,-27000,-16100,-27000,30775,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-17613,27000,-12272,-3600,-13500,-27000,-27000,-27000,-17910,-16200,30778,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-13713,27000,2454,19800,-13500,-27000,-27000,-27000,-17550,-16200,30779,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-3595,-27000,12272,16200,-27000,-27000,-27000,-27000,-16800,-27000,30780,1
0,-16200,-19285,-23823,-27000,-27000,0,-26390,-27000,7363,-1800,-13500,-27000,-27000,-27000,-10800,-16200,30782,1
0,-16200,-11571,-23823,-27000,-27000,0,-10056,27000,2454,25200,-13500,-27000,-27000,-27000,-7770,-16200,30784,1
0,-27000,-11571,-23823,-9000,-27000,-27000,-26634,27000,-12272,1800,-13500,-27000,-27000,-27000,-18100,-27000,30786,1
13500,-27000,-27000,-20647,-27000,-27000,-18000,-25049,27000,2454,5400,-13500,-27000,-27000,-27000,-10800,-16200,30787,1
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-4936,27000,17181,-9000,-13500,-27000,-27000,-27000,-19152,-27000,30792,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-9568,27000,12272,9000,-13500,-27000,-27000,-27000,-14040,-5400,30793,1
0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-16200,30794,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-17857,27000,-17181,25200,-13500,-27000,-27000,-27000,-18755,-27000,30796,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-23343,27000,-7363,12600,-13500,-27000,-27000,-27000,-15210,-27000,30798,1
-13500,-27000,-19285,-14294,-27000,-27000,-27000,-19320,-27000,17181,5400,-13500,-27000,-27000,-27000,-18925,-5400,30799,1
-13500,-27000,-27000,-20647,-27000,-27000,-18000,-20783,27000,-12272,-3600,-13500,-27000,-27000,-27000,-14670,-27000,30800,1
0,-16200,-19285,-11117,-27000,-27000,0,-19808,27000,-12272,18000,-13500,-27000,-27000,-27000,-9207,-27000,30802,1
0,-27000,-11571,-11117,-27000,-27000,-18000,-8471,27000,2454,9000,-13500,-27000,-27000,-27000,-15537,-5400,30810,1
0,-21600,-11571,-23823,-27000,-27000,-27000,-25293,27000,-12272,0,-13500,-27000,-27000,-27000,-14233,-27000,30813,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4936,27000,17181,-9000,-27000,-27000,-27000,-27000,-15000,-27000,30815,1
0,-27000,-3857,4764,-27000,-27000,-27000,-26268,-27000,12272,-27000,-13500,-27000,-27000,-27000,-15338,-16200,30818,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,1279,27000,7363,16200,-13500,-27000,-27000,-27000,-17910,-27000,30820,1
-13500,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-27000,-27000,-27000,-27000,-18000,-27000,30825,1
0,-27000,-27000,-11117,-9000,-27000,-27000,-22733,27000,-22090,-12600,-13500,-27000,-27000,-27000,-20250,-16200,30828,1
13500,-27000,-27000,-20647,-27000,-27000,-27000,-16638,-27000,7363,-9000,-13500,-27000,-27000,-27000,-21970,-27000,30831,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-3839,27000,-12272,-12600,-27000,27000,27000,-26068,-20000,-27000,30833,1
0,-21600,-27000,-17470,-27000,-27000,-27000,-6399,27000,7363,-23400,-13500,-27000,-27000,-27000,-14850,-5400,30837,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-3717,27000,-2454,-23400,-27000,-27000,-27000,-27000,-13800,-27000,30847,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-6521,27000,-12272,10800,-27000,-27000,-27000,-27000,-18500,-27000,30856,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-27000,-27000,-27000,-27000,-20720,-27000,30857,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-26512,27000,12272,-19800,-13500,-27000,-27000,-27000,-12100,-27000,30859,1
13500,-27000,-11571,-11117,-27000,-27000,-18000,-10665,27000,7363,-27000,-13500,-27000,-27000,-27000,-13752,-27000,30860,1
-13500,-27000,-11571,-27000,-9000,-27000,-27000,-22367,27000,7363,9000,-13500,-27000,-27000,-27000,-17714,-27000,30863,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-19564,27000,12272,3600,-13500,-27000,-27000,-27000,-13410,-27000,30864,1
0,-16200,-27000,-17470,-27000,-27000,-9000,-23343,27000,-17181,-12600,-13500,-27000,-27000,-27000,-19250,-27000,30866,1
0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,30867,1
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,30869,1
0,-27000,-11571,-17470,-27000,-27000,-18000,-7496,27000,17181,-5400,-13500,-27000,-27000,-27000,-6930,-5400,30871,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-23221,27000,12272,0,-27000,-27000,-27000,-27000,-19500,-27000,30876,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-26024,27000,2454,0,-13500,-27000,-27000,-27000,-13100,-27000,30888,1
0,-27000,-11571,-20647,9000,-27000,-27000,-6399,27000,-12272,10800,-27000,-27000,-27000,-27000,-16400,-27000,30890,1
0,-27000,-11571,-27000,-27000,-27000,-27000,-23343,-27000,12272,-5400,-13500,-27000,-27000,-27000,-17550,-16200,30901,1
0,-27000,-11571,-17470,-9000,-27000,-27000,182,27000,12272,25200,-13500,-27000,-27000,-27000,-19604,-27000,30904,1
-13500,-27000,-27000,-17470,-9000,-27000,-27000,-17613,27000,-2454,0,-13500,-27000,-27000,-27000,-14490,-27000,30908,1
0,-27000,-27000,-23823,9000,-27000,-27000,-24440,27000,-17181,-21600,-13500,-27000,-27000,-27000,-14100,-27000,30910,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-21392,27000,-17181,3600,-13500,-27000,-27000,-27000,-15750,-27000,30914,1
13500,-27000,-11571,-20647,-27000,-27000,-18000,-21514,27000,-17181,5400,-13500,-27000,-27000,-27000,-14590,-16200,30915,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-22367,27000,-17181,-9000,-13500,-27000,-27000,-27000,-19350,-16200,30916,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-14932,-27000,17181,25200,-27000,-27000,-27000,-27000,-20500,-27000,30917,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-3717,27000,7363,10800,-13500,-27000,-27000,-27000,-17550,-27000,30921,1
0,-21600,-19285,-17470,9000,-27000,-27000,-8106,27000,2454,-16200,-13500,-27000,-27000,-27000,-9675,-5400,30922,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-23465,27000,17181,27000,-13500,-27000,-27000,-27000,-15560,-5400,30928,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-8471,27000,7363,12600,-13500,-27000,-27000,-27000,-17113,-27000,30930,1
0,-27000,-27000,-14294,-9000,-27000,-27000,1279,27000,12272,7200,-13500,-27000,-27000,-27000,-16035,-16200,30931,1
-13500,-16200,3857,4764,-27000,-27000,0,-20905,27000,12272,-23400,-13500,-27000,-27000,-27000,-7309,-27000,30936,1
-13500,-27000,-11571,-11117,-27000,-27000,-27000,-5058,-27000,7363,0,-13500,-27000,-27000,-27000,-22026,-27000,30937,1
13500,-27000,-27000,-14294,-27000,-27000,-18000,-13713,27000,7363,14400,-13500,-27000,-27000,-27000,-11790,-27000,30945,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-22855,27000,27000,16200,-13500,-27000,-27000,-27000,-17480,-27000,30948,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-20000,-27000,30949,1
0,-27000,-19285,-17470,-27000,-27000,-27000,7740,27000,17181,-23400,-27000,-27000,-27000,-27000,-17000,-27000,30951,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-8349,27000,7363,18000,-13500,-27000,-27000,-27000,-17370,-27000,30955,1
0,-27000,-11571,-23823,9000,-27000,-27000,-11031,-27000,7363,-1800,-27000,-27000,-27000,-27000,-17550,-27000,30959,1
0,-21600,-11571,-17470,-27000,-27000,0,10422,27000,7363,-3600,-13500,-27000,-27000,-27000,-11160,-16200,30960,1
0,-27000,-19285,-20647,-9000,-27000,-27000,548,27000,12272,-25200,-13500,-27000,-27000,-27000,-15800,-27000,30961,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-19198,27000,2454,1800,-13500,-27000,-27000,-27000,-16470,-27000,30964,1
13500,-27000,-27000,-17470,9000,-27000,-18000,-8593,27000,7363,1800,-13500,-27000,-27000,-27000,-6600,-27000,30970,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-5424,27000,-2454,-23400,-27000,-27000,-27000,-27000,-17000,-27000,30976,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-2133,27000,-7363,-19800,-27000,-27000,-27000,-27000,-17000,-27000,30977,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-20295,27000,2454,19800,-13500,-27000,-27000,-27000,-12060,-27000,30980,1
0,-27000,-11571,-23823,-27000,-27000,-18000,-26756,27000,-12272,12600,-13500,-27000,-27000,-27000,-13400,-27000,30982,1
0,-21600,-11571,-4764,-27000,-27000,-27000,-10056,27000,2454,-5400,-13500,-27000,-27000,-27000,-18308,-27000,30988,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-22855,27000,7363,-27000,-13500,-27000,-27000,-27000,-13410,-27000,30993,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-2986,27000,-12272,9000,-13500,-27000,-27000,-27000,-18823,-16200,30994,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-11153,27000,-7363,12600,-13500,-27000,-27000,-27000,-16470,-27000,30996,1
13500,-27000,-11571,-20647,-27000,-27000,-27000,-19076,27000,-2454,18000,-13500,-27000,-27000,-27000,-13230,-27000,30998,1
0,-27000,-27000,-14294,-9000,-27000,-27000,-22124,27000,-22090,14400,-13500,-27000,-27000,-27000,-20250,-16200,30999,1
0,-27000,-11571,-20647,-27000,-27000,-18000,-16882,27000,-7363,-16200,-13500,-27000,-27000,-27000,-13740,-27000,31003,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-20295,27000,2454,-16200,0,-27000,-27000,-27000,-19100,-27000,31007,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-14566,27000,27000,-12600,-13500,-27000,-27000,-27000,-16020,-16200,31010,1
13500,-27000,-19285,-27000,-27000,-27000,-18000,-5180,27000,7363,10800,-13500,-27000,-27000,-27000,-13230,-27000,31014,1
-13500,-27000,-27000,-23823,-9000,-27000,-27000,426,27000,22090,16200,-13500,-27000,-27000,-27000,-20250,-27000,31016,1
0,-27000,3857,1588,-27000,-27000,-27000,-22855,27000,-22090,5400,-13500,-27000,-27000,-27000,-18531,-27000,31019,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-18832,27000,-17181,18000,-27000,-27000,-27000,-27000,-19792,-27000,31028,1
-13500,-27000,-11571,-11117,-27000,-27000,-18000,-20173,27000,-12272,-14400,-13500,-27000,-27000,-27000,-15780,-27000,31029,1
0,-16200,-27000,-17470,-27000,-27000,0,-15297,27000,-12272,21600,-13500,-27000,-27000,-27000,-8970,-27000,31033,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-12006,27000,7363,-27000,-13500,-27000,-27000,-27000,-16470,-27000,31035,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-13225,27000,-2454,25200,-27000,-27000,-27000,-27000,-18500,-27000,31047,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,31050,1
0,-27000,-19285,-27000,-27000,-27000,-18000,-24074,27000,-2454,19800,-13500,-27000,-27000,-27000,-10400,-27000,31051,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-26390,27000,7363,19800,-13500,-27000,-27000,-27000,-13100,-16200,31052,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-2498,27000,17181,0,-13500,-27000,-27000,-27000,-17370,-5400,31058,1
0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-16200,31061,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-27000,-27000,-27000,-27000,-18100,-27000,31064,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-11762,-27000,7363,-16200,-13500,-27000,-27000,-27000,-19350,-16200,31065,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-24927,27000,-17181,1800,0,-27000,-27000,-27000,-19000,-27000,31068,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24927,27000,22090,1800,0,-27000,-27000,-27000,-20300,-27000,31072,1
0,-27000,-19285,-17470,-9000,-27000,-27000,-18223,27000,-17181,-3600,-13500,-27000,-27000,-27000,-20160,-16200,31079,1
13500,-27000,-11571,-20647,-27000,-27000,-18000,-182,27000,27000,25200,-13500,-27000,-27000,-27000,-15525,-16200,31081,1
0,-27000,-11571,-20647,-27000,-27000,-18000,-26024,27000,-22090,21600,-13500,-27000,-27000,-27000,-15750,-27000,31085,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-15663,27000,17181,-1800,-27000,-27000,-27000,-27000,-15500,-27000,31092,1
0,-16200,-27000,-23823,-27000,-27000,0,-17735,27000,7363,-5400,-13500,-27000,-27000,-27000,-6210,-27000,31093,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-12250,27000,-2454,14400,-27000,-27000,-27000,-27000,-18000,-27000,31094,1
0,-27000,-19285,-23823,-27000,-27000,-18000,-25659,27000,-2454,7200,-13500,-27000,-27000,-27000,-11400,-16200,31096,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-21636,27000,-22090,-7200,-13500,-27000,-27000,-27000,-20250,-27000,31097,1
0,-27000,-11571,-14294,-27000,-27000,9000,-18467,27000,-17181,19800,-13500,-27000,-27000,-27000,-18360,-27000,31103,1
0,-27000,-19285,-27000,-27000,-27000,-27000,-21270,27000,7363,21600,-13500,-27000,-27000,-27000,-16020,-27000,31105,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-5790,27000,12272,-16200,-13500,-27000,-27000,-27000,-14310,-5400,31106,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-24805,27000,-17181,3600,-13500,-27000,-27000,-27000,-17300,-16200,31108,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-13103,27000,2454,-27000,-27000,-27000,-27000,-27000,-19500,-27000,31120,1
-13500,-27000,-19285,-20647,-27000,-27000,-18000,3839,27000,17181,-16200,-13500,-27000,-27000,-27000,-12960,-16200,31122,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-15419,27000,-7363,9000,-13500,-27000,-27000,-27000,-16035,-27000,31127,1
0,-27000,-11571,-20647,-27000,-27000,-18000,-23830,27000,22090,-7200,-27000,-27000,-27000,-27000,-19180,-27000,31134,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-10056,27000,22090,0,-27000,-27000,-27000,-27000,-20200,-27000,31138,1
0,-27000,-19285,-17470,-9000,-27000,-27000,-22124,27000,27000,-27000,-13500,-27000,-27000,-27000,-19520,-27000,31147,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,31148,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-23952,27000,-27000,23400,-13500,-27000,-27000,-27000,-19170,-27000,31155,1
0,-27000,-27000,-23823,9000,-27000,-27000,-304,-27000,12272,-21600,-27000,-27000,-27000,-27000,-16200,-27000,31156,1
0,-27000,-19285,-20647,9000,-27000,-27000,-7374,27000,-17181,16200,-27000,-27000,-27000,-27000,-14000,-27000,31159,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,31162,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,31167,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-7009,27000,2454,23400,-13500,-27000,-27000,-27000,-16470,-27000,31168,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,31173,1
0,-16200,-19285,-14294,-27000,-27000,0,-11397,27000,7363,14400,-13500,-27000,-27000,-27000,-13209,-27000,31174,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-19564,-27000,2454,-16200,-13500,-27000,-27000,-27000,-19350,-16200,31180,1
0,-16200,-27000,-23823,-27000,-27000,0,-1523,27000,2454,10800,-13500,-27000,-27000,-27000,-10170,-27000,31190,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-3595,27000,12272,-19800,-13500,-27000,-27000,-27000,-16290,-5400,31191,1
0,-27000,-11571,-23823,-9000,-27000,-27000,-26146,27000,17181,23400,-13500,-27000,-27000,-27000,-14333,-16200,31194,1
0,-27000,-27000,-17470,-27000,-27000,-27000,11275,27000,17181,-7200,-27000,-27000,-27000,-27000,-19500,-27000,31195,1
0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-15500,-16200,31202,1
0,-27000,-27000,-14294,-27000,-27000,-27000,12372,27000,-7363,1800,-27000,-27000,-27000,-27000,-20000,-27000,31203,1
0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-27000,-27000,-27000,-27000,-19500,-27000,31208,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-8471,27000,-2454,-10800,-13500,-27000,-27000,-27000,-13710,-27000,31210,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-3595,27000,7363,-16200,-13500,-27000,-27000,-27000,-13230,-16200,31212,1
13500,-27000,-19285,-23823,-27000,-27000,-18000,-8106,27000,2454,0,-13500,-27000,-27000,-27000,-13230,-16200,31223,1
0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-27000,-27000,-27000,-27000,-20900,-27000,31227,1
0,-27000,-19285,-20647,9000,-27000,-27000,-14200,-27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,31233,1
0,-27000,-11571,-14294,-27000,-27000,-18000,-22611,27000,-17181,12600,-13500,-27000,-27000,-27000,-14490,-5400,31239,1
0,-27000,-19285,-17470,-27000,-27000,-18000,8349,27000,27000,-27000,-13500,-27000,-27000,-27000,-18330,-27000,31248,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-16273,27000,2454,-1800,-27000,-27000,-27000,-27000,-18755,-27000,31250,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-17004,27000,-2454,12600,-13500,-27000,-27000,-27000,-18450,-27000,31253,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,31257,1
0,-27000,-11571,-11117,9000,-27000,-27000,-7618,27000,2454,10800,-13500,-27000,-27000,-27000,-13704,-16200,31260,1
0,-27000,-27000,-17470,-27000,-27000,-27000,2011,27000,12272,-5400,-13500,-27000,-27000,-27000,-16380,-16200,31261,1
0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-15500,-16200,31262,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-27000,-27000,-27000,-27000,-18100,-27000,31270,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,31271,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-670,27000,7363,19800,-13500,-27000,-27000,-27000,-14130,-5400,31274,1
0,-16200,-27000,-17470,-27000,-27000,0,-16151,27000,2454,9000,-13500,-27000,-27000,-27000,-8670,-27000,31280,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-4814,27000,12272,25200,-13500,-27000,-27000,-27000,-15210,-5400,31286,1
0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-15500,-16200,31287,1
0,-27000,-19285,-20647,9000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-16300,-27000,31295,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,31297,1
0,-27000,-11571,-27000,-27000,-27000,-27000,-15419,27000,22090,7200,-13500,-27000,-27000,-27000,-18000,-5400,31300,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-5180,27000,7363,18000,-13500,-27000,-27000,-27000,-18450,-27000,31301,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,31302,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-20295,27000,12272,-25200,-13500,-27000,-27000,-27000,-16200,-16200,31304,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,31310,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-10178,27000,-2454,23400,-13500,-27000,-27000,-27000,-16020,-16200,31316,1
0,-27000,-27000,-23823,9000,-27000,-27000,-24440,27000,-17181,-21600,-13500,-27000,-27000,-27000,-14100,-27000,31322,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-15297,27000,12272,18000,-13500,-27000,-27000,-27000,-13410,-27000,31325,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-5180,27000,17181,-27000,-13500,-27000,-27000,-27000,-16110,-16200,31326,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,31332,1
13500,-21600,-11571,-23823,-27000,-27000,18000,-24074,27000,-7363,9000,-13500,-27000,-27000,-27000,1517,-27000,31334,1
0,-27000,-11571,-23823,9000,-27000,-27000,-14444,-27000,2454,3600,-27000,-27000,-27000,-27000,-17550,-27000,31343,1
