no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-21600,-27000,-20647,-27000,-27000,-27000,-26268,27000,-17181,-9000,-13500,-27000,-27000,-27000,-14300,-27000,5065,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-23586,27000,-7363,10800,-13500,-27000,-27000,-27000,-16645,-27000,5080,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-7618,27000,7363,18000,-13500,-27000,-27000,-27000,-18450,-27000,5082,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-13225,27000,-2454,25200,-13500,-27000,-27000,-27000,-18500,-27000,5083,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-3474,27000,-2454,7200,-13500,-27000,-27000,-27000,-15000,-27000,5088,1
13500,-27000,-19285,-17470,-27000,-27000,-18000,1889,27000,17181,-5400,-13500,-27000,-27000,-27000,-13527,-27000,5089,1
0,-27000,-19285,-23823,-27000,-27000,-18000,-25781,27000,-12272,12600,-13500,-27000,-27000,-27000,-12400,-16200,5090,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-7363,18000,-13500,-27000,-27000,-27000,-10900,-27000,5091,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-13500,-27000,-27000,-27000,-18100,-27000,5095,1
0,-27000,-27000,-20647,-27000,-27000,-27000,11641,27000,12272,-1800,-13500,-27000,-27000,-27000,-15000,-27000,5097,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-22246,27000,12272,19800,-13500,-27000,-27000,-27000,-14101,-16200,5102,1
0,-27000,-19285,-20647,-27000,-27000,-27000,6277,27000,-7363,-5400,-13500,-27000,-27000,-27000,-17500,-27000,5105,1
13500,-27000,-27000,-23823,-27000,-27000,-18000,-24683,27000,-12272,19800,-13500,-27000,-27000,-27000,-10300,-27000,5106,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-20173,27000,-2454,9000,-13500,-27000,-27000,-27000,-17010,-27000,5107,1
0,-27000,-11571,-23823,-27000,-27000,-27000,7130,27000,27000,27000,-13500,-27000,-27000,-27000,-18330,-27000,5112,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-6033,27000,-2454,14400,-13500,-27000,-27000,-27000,-17500,-27000,5113,1
0,-27000,-11571,-20647,9000,-27000,-27000,-15541,27000,7363,-3600,-13500,-27000,-27000,-27000,-11790,-27000,5119,1
0,-27000,-19285,-17470,-27000,-27000,-27000,12250,27000,-7363,5400,-13500,-27000,-27000,-27000,-19000,-27000,5120,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-22367,27000,-7363,-5400,-13500,-27000,-27000,-27000,-12960,-27000,5121,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-17979,27000,-12272,-14400,-13500,-27000,-27000,-27000,-18450,-27000,5124,1
13500,-27000,-27000,-20647,-27000,-27000,-18000,-21636,27000,2454,-27000,-13500,-27000,-27000,-27000,-11969,-27000,5126,1
13500,-27000,-11571,-23823,-27000,-27000,-27000,-9446,27000,2454,12600,-13500,-27000,-27000,-27000,-13230,-27000,5127,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-11641,27000,-7363,10800,-13500,-27000,-27000,-27000,-18075,-27000,5129,1
0,-27000,-19285,-20647,-27000,-27000,-27000,2620,27000,12272,-12600,-13500,-27000,-27000,-27000,-16380,-5400,5137,1
0,-27000,-27000,-23823,-27000,-27000,-9000,3961,27000,2454,-12600,-13500,-27000,-27000,-27000,-16930,-16200,5140,1
0,-27000,-11571,-11117,-9000,-27000,-27000,-12372,27000,22090,19800,-13500,-27000,-27000,-27000,-19520,-27000,5141,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-1279,27000,-7363,7200,-13500,-27000,-27000,-27000,-17000,-27000,5144,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-15785,-27000,22090,18000,-13500,-27000,-27000,-27000,-19775,-16200,5146,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-1036,27000,-2454,-16200,-13500,-27000,-27000,-27000,-14000,-27000,5148,1
0,-27000,-11571,-27000,9000,-27000,-27000,-19564,-27000,17181,-21600,-13500,-27000,-27000,-27000,-23480,-27000,5149,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-23708,27000,17181,1800,-13500,-27000,-27000,-27000,-15100,-27000,5151,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-23708,27000,-17181,10800,-13500,-27000,-27000,-27000,-14100,-27000,5153,1
0,-27000,-27000,-20647,9000,-27000,-27000,2133,27000,-2454,-1800,-13500,-27000,-27000,-27000,-15780,-27000,5155,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-13500,-27000,-27000,-27000,-18100,-27000,5157,1
-13500,-27000,-27000,-20647,-27000,-27000,-18000,-23221,27000,-17181,14400,-13500,-27000,-27000,-27000,-12510,-27000,5164,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-8227,27000,2454,-10800,-13500,-27000,-27000,-27000,-15870,-16200,5168,1
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-19930,27000,-7363,-7200,-13500,-27000,-27000,-27000,-16035,-27000,5175,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-13500,-27000,-27000,-27000,-15000,-27000,5178,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10544,27000,22090,12600,-13500,-27000,-27000,-27000,-19170,-16200,5181,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-24074,27000,-2454,-18000,-13500,-27000,-27000,-27000,-15000,-27000,5192,1
0,-27000,-27000,-23823,-27000,-27000,9000,-4936,27000,17181,-9000,-13500,-27000,-27000,-27000,-2000,-27000,5193,1
0,-27000,-19285,-20647,-27000,-27000,-27000,8349,27000,-2454,1800,-13500,-27000,-27000,-27000,-19800,-27000,5196,1
0,-27000,-27000,-14294,9000,-27000,-27000,4814,27000,22090,-1800,-13500,-27000,-27000,-27000,-16375,-27000,5203,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-21636,27000,22090,10800,-13500,-27000,-27000,-27000,-18787,-27000,5206,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24440,27000,-22090,16200,0,-27000,-27000,-27000,-20400,-27000,5208,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-6521,27000,2454,3600,-13500,-27000,-27000,-27000,-15720,-16200,5210,1
0,-27000,-27000,-23823,-27000,-27000,-27000,27000,27000,-12272,23400,-13500,-27000,-27000,-27000,-20500,-27000,5211,1
0,-16200,-27000,-17470,-27000,-27000,0,-23708,27000,12272,7200,-13500,-27000,-27000,-27000,-5790,-16200,5212,1
0,-21600,-27000,-23823,-27000,-27000,-27000,-8106,27000,12272,-14400,-13500,-27000,-27000,-27000,-12690,-5400,5213,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-13500,-27000,-27000,-27000,-16000,-27000,5217,1
0,-27000,-11571,-27000,-27000,-27000,-18000,-23465,27000,12272,-21600,-13500,-27000,-27000,-27000,-13985,-16200,5218,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,22090,-23400,-13500,-27000,-27000,-27000,-15800,-16200,5219,1
-13500,-27000,-27000,-14294,-27000,-27000,-18000,-22977,27000,17181,-19800,-13500,-27000,-27000,-27000,-11250,-16200,5222,1
0,-27000,-27000,-14294,9000,-27000,-18000,-22611,27000,22090,-1800,-13500,-27000,-27000,-27000,-17052,-16200,5223,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-3595,-27000,12272,16200,-13500,-27000,-27000,-27000,-25085,-27000,5226,1
0,-27000,-27000,-14294,9000,-27000,-27000,9081,27000,12272,9000,-13500,-27000,-27000,-27000,-15300,-16200,5230,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-13500,-27000,-27000,-27000,-14000,-27000,5236,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-25171,27000,-7363,-14400,-13500,-27000,-27000,-27000,-15900,-27000,5237,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-9568,27000,7363,-5400,-13500,-27000,-27000,-27000,-15570,-27000,5239,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-24562,27000,-2454,-25200,-13500,-27000,-27000,-27000,-14900,-27000,5240,1
0,-27000,-19285,-17470,9000,-27000,-27000,-14079,27000,22090,9000,-13500,-27000,-27000,-27000,-15270,-5400,5249,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,914,27000,17181,10800,-13500,-27000,-27000,-27000,-18925,-27000,5254,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-6277,27000,7363,3600,-13500,-27000,-27000,-27000,-16170,-16200,5259,1
13500,-27000,-19285,-23823,-27000,-27000,-27000,-23708,27000,12272,18000,-13500,-27000,-27000,-27000,-12980,-27000,5263,1
0,-16200,-19285,-17470,-27000,-27000,0,-23830,-27000,12272,14400,-13500,-27000,-27000,-27000,-3900,-16200,5268,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-23830,-27000,12272,5400,-13500,-27000,-27000,-27000,-15013,-16200,5269,1
0,-27000,-11571,-20647,-27000,-27000,-9000,-4083,27000,12272,-21600,-13500,-27000,-27000,-27000,-15799,-16200,5273,1
0,-27000,-19285,-17470,-27000,-27000,-18000,-18954,27000,12272,-14400,-13500,-27000,-27000,-27000,-12060,-27000,5275,1
0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-13500,-27000,-27000,-27000,-17500,-27000,5276,1
-13500,-27000,-27000,-17470,-9000,-27000,-27000,-23465,27000,7363,27000,-13500,-27000,-27000,-27000,-17760,-27000,5281,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-13225,27000,12272,14400,-13500,-27000,-27000,-27000,-13410,-27000,5283,1
0,-27000,-27000,-20647,9000,-27000,-27000,6277,-27000,2454,1800,-13500,-27000,-27000,-27000,-16100,-27000,5285,1
0,-27000,-19285,-20647,9000,-27000,-27000,11397,27000,12272,25200,-13500,-27000,-27000,-27000,-11000,-27000,5287,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-23465,27000,12272,-12600,-13500,-27000,-27000,-27000,-13794,-27000,5289,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-18711,27000,-17181,-1800,-13500,-27000,-27000,-27000,-20250,-27000,5290,1
0,-27000,-27000,-20647,-27000,-27000,-27000,11641,27000,12272,-1800,-13500,-27000,-27000,-27000,-15000,-27000,5291,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-13225,27000,17181,-5400,-13500,-27000,-27000,-27000,-16200,-16200,5292,1
13500,-27000,-27000,-23823,-27000,-27000,-18000,-21880,27000,2454,-14400,-13500,-27000,-27000,-27000,-11969,-27000,5302,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-13500,-27000,-27000,-27000,-20720,-27000,5304,1
0,-27000,-11571,-14294,-27000,-27000,-27000,5058,27000,12272,23400,-13500,-27000,-27000,-27000,-16970,-27000,5306,1
0,-27000,-19285,-17470,-27000,-27000,-18000,-19198,27000,-12272,3600,-13500,-27000,-27000,-27000,-15992,-27000,5308,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-20661,27000,-12272,9000,-13500,-27000,-27000,-27000,-17550,-27000,5309,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-4693,27000,-7363,-18000,-13500,-27000,-27000,-27000,-16970,-16200,5310,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-13500,-27000,-27000,-27000,-18100,-27000,5311,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-22489,27000,22090,-5400,-13500,-27000,-27000,-27000,-18160,-16200,5312,1
0,-27000,-27000,-23823,-27000,-27000,-18000,-19198,27000,12272,0,-13500,-27000,-27000,-27000,-12060,-27000,5314,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-18345,27000,-2454,-12600,-13500,-27000,-27000,-27000,-14310,-27000,5315,1
0,-27000,-19285,-20647,-27000,-27000,-27000,1401,27000,17181,-3600,-13500,-27000,-27000,-27000,-18000,-27000,5316,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-13500,-27000,-27000,-27000,-20720,-27000,5319,1
0,-27000,3857,4764,-27000,-27000,-18000,-20905,27000,-17181,-19800,-13500,-27000,-27000,-27000,-21900,-16200,5321,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-21636,27000,12272,19800,-13500,-27000,-27000,-27000,-12060,-16200,5322,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-24440,27000,-17181,27000,-13500,-27000,-27000,-27000,-13500,-27000,5328,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-23465,27000,-7363,7200,-13500,-27000,-27000,-27000,-13040,-27000,5330,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-2498,27000,12272,-14400,-13500,-27000,-27000,-27000,-15015,-5400,5335,1
0,-27000,-11571,-17470,-27000,27000,-27000,-6399,27000,2454,25200,-13500,-27000,-27000,-27000,-16875,-5400,5338,1
0,-21600,-11571,-27000,-27000,-27000,-27000,-14322,27000,27000,-21600,-13500,-27000,-27000,-27000,-16020,-16200,5341,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-5424,27000,-2454,-23400,-13500,-27000,-27000,-27000,-17000,-27000,5344,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-1523,27000,7363,0,-13500,-27000,-27000,-27000,-17905,-16200,5346,1
0,-27000,-11571,-27000,-27000,-27000,-27000,-16395,27000,17181,25200,-13500,-27000,-27000,-27000,-17910,-16200,5349,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-14932,27000,7363,-14400,-13500,-27000,-27000,-27000,-12960,-5400,5350,1
-13500,-27000,-11571,-27000,-27000,-27000,-27000,-21880,27000,12272,3600,-13500,-27000,-27000,-27000,-13950,-16200,5353,1
13500,-27000,-11571,-7941,-27000,-27000,-27000,-12006,27000,-2454,21600,-13500,-27000,-27000,-27000,-14314,-27000,5358,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-2133,27000,-7363,-19800,-13500,-27000,-27000,-27000,-17000,-27000,5361,1
13500,-27000,-19285,-27000,-27000,-27000,-18000,-15785,27000,7363,10800,-13500,-27000,-27000,-27000,-11969,-27000,5366,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-21880,27000,-22090,3600,-13500,-27000,-27000,-27000,-19444,-27000,5367,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-13500,-27000,-27000,-27000,-16100,-16200,5368,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-13713,-27000,2454,-9000,-13500,-27000,-27000,-27000,-19350,-16200,5371,1
0,-27000,-27000,-20647,-27000,27000,-18000,-914,27000,7363,-21600,-13500,-27000,-27000,-27000,-16470,-16200,5376,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-11153,-27000,7363,-27000,-13500,-27000,-27000,-27000,-18450,-16200,5379,1
0,-27000,-19285,-23823,-27000,-27000,0,-23221,27000,-2454,7200,-13500,-27000,-27000,-27000,-10765,-27000,5380,1
0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-13500,-27000,-27000,-27000,-15500,-16200,5382,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-3474,27000,12272,-23400,-13500,-27000,-27000,-27000,-16110,-16200,5385,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-24927,-27000,7363,23400,-13500,-27000,-27000,-27000,-18250,-16200,5390,1
0,-27000,-19285,-23823,-27000,-27000,-18000,-21636,27000,-2454,3600,-13500,-27000,-27000,-27000,-17370,-27000,5395,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-13500,-27000,-27000,-27000,-18100,-27000,5397,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-25781,27000,17181,-3600,-13500,-27000,-27000,-27000,-15100,-27000,5398,1
0,-27000,-27000,-20647,9000,-27000,-27000,6277,-27000,2454,1800,-13500,-27000,-27000,-27000,-16100,-27000,5400,1
0,-27000,-19285,-14294,-27000,-27000,-18000,-7618,27000,12272,21600,-13500,-27000,-27000,-27000,-13680,-16200,5405,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-13500,-27000,-27000,-27000,-16000,-27000,5407,1
0,-27000,-11571,-11117,-27000,-27000,-18000,-18589,27000,-12272,-3600,-13500,-27000,-27000,-27000,-15901,-16200,5412,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-21880,27000,12272,5400,-13500,-27000,-27000,-27000,-15741,-16200,5414,1
0,-21600,-27000,-23823,-27000,-27000,-27000,-17857,27000,17181,7200,-13500,-27000,-27000,-27000,-13500,-27000,5422,1
0,-27000,-27000,-20647,-27000,-27000,-27000,11641,27000,12272,-1800,-13500,-27000,-27000,-27000,-15000,-27000,5424,1
0,-27000,-27000,-23823,-27000,-27000,-27000,3961,27000,2454,-12600,-13500,-27000,-27000,-27000,-16400,-27000,5429,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-24683,27000,-22090,-1800,-13500,-27000,-27000,-27000,-17900,-5400,5430,1
0,-27000,-19285,-27000,-27000,-27000,-27000,-19442,27000,12272,-21600,-13500,-27000,-27000,-27000,-16020,-27000,5431,1
0,-27000,-27000,-20647,-27000,-27000,-27000,9690,27000,22090,3600,-13500,-27000,-27000,-27000,-21800,-27000,5438,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-6155,-27000,7363,7200,-13500,-27000,-27000,-27000,-19350,-27000,5444,1
-13500,-27000,-19285,-14294,-27000,-27000,18000,-23465,27000,12272,21600,-13500,-27000,-27000,-27000,920,-16200,5445,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-13500,-27000,-27000,-27000,-16000,-27000,5450,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-16273,-27000,2454,-27000,-13500,-27000,-27000,-27000,-19350,-16200,5455,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,5460,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-14079,27000,-17181,14400,-13500,-27000,-27000,-27000,-17370,-16200,5463,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-4327,27000,12272,25200,-13500,-27000,-27000,-27000,-16740,-5400,5467,1
0,-27000,-11571,-23823,-9000,-27000,-27000,-25171,27000,-7363,-16200,-13500,-27000,-27000,-27000,-16100,-27000,5468,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-20295,27000,-7363,25200,-13500,-27000,-27000,-27000,-16065,-27000,5473,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-15297,27000,22090,16200,-13500,-27000,-27000,-27000,-19080,-5400,5480,1
0,-27000,-19285,-17470,-27000,-27000,-18000,-11153,27000,-7363,-7200,-13500,-27000,-27000,-27000,-15695,-16200,5483,1
0,-27000,-11571,-20647,-27000,-27000,-27000,548,27000,17181,23400,-13500,-27000,-27000,-27000,-20000,-27000,5485,1
0,-27000,-11571,-14294,-27000,-27000,-18000,-26146,27000,-2454,0,-13500,-27000,-27000,-27000,-11400,-16200,5488,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-13500,-27000,-27000,-27000,-16000,-27000,5489,1
0,-21600,-19285,-17470,-27000,-27000,-27000,-792,27000,7363,23400,-13500,-27000,-27000,-27000,-16375,-16200,5491,1
0,-21600,-11571,-7941,-27000,-27000,-27000,-3839,27000,7363,-25200,-13500,-27000,-27000,-27000,-14625,-27000,5493,1
0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-13500,-27000,-27000,-27000,-20900,-27000,5499,1
0,-16200,-27000,-23823,-27000,-27000,-9000,-23099,27000,12272,-25200,-13500,-27000,-27000,-27000,-7110,-27000,5501,1
13500,-27000,-11571,-14294,9000,-27000,-27000,-8106,-27000,12272,0,-13500,-27000,-27000,-27000,-14352,-27000,5505,1
0,-27000,-19285,-20647,-27000,-27000,27000,-5058,27000,17181,-10800,-13500,-27000,-27000,-27000,-14000,-27000,5511,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-2133,27000,-7363,-19800,-13500,-27000,-27000,-27000,-17000,-27000,5512,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-6643,27000,2454,25200,-13500,-27000,-27000,-27000,-16470,-5400,5515,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-24562,27000,7363,27000,-13500,-27000,-27000,-27000,-14800,-16200,5516,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-26756,27000,-22090,-5400,-13500,-27000,-27000,-27000,-19100,-27000,5519,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-8593,27000,12272,-21600,-13500,-27000,-27000,-27000,-14310,-5400,5521,1
13500,-27000,-19285,-20647,-27000,-27000,-18000,-21270,27000,-17181,21600,-13500,-27000,-27000,-27000,-14670,-27000,5525,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-19442,27000,-2454,-12600,-13500,-27000,-27000,-27000,-15210,-27000,5527,1
0,-27000,-19285,-20647,-27000,-27000,-27000,1889,-27000,12272,-3600,-13500,-27000,-27000,-27000,-18075,-27000,5530,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25293,27000,-22090,3600,-13500,-27000,-27000,-27000,-18500,-27000,5532,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-13500,-27000,-27000,-27000,-18100,-27000,5533,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-13500,-27000,-27000,-27000,-16000,-27000,5534,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-4571,27000,17181,-7200,-13500,-27000,-27000,-27000,-17190,-27000,5535,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-13500,-27000,-27000,-27000,-15500,-16200,5537,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-4693,27000,12272,-14400,-13500,-27000,-27000,-27000,-16000,-16200,5539,1
0,-27000,-27000,-20647,-27000,-27000,-9000,13225,27000,17181,-3600,-13500,-27000,-27000,-27000,-16330,-16200,5546,1
0,-27000,-19285,-20647,9000,-27000,-27000,-7374,27000,-17181,16200,-13500,-27000,-27000,-27000,-14000,-27000,5547,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,-27000,7363,-18000,-13500,-27000,-27000,-27000,-18100,-27000,5549,1
0,-27000,-11571,-20647,9000,-27000,-27000,-6399,27000,-12272,10800,-13500,-27000,-27000,-27000,-16400,-27000,5552,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4936,27000,17181,-9000,-13500,-27000,-27000,-27000,-15000,-16200,5553,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-6765,27000,-2454,23400,-13500,-27000,-27000,-27000,-17055,-27000,5557,1
-13500,-27000,-27000,-20647,9000,-27000,-27000,2133,27000,-2454,-1800,-13500,-27000,-27000,-27000,-17940,-27000,5558,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-3474,27000,-2454,7200,-13500,-27000,-27000,-27000,-15000,-27000,5568,1
0,-27000,-27000,-11117,-9000,-27000,-27000,-6155,27000,7363,-25200,-13500,-27000,-27000,-27000,-18075,-27000,5572,1
0,-27000,-27000,-20647,-27000,-27000,-27000,548,27000,12272,0,-13500,-27000,-27000,-27000,-14310,-16200,5577,1
0,-27000,-27000,-17470,-27000,-27000,-27000,914,27000,17181,19800,-13500,-27000,-27000,-27000,-19956,-27000,5584,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-8593,27000,7363,-5400,-13500,-27000,-27000,-27000,-16650,-27000,5585,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-2742,27000,-12272,-3600,-13500,-27000,-27000,-27000,-16380,-16200,5589,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-5424,27000,-2454,-23400,-13500,-27000,-27000,-27000,-17000,-27000,5590,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-11884,27000,-7363,-19800,-13500,-27000,-27000,-27000,-17550,-16200,5593,1
0,-27000,-19285,-27000,-9000,-27000,-27000,-22733,27000,2454,16200,-13500,-27000,-27000,-27000,-14490,-27000,5594,1
0,-27000,-27000,-14294,-27000,-27000,-27000,5911,27000,-12272,7200,-13500,-27000,-27000,-27000,-20720,-27000,5596,1
0,-27000,-27000,-20647,-27000,-27000,-27000,11641,27000,12272,-1800,-13500,-27000,-27000,-27000,-15000,-27000,5597,1
0,-16200,-3857,-1588,-27000,-27000,0,15176,27000,27000,18000,-13500,-27000,-27000,-27000,-12341,-5400,5598,1
-13500,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-13500,-27000,-27000,-27000,-18000,-27000,5599,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-13225,27000,7363,-18000,-13500,-27000,-27000,-27000,-14879,-27000,5603,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-4693,27000,7363,19800,-13500,-27000,-27000,-27000,-17905,-27000,5604,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14444,27000,-12272,5400,-13500,-27000,-27000,-27000,-15500,-27000,5605,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-19076,27000,12272,-19800,-13500,-27000,-27000,-27000,-17880,-27000,5611,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-18711,27000,-7363,-10800,-13500,-27000,-27000,-27000,-15390,-27000,5614,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-13500,-27000,-27000,-27000,-14000,-27000,5615,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-2133,27000,-7363,-19800,-13500,-27000,-27000,-27000,-17000,-27000,5616,1
0,-16200,-27000,-20647,-27000,-27000,0,-22367,27000,-17181,12600,-13500,-27000,-27000,-27000,-9900,-27000,5621,1
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-13591,27000,17181,-12600,-13500,-27000,-27000,-27000,-15000,-27000,5623,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-21514,27000,-17181,-9000,-13500,-27000,-27000,-27000,-19890,-27000,5627,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-13500,-27000,-27000,-27000,-14000,-27000,5629,1
0,-27000,-19285,-17470,-27000,-27000,-18000,-4571,27000,17181,1800,-13500,-27000,-27000,-27000,-14130,-5400,5631,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,670,27000,27000,-14400,-13500,-27000,-27000,-27000,-19710,-27000,5635,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-2133,27000,7363,3600,-13500,-27000,-27000,-27000,-17541,-16200,5636,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-25659,-27000,7363,3600,0,-27000,-27000,-27000,-19500,-27000,5637,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-5180,27000,12272,25200,-13500,-27000,-27000,-27000,-15660,-27000,5640,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-8106,27000,2454,27000,-13500,-27000,-27000,-27000,-17862,-27000,5646,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-1645,-27000,27000,-27000,-13500,-27000,-27000,-27000,-19775,-16200,5648,1
0,-27000,-11571,-14294,-9000,-27000,-27000,-25171,27000,-17181,-10800,-13500,-27000,-27000,-27000,-18200,-27000,5650,1
0,-27000,-19285,-11117,-27000,-27000,-27000,15541,27000,17181,-21600,-13500,-27000,-27000,-27000,-18000,-27000,5659,1
