no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-11571,-20647,-27000,-27000,-27000,-14079,27000,-7363,9000,-13500,-27000,-27000,-27000,-14972,-27000,18641,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-26512,27000,17181,1800,-13500,-27000,-27000,-27000,-11000,-16200,18642,1
-13500,-27000,-19285,-17470,-27000,-27000,-18000,-10300,27000,2454,21600,-13500,-27000,-27000,-27000,-13569,-27000,18644,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-16151,27000,2454,-3600,-13500,-27000,-27000,-27000,-14220,-16200,18646,1
13500,-27000,-11571,-17470,-27000,-27000,-18000,-10787,27000,22090,19800,-13500,-27000,-27000,-27000,-15440,-27000,18648,1
0,-27000,-19285,-27000,-27000,-27000,-27000,4449,27000,17181,0,-27000,-27000,-27000,-27000,-16000,-27000,18656,1
0,-27000,-19285,-23823,9000,-27000,-27000,9690,27000,2454,25200,-27000,-27000,-27000,-27000,-15500,-16200,18662,1
13500,-27000,-27000,-17470,-27000,-27000,-18000,-11397,27000,17181,-9000,-13500,-27000,-27000,-27000,-11880,-16200,18664,1
0,-27000,-19285,-23823,-9000,-27000,-27000,5668,27000,17181,-27000,-13500,-27000,-27000,-27000,-17460,-27000,18665,1
13500,-27000,-11571,-11117,-27000,-27000,-18000,-11519,27000,2454,-27000,-13500,-27000,-27000,-27000,-14238,-27000,18667,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,18668,1
0,-27000,-11571,-27000,-9000,27000,-27000,-3961,27000,2454,-10800,-13500,-27000,-27000,-27000,-15750,-16200,18669,1
0,-27000,-27000,-20647,-27000,-27000,-27000,11641,27000,12272,-1800,-27000,-27000,-27000,-27000,-15000,-27000,18672,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25781,27000,22090,-10800,-13500,-27000,-27000,-27000,-15000,-27000,18673,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-25171,27000,7363,12600,-13500,-27000,-27000,-27000,-14100,-27000,18678,1
13500,-27000,-19285,-20647,-27000,-27000,-18000,-23708,27000,-12272,23400,-13500,-27000,-27000,-27000,-9300,-27000,18679,1
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-23586,27000,22090,-25200,-13500,-27000,-27000,-27000,-16000,-27000,18682,1
0,-27000,-11571,-23823,9000,-27000,-27000,-15297,-27000,2454,-9000,-27000,-27000,-27000,-27000,-17550,-27000,18686,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7984,27000,12272,23400,-13500,-27000,-27000,-27000,-16380,-5400,18687,1
0,-27000,-19285,-17470,9000,-27000,-18000,-10422,27000,27000,18000,-13500,-27000,-27000,-27000,-13124,-16200,18689,1
0,-27000,-11571,-7941,-9000,-27000,-27000,-25049,27000,-22090,-19800,-13500,-27000,-27000,-27000,-20680,-27000,18691,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19198,27000,22090,3600,-13500,-27000,-27000,-27000,-18360,-16200,18692,1
-13500,-27000,-27000,-17470,-27000,-27000,-18000,-25781,27000,-12272,7200,-13500,-27000,-27000,-27000,-16528,-16200,18695,1
0,-27000,3857,-7941,-27000,-27000,-18000,-23708,27000,-2454,-7200,-13500,-27000,-27000,-27000,-13776,-27000,18697,1
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,18707,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,18709,1
13500,-27000,-27000,-17470,-27000,-27000,-18000,-12860,27000,22090,0,-13500,-27000,-27000,-27000,-14760,-16200,18711,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,18723,1
0,-27000,-11571,-14294,-27000,-27000,-9000,-20173,-27000,17181,-12600,-13500,-27000,-27000,-27000,-20128,-27000,18726,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,18731,1
0,-27000,-19285,-17470,9000,-27000,-27000,-1401,-27000,17181,-14400,-27000,-27000,-27000,-27000,-18400,-27000,18735,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-21758,27000,2454,-27000,-13500,-27000,-27000,-27000,-15210,-27000,18736,1
0,-27000,-11571,-17470,-27000,-27000,-18000,-19808,27000,-12272,21600,-13500,-27000,-27000,-27000,-14131,-27000,18741,1
0,-27000,-19285,-17470,-9000,-27000,-27000,-20051,27000,27000,18000,-13500,-27000,-27000,-27000,-18160,-27000,18742,1
-27000,-16200,-27000,-20647,-27000,-27000,-9000,-4205,27000,2454,-16200,-13500,-27000,-27000,-27000,-18350,-27000,18770,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,18771,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-6765,27000,17181,-18000,-13500,-27000,-27000,-27000,-15120,-5400,18773,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-14932,-27000,17181,25200,-27000,-27000,-27000,-27000,-20500,-27000,18778,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,18785,1
0,-27000,11571,20647,-9000,-27000,-27000,-8715,27000,2454,16200,-13500,-27000,-27000,-27000,-17990,-27000,18786,1
0,-27000,-3857,-11117,-27000,-27000,-27000,-16516,27000,-12272,16200,-13500,-27000,-27000,-27000,-16460,-16200,18792,1
13500,-27000,-27000,-23823,-27000,-27000,-18000,-25415,27000,-22090,12600,-13500,-27000,-27000,-27000,-14300,-16200,18812,1
0,-16200,-11571,-23823,-27000,-27000,0,-18101,27000,-12272,-23400,-13500,-27000,-27000,-27000,-11069,-27000,18814,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,18816,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-11031,27000,12272,21600,-13500,-27000,-27000,-27000,-14364,-27000,18821,1
-13500,-27000,11571,4764,-27000,-27000,-18000,-26634,27000,-7363,-12600,13500,-27000,-27000,-27000,-16000,-27000,18824,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-20539,27000,17181,-9000,-13500,-27000,-27000,-27000,-16200,-27000,18829,1
0,-27000,-19285,-27000,-9000,-27000,-27000,-13225,27000,2454,-10800,-13500,-27000,-27000,-27000,-16650,-27000,18831,1
0,-27000,-27000,-20647,-27000,-27000,-27000,11641,27000,12272,-1800,-27000,-27000,-27000,-27000,-15000,-27000,18832,1
13500,-27000,-27000,-23823,-27000,-27000,-27000,-6521,27000,7363,-5400,-13500,-27000,-27000,-27000,-12330,-16200,18834,1
13500,-27000,-27000,-23823,-27000,-27000,-18000,-25902,27000,2454,-1800,-13500,-27000,-27000,-27000,-7300,-16200,18836,1
0,-27000,-19285,-20647,-27000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-19500,-27000,18837,1
0,-27000,-19285,-27000,-27000,-27000,-27000,4449,27000,17181,0,-27000,-27000,-27000,-27000,-16000,-27000,18838,1
0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-27000,-27000,-27000,-27000,-17500,-27000,18839,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-14688,27000,22090,3600,-13500,-27000,-27000,-27000,-18000,-5400,18843,1
0,-16200,-27000,-17470,-27000,-27000,0,-21636,27000,-2454,-12600,-13500,-27000,-27000,-27000,-7710,-27000,18848,1
0,-27000,-27000,-11117,-27000,-27000,-18000,-16760,27000,17181,16200,-13500,-27000,-27000,-27000,-16560,-27000,18853,1
0,-27000,-19285,-23823,-27000,-27000,-18000,-18345,27000,17181,10800,-27000,-27000,-27000,-27000,-15950,-27000,18859,1
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-11031,27000,17181,-10800,-13500,-27000,-27000,-27000,-16200,-27000,18862,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-1036,27000,-2454,-16200,-27000,-27000,-27000,-27000,-14000,-27000,18863,1
0,-27000,-11571,-14294,-9000,-27000,-27000,-16638,27000,-7363,-3600,-13500,-27000,-27000,-27000,-16035,-27000,18870,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-27000,-27000,-27000,-27000,-20720,-27000,18871,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-15419,27000,-12272,19800,-13500,-27000,-27000,-27000,-18793,-16200,18872,1
0,-27000,-11571,-11117,-9000,-27000,-27000,-20661,27000,-7363,-16200,-13500,-27000,-27000,-27000,-16035,-27000,18873,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-5180,27000,7363,27000,-13500,-27000,-27000,-27000,-14220,-27000,18875,1
13500,-27000,-27000,-20647,-27000,-27000,-18000,-22855,27000,-17181,16200,-13500,-27000,-27000,-27000,-11069,-27000,18876,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-7862,27000,2454,-3600,-13500,-27000,-27000,-27000,-14850,-16200,18880,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-15785,27000,-17181,18000,-27000,-27000,-27000,-27000,-17000,-27000,18881,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-20783,27000,-22090,18000,-13500,-27000,-27000,-27000,-20250,-27000,18882,1
0,-27000,-11571,-17470,-27000,-27000,-27000,4205,27000,17181,0,-13500,-27000,-27000,-27000,-16925,-27000,18884,1
0,-27000,-3857,-11117,-9000,-27000,-27000,-26146,27000,22090,19800,-13500,-27000,-27000,-27000,-19371,-27000,18886,1
0,-27000,-19285,-23823,9000,-27000,-27000,9690,27000,2454,25200,-27000,-27000,-27000,-27000,-15500,-16200,18890,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-22855,27000,17181,-14400,-13500,-27000,-27000,-27000,-9960,-16200,18891,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-3717,27000,17181,7200,-13500,-27000,-27000,-27000,-17370,-16200,18899,1
0,-27000,-19285,-23823,-27000,-27000,-27000,11641,27000,22090,5400,-13500,-27000,-27000,-27000,-19170,-27000,18904,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4936,27000,17181,-9000,-27000,-27000,-27000,-27000,-15000,-27000,18907,1
0,-27000,-11571,-11117,-9000,-27000,-27000,-20905,27000,22090,7200,-13500,-27000,-27000,-27000,-19520,-16200,18915,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-25781,-27000,17181,-14400,-13500,-27000,-27000,-27000,-12500,-27000,18919,1
0,-21600,-11571,-7941,-9000,-27000,-27000,-8837,27000,2454,-7200,-13500,-27000,-27000,-27000,-16325,-27000,18921,1
0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-15500,-16200,18924,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,18925,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-8959,27000,7363,18000,-13500,-27000,-27000,-27000,-17910,-27000,18927,1
0,-21600,-27000,-23823,-27000,-27000,-27000,-21514,27000,7363,-21600,-13500,-27000,-27000,-27000,-11790,-27000,18929,1
0,-21600,-19285,-17470,-27000,-27000,-27000,-2255,27000,12272,-19800,-27000,-27000,-27000,-27000,-16792,-16200,18932,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-15176,-27000,2454,-14400,-13500,-27000,-27000,-27000,-19350,-5400,18937,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-21270,27000,-12272,-7200,-13500,-27000,-27000,-27000,-17010,-27000,18939,1
0,-27000,-19285,-17470,-27000,-27000,-18000,-18101,27000,12272,5400,-13500,-27000,-27000,-27000,-12060,-16200,18941,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-1036,27000,-2454,-16200,-27000,-27000,-27000,-27000,-14000,-27000,18943,1
0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-16200,18944,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-3352,27000,17181,-18000,-13500,-27000,-27000,-27000,-17575,-16200,18946,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-13347,27000,27000,-16200,-13500,-27000,-27000,-27000,-18000,-16200,18954,1
0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-27000,-27000,-27000,-27000,-15500,-16200,18955,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-17004,27000,-2454,7200,-13500,-27000,-27000,-27000,-14310,-27000,18961,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-4449,27000,17181,-19800,-13500,-27000,-27000,-27000,-14760,-16200,18966,1
0,-27000,-19285,-20647,9000,-27000,-27000,10665,27000,-7363,-5400,-27000,-27000,-27000,-27000,-16900,-27000,18967,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,18971,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-11275,27000,-2454,-25200,-13500,-27000,-27000,-27000,-14310,-27000,18975,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-23708,27000,-7363,-10800,-13500,-27000,-27000,-27000,-12900,-27000,18976,1
0,-27000,-19285,-17470,-27000,-27000,-27000,3961,27000,12272,23400,-13500,-27000,-27000,-27000,-16970,-27000,18977,1
0,-27000,-27000,-23823,9000,-27000,-27000,-304,-27000,12272,-21600,-27000,-27000,-27000,-27000,-16200,-27000,18980,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,18982,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-1279,27000,-7363,7200,-27000,-27000,-27000,-27000,-17000,-27000,18983,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-14444,27000,-2454,-9000,-13500,-27000,-27000,-27000,-14310,-27000,18985,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-5180,27000,2454,19800,-13500,-27000,-27000,-27000,-15750,-5400,18986,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-4327,27000,22090,14400,-13500,-27000,-27000,-27000,-20544,-27000,18987,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,18991,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26390,-27000,7363,18000,0,-27000,-27000,-27000,-20500,-27000,18994,1
0,-27000,-11571,-27000,-27000,-27000,-18000,-18711,27000,-12272,-10800,-13500,-27000,-27000,-27000,-15120,-27000,18997,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-2498,27000,7363,-7200,-13500,-27000,-27000,-27000,-17338,-16200,19005,1
0,-27000,-19285,-11117,-9000,-27000,-27000,-6033,27000,7363,-1800,-13500,-27000,-27000,-27000,-17933,-27000,19007,1
0,-21600,-27000,-23823,-27000,-27000,-27000,-25659,27000,22090,-19800,-13500,-27000,-27000,-27000,-12000,-16200,19008,1
0,-27000,-11571,-27000,9000,-27000,-27000,6521,27000,-12272,1800,-27000,-27000,-27000,-27000,-16000,-27000,19010,1
0,-27000,-11571,-23823,-9000,-27000,-27000,-21148,27000,-17181,-19800,-13500,-27000,-27000,-27000,-20250,-27000,19014,1
-13500,-27000,-11571,-17470,-27000,-27000,-27000,-16638,27000,2454,-23400,-13500,-27000,-27000,-27000,-16110,-27000,19015,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-20295,27000,-7363,25200,-13500,-27000,-27000,-27000,-16065,-27000,19019,1
0,-27000,-11571,-27000,-9000,-27000,-27000,-8715,27000,17181,25200,-13500,-27000,-27000,-27000,-18990,-27000,19020,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-19198,27000,12272,-19800,-13500,-27000,-27000,-27000,-17880,-27000,19022,1
0,-27000,-11571,-23823,-27000,-27000,-27000,6521,27000,17181,-27000,-13500,-27000,-27000,-27000,-16380,-27000,19023,1
0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-15500,-16200,19024,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-5911,27000,2454,-14400,-13500,-27000,-27000,-27000,-18450,-27000,19034,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-22855,27000,-17181,-9000,-13500,-27000,-27000,-27000,-18990,-16200,19036,1
0,-21600,-11571,-20647,-27000,-27000,-9000,-4327,27000,7363,18000,-13500,-27000,-27000,-27000,-10234,-27000,19037,1
0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-15500,-16200,19038,1
0,-27000,-27000,-20647,9000,-27000,-27000,8471,27000,7363,5400,-27000,-27000,-27000,-27000,-15500,-27000,19041,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-22611,27000,17181,27000,-13500,-27000,-27000,-27000,-17500,-27000,19042,1
-13500,-27000,-19285,-20647,-27000,-27000,-18000,3839,27000,17181,-16200,-13500,-27000,-27000,-27000,-12960,-16200,19043,1
0,-27000,-27000,-14294,9000,-27000,-27000,12372,27000,-7363,1800,-27000,-27000,-27000,-27000,-15800,-16200,19050,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-14079,27000,2454,16200,-13500,-27000,-27000,-27000,-17550,-27000,19051,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,17004,27000,22090,-21600,-13500,27000,-22846,-27000,-17900,-27000,19052,1
0,-27000,-19285,-20647,-27000,-27000,-27000,5546,27000,12272,25200,-27000,-27000,-27000,-27000,-17500,-27000,19059,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-17004,-27000,2454,0,-13500,-27000,-27000,-27000,-19350,-27000,19061,1
0,-27000,-19285,-20647,-27000,-27000,-27000,6277,27000,-7363,-5400,-27000,-27000,-27000,-27000,-17500,-27000,19067,1
0,-27000,-27000,-20647,-27000,-27000,-27000,10544,27000,22090,16200,-27000,-27000,-27000,-27000,-21800,-27000,19068,1
13500,-27000,-19285,-17470,-27000,-27000,-27000,-23099,27000,-17181,27000,-13500,-27000,-27000,-27000,-11969,-27000,19076,1
0,-27000,-19285,-20647,-27000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-19500,-27000,19078,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,19080,1
13500,-27000,-19285,-20647,-27000,-27000,-18000,-22611,27000,-17181,-9000,-13500,-27000,-27000,-27000,-15570,-16200,19082,1
13500,-27000,-27000,-20647,-27000,-27000,-18000,-13713,27000,7363,5400,-13500,-27000,-27000,-27000,-11969,-27000,19084,1
0,-27000,-19285,-17470,-27000,-27000,-18000,8349,27000,27000,-27000,-13500,-27000,-27000,-27000,-18330,-27000,19085,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-17004,27000,-2454,12600,-13500,-27000,-27000,-27000,-18450,-27000,19089,1
0,-16200,-19285,-17470,-27000,-27000,0,-18223,27000,27000,18000,-13500,-27000,-27000,-27000,-11338,-27000,19091,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14444,27000,-12272,5400,-27000,-27000,-27000,-27000,-15500,-27000,19093,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-26024,-27000,22090,-9000,-13500,-27000,-27000,-27000,-19350,-27000,19100,1
-13500,-27000,-11571,-27000,-9000,-27000,-27000,-20661,27000,17181,-25200,-13500,-27000,-27000,-27000,-16200,-16200,19103,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-7740,27000,22090,16200,-13500,-27000,-27000,-27000,-18000,-16200,19105,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-4936,27000,17181,-9000,-27000,-27000,-27000,-27000,-2000,-16200,19108,1
0,-27000,-27000,-11117,-27000,-27000,-27000,-9325,27000,7363,12600,-13500,-27000,-27000,-27000,-17010,-27000,19113,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-15054,27000,17181,18000,-13500,-27000,-27000,-27000,-18990,-27000,19119,1
0,-16200,-27000,-17470,-27000,-27000,0,-20661,27000,12272,-3600,-13500,-27000,-27000,-27000,-6210,-16200,19121,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-9690,27000,22090,9000,-13500,-27000,-27000,-27000,-18500,-27000,19123,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-1523,27000,7363,19800,-13500,-27000,-27000,-27000,-18000,-16200,19125,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,19135,1
13500,-27000,-19285,-17470,-27000,-27000,-18000,-8349,27000,2454,9000,-13500,-27000,-27000,-27000,-13569,-5400,19136,1
13500,-27000,-27000,-17470,-27000,-27000,-18000,-12738,27000,2454,-3600,-13500,-27000,-27000,-27000,-12330,-27000,19137,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,27000,27000,-12272,23400,-27000,-27000,-27000,-27000,-21000,-27000,19141,1
-13500,-27000,-19285,-20647,-27000,-27000,-18000,3839,27000,17181,-16200,-13500,-27000,-27000,-27000,-12960,-16200,19143,1
0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-15500,-16200,19152,1
0,-27000,-11571,-23823,-27000,-27000,-27000,3717,27000,17181,-1800,-13500,-27000,-27000,-27000,-16370,-27000,19155,1
0,-16200,-27000,-17470,-27000,-27000,-9000,-26390,27000,-22090,-9000,-13500,-27000,-27000,-27000,-18697,-27000,19157,1
13500,-27000,-27000,-20647,-27000,-27000,-27000,-1523,27000,7363,5400,-13500,-27000,-27000,-27000,-13680,-27000,19160,1
0,-21600,-11571,-14294,-27000,-27000,-27000,-16029,27000,7363,-21600,-13500,-27000,-27000,-27000,-13410,-16200,19165,1
-13500,-27000,-27000,-14294,-9000,-27000,-27000,1767,27000,12272,19800,-13500,-27000,-27000,-27000,-18884,-16200,19169,1
0,-27000,-27000,-23823,-27000,-27000,-27000,27000,27000,-12272,23400,-27000,-27000,-27000,-27000,-20500,-27000,19172,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-5546,27000,7363,-18000,-13500,-27000,-27000,-27000,-13230,-5400,19173,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,19174,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-8349,27000,-7363,-25200,-13500,-27000,-27000,-27000,-18199,-27000,19175,1
0,-27000,-11571,-27000,-27000,-27000,-27000,-9203,27000,-12272,14400,-27000,-27000,-27000,-27000,-17500,-27000,19178,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-4814,27000,17181,-7200,-27000,-27000,-27000,-27000,-15000,-16200,19179,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-24683,27000,7363,7200,-13500,-27000,-27000,-27000,-13100,-27000,19181,1
0,-27000,-11571,-27000,9000,-27000,-27000,-17857,27000,17181,25200,-27000,-27000,-27000,-27000,-16500,-27000,19183,1
0,-27000,-11571,-14294,-27000,-27000,-27000,304,27000,12272,-21600,-13500,-27000,-27000,-27000,-15510,-16200,19189,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-9568,27000,-2454,-25200,-13500,-27000,-27000,-27000,-16970,-27000,19192,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-5790,-27000,17181,-10800,-27000,-27000,-27000,-27000,-20000,-27000,19197,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,19200,1
0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-27000,-27000,-27000,-27000,-17500,-27000,19201,1
0,-27000,-11571,-23823,9000,-27000,-27000,-13591,-27000,2454,16200,-27000,-27000,-27000,-27000,-17550,-27000,19204,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-1279,27000,22090,3600,-13500,-27000,-27000,-27000,-20250,-16200,19207,1
0,-21600,-19285,-17470,-27000,-27000,-27000,-6033,27000,7363,-27000,-13500,-27000,-27000,-27000,-15525,-5400,19212,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-18467,27000,12272,-1800,-13500,-27000,-27000,-27000,-12060,-27000,19213,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,19223,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-20900,-27000,19224,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-26024,27000,7363,0,-13500,-27000,-27000,-27000,-16631,-27000,19227,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-24805,-27000,7363,25200,-13500,-27000,-27000,-27000,-18100,-16200,19230,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-24805,27000,-17181,1800,-13500,-27000,-27000,-27000,-16100,-27000,19231,1
13500,-27000,-27000,-17470,-27000,-27000,-18000,-20661,27000,-17181,10800,-13500,-27000,-27000,-27000,-13860,-16200,19233,1
-27000,-16200,-27000,-20647,-27000,-27000,-9000,-25902,27000,-7363,3600,-13500,-27000,-27000,-27000,-15050,-27000,19237,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,19241,1
0,-21600,-27000,-20647,-27000,-27000,-27000,10909,27000,27000,25200,-13500,-27000,-27000,-27000,-15750,-16200,19245,1
0,-27000,-11571,4764,-9000,-27000,-27000,10787,27000,27000,19800,-13500,-27000,-27000,-27000,-20143,-5400,19248,1
0,-27000,-27000,-20647,9000,-27000,-27000,4327,-27000,2454,-27000,-27000,-27000,-27000,-27000,-16850,-27000,19249,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-24196,27000,-2454,12600,-13500,-27000,-27000,-27000,-18100,-27000,19250,1
-13500,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-27000,-27000,-27000,-27000,-18000,-27000,19253,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-426,27000,7363,-5400,-13500,-27000,-27000,-27000,-20067,-27000,19256,1
0,-27000,-19285,-20647,-27000,-27000,-27000,6277,27000,-7363,-5400,-27000,-27000,-27000,-27000,-17500,-27000,19257,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-2986,27000,7363,12600,-13500,-27000,-27000,-27000,-17298,-27000,19259,1
0,-16200,-11571,-14294,-27000,-27000,0,792,27000,27000,23400,-13500,-27000,-27000,-27000,-13381,-16200,19260,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,19261,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-27000,-27000,-27000,-27000,-18100,-27000,19262,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14444,27000,-12272,5400,-27000,-27000,-27000,-27000,-15500,-27000,19264,1
0,-27000,-11571,-23823,9000,-27000,-27000,-182,27000,12272,1800,-27000,-27000,-27000,-27000,-9800,-27000,19265,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-15785,27000,-17181,18000,-27000,-27000,-27000,-27000,-17000,-27000,19269,1
