no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-11571,-20647,-27000,-27000,-27000,-2133,-27000,17181,-25200,-13500,-27000,-27000,-27000,-17156,-16200,28984,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,-7363,-12600,-13500,-27000,-27000,-27000,-16400,-27000,28987,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-20173,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,28989,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,-22090,-1800,0,27000,-27000,-21413,-19100,-27000,28990,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26146,-27000,12272,0,-27000,-27000,-27000,-27000,-15640,-27000,28996,0
0,-27000,-19285,-11117,-27000,-27000,-27000,-22002,27000,27000,19800,-27000,-27000,-27000,-27000,-20000,-27000,28998,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-25049,27000,-7363,-14400,-27000,-27000,-27000,-27000,-18925,-27000,28999,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26512,27000,-22090,5400,0,-27000,-27000,-27000,-18900,-27000,29000,0
-13500,-27000,-27000,-23823,-27000,-27000,-18000,-26878,27000,-27000,9000,0,27000,-27000,-24206,-22900,-16200,29001,0
0,-27000,-19285,-11117,-27000,-27000,-27000,-22124,-27000,17181,5400,-13500,-27000,-27000,-27000,-16515,-16200,29003,0
-13500,-27000,-19285,-17470,9000,-27000,-27000,-1401,-27000,17181,-14400,-13500,-27000,-27000,-27000,-27000,-27000,29004,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-12006,27000,-12272,25200,-13500,-27000,-27000,-27000,-19927,-27000,29005,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-24805,27000,22090,-9000,-13500,-27000,-27000,-27000,-17616,-16200,29006,0
-13500,-27000,-27000,-20647,-9000,-27000,-27000,-24318,27000,12272,-1800,-13500,-27000,-27000,-27000,-13100,-5400,29007,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-22977,27000,-2454,19800,-13500,-27000,-27000,-27000,-18090,-16200,29008,0
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-24440,27000,22090,-10800,-13500,-27000,-27000,-27000,-14680,-16200,29009,0
0,-27000,-27000,-20647,-27000,27000,-27000,-9325,27000,-2454,21600,-13500,-27000,-27000,-27000,-16470,-16200,29010,0
0,-27000,-27000,-11117,-27000,-27000,-27000,-12860,27000,-27000,18000,-27000,-27000,-27000,-27000,-20000,-27000,29011,0
0,-21600,-11571,-23823,-27000,-27000,-27000,-20051,-27000,17181,-10800,-13500,-27000,-27000,-27000,-17550,-5400,29012,0
0,-27000,-19285,-23823,-27000,-27000,-18000,-21880,27000,-12272,12600,-13500,-27000,-27000,-27000,-15120,-16200,29016,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-10665,-27000,27000,-21600,-27000,-27000,-27000,-27000,-20500,-27000,29017,0
0,-27000,-27000,-11117,-27000,27000,-18000,-20905,27000,-7363,27000,-13500,-27000,-27000,-27000,-12060,-16200,29018,0
0,-27000,-19285,-17470,-9000,-27000,-27000,-21514,27000,7363,23400,-13500,-27000,-27000,-27000,-16897,-27000,29019,0
0,-27000,-19285,-11117,-27000,-27000,-27000,-10909,27000,2454,5400,-27000,-27000,-27000,-27000,-19775,-27000,29021,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18345,27000,-2454,-3600,-27000,-27000,-27000,-27000,-15000,-27000,29022,0
-13500,-27000,-11571,-17470,-27000,-27000,-27000,-26268,-27000,7363,-3600,-13500,-27000,-27000,-27000,-18680,-16200,29024,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-13957,27000,-2454,-10800,-27000,-27000,-27000,-27000,-14000,-16200,29025,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-10665,27000,-12272,1800,-13500,-27000,-27000,-27000,-18925,-16200,29027,0
-13500,-27000,-27000,-23823,-27000,-27000,-18000,-26878,27000,12272,9000,0,27000,-27000,-26068,-16000,-27000,29029,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-10909,27000,2454,1800,-27000,-27000,-27000,-27000,-19775,-27000,29033,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26512,-27000,27000,-14400,-13500,-27000,-27000,-27000,-20763,-27000,29035,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-23343,-27000,22090,3600,-13500,-27000,-27000,-27000,-15660,-16200,29039,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-12616,27000,-2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,29041,0
0,-27000,-27000,-23823,-27000,-27000,9000,-26146,27000,17181,18000,0,27000,-27000,-24206,-16100,-27000,29042,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-23465,27000,-7363,-14400,-13500,-27000,-27000,-27000,-12500,-16200,29045,0
0,-27000,-19285,-23823,-27000,27000,-9000,-21880,-27000,27000,21600,-13500,-27000,-27000,-27000,-17850,-27000,29046,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-12860,27000,2454,-3600,-13500,-27000,-27000,-27000,-13230,-16200,29047,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24927,27000,27000,-12600,0,-27000,-27000,-27000,-20500,-27000,29048,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-17004,27000,-17181,21600,-27000,-27000,-27000,-27000,-23133,-27000,29049,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-21027,27000,22090,-21600,-27000,-27000,-27000,-27000,-15800,-27000,29050,0
0,-27000,-27000,-11117,-27000,-27000,-27000,-22977,27000,-22090,12600,-13500,-27000,-27000,-27000,-18954,-16200,29051,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-11641,27000,-7363,-21600,-13500,-27000,-27000,-27000,-19342,-16200,29053,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-20539,27000,-2454,7200,-13500,-27000,-27000,-27000,-17010,-5400,29055,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-26634,27000,27000,-12600,-13500,-27000,-27000,-27000,-13900,-27000,29056,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-25415,27000,22090,-7200,-13500,-27000,-27000,-27000,-18415,-27000,29058,0
-13500,-27000,-27000,-20647,-9000,-27000,-27000,-27000,-27000,7363,-18000,-13500,-27000,-27000,-27000,-27000,-27000,29059,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26512,27000,-27000,-10800,-13500,-27000,-27000,-27000,-18800,-27000,29060,0
0,-27000,-19285,-11117,-27000,-27000,9000,-10665,27000,-7363,25200,-13500,-27000,-27000,-27000,-16882,-27000,29063,0
13500,-27000,-27000,-17470,-27000,-27000,-18000,-20905,27000,-2454,25200,-13500,-27000,-27000,-27000,-11969,-5400,29065,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-25537,27000,27000,-7200,-13500,-27000,-27000,-27000,-16600,-27000,29066,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-18345,27000,-12272,-14400,-13500,-27000,-27000,-27000,-16205,-27000,29070,0
0,-27000,-27000,-17470,-27000,27000,-27000,-21392,27000,27000,-16200,-13500,-27000,-27000,-27000,-16740,-5400,29071,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-23586,27000,-22090,-19800,-13500,-27000,-27000,-27000,-18535,-27000,29073,0
0,-27000,-19285,-27000,-9000,27000,-27000,-26512,27000,-17181,21600,-13500,-27000,-27000,-27000,-17200,-16200,29074,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-5180,-27000,7363,27000,-13500,-27000,-27000,-27000,-19244,-16200,29076,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,29078,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-27000,27000,-27000,16200,-13500,-27000,-27000,-27000,-18000,-27000,29079,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-23952,27000,12272,-7200,-13500,-27000,-27000,-27000,-16200,-5400,29081,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-17370,27000,-12272,-1800,-13500,-27000,-27000,-27000,-17370,-16200,29083,0
0,-27000,-19285,-11117,-27000,-27000,-18000,-3108,27000,27000,19800,-13500,-27000,-27000,-27000,-16885,-27000,29085,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-27000,27000,7363,5400,-13500,-27000,-27000,-27000,-12200,-27000,29087,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-12128,27000,-2454,0,-13500,-27000,-27000,-27000,-15390,-5400,29088,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-23708,27000,27000,-16200,-13500,-27000,-27000,-27000,-16600,-5400,29089,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-27000,-27000,22090,0,0,-27000,-27000,-27000,-19500,-27000,29090,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-25049,27000,-22090,-7200,-13500,-27000,-27000,-27000,-21112,-27000,29091,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-17857,-27000,27000,-12600,0,-27000,-27000,-27000,-20500,-27000,29092,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,17181,7200,27000,27000,-27000,-26068,-27000,-27000,29093,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-24074,27000,-22090,5400,-27000,-27000,-27000,-27000,-23167,-27000,29094,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,17181,-10800,0,-27000,-27000,-27000,-17500,-27000,29095,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-24074,27000,-12272,23400,-13500,-27000,-27000,-27000,-11400,-27000,29096,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-13957,27000,-2454,-10800,-27000,-27000,-27000,-27000,-15000,-27000,29098,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-19930,27000,22090,7200,-27000,-27000,-27000,-27000,-19500,-16200,29099,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-13591,-27000,27000,-12600,-27000,-27000,-27000,-27000,-20000,-27000,29100,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-13957,27000,-2454,-10800,-27000,-27000,-27000,-27000,-14000,-16200,29101,0
0,-27000,-27000,-14294,9000,-27000,-27000,-13225,27000,27000,-18000,-13500,-27000,-27000,-27000,-15270,5400,29102,0
0,-21600,-11571,-4764,-27000,-27000,-27000,-17248,-27000,2454,27000,-13500,-27000,-27000,-27000,-19421,-16200,29103,0
0,-16200,-19285,-20647,-27000,-27000,0,-19198,27000,-12272,23400,-13500,-27000,-27000,-27000,-7110,-5400,29105,0
13500,-27000,-19285,-23823,-27000,-27000,-18000,-26878,27000,27000,18000,-13500,-27000,-27000,-27000,-10900,-16200,29106,0
0,-21600,-11571,-20647,-27000,-27000,-27000,-25415,-27000,12272,-5400,-13500,-27000,-27000,-27000,-16800,-5400,29108,0
0,-27000,-27000,-20647,9000,27000,-18000,-26878,27000,-2454,-14400,-13500,-27000,-27000,-27000,-8700,-27000,29109,0
0,-27000,-27000,-23823,-27000,-27000,18000,-26512,-27000,27000,-9000,27000,27000,-18692,-20482,-27000,-16200,29111,0
0,-27000,-11571,-17470,-27000,-27000,9000,-22002,27000,2454,27000,-27000,-27000,-27000,-27000,-11105,-16200,29113,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-26756,27000,27000,14400,-13500,-27000,-27000,-27000,-16200,-16200,29115,0
0,-27000,-11571,-17470,-9000,-27000,-27000,-20417,27000,-2454,5400,-13500,-27000,-27000,-27000,-19723,-16200,29116,0
0,-27000,-27000,-23823,-27000,27000,-27000,-26756,-27000,7363,-7200,-13500,-27000,-27000,-27000,-15600,-16200,29117,0
0,-27000,-27000,-23823,-9000,27000,-27000,-15176,27000,-12272,-25200,-13500,-27000,-27000,-27000,-19350,-16200,29119,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-15907,27000,2454,-18000,-13500,-27000,-27000,-27000,-15570,-27000,29120,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-24562,27000,-2454,-7200,-13500,-27000,-27000,-27000,-17100,-16200,29121,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-21636,27000,-22090,1800,-27000,-27000,-27000,-27000,-19500,-27000,29124,0
13500,-27000,-27000,-23823,-27000,-27000,-18000,-16882,27000,2454,12600,-13500,-27000,-27000,-27000,-13230,-5400,29125,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-14200,27000,-7363,0,-13500,-27000,-27000,-27000,-15015,-16200,29126,0
0,-27000,-27000,-17470,-27000,27000,-27000,-27000,-27000,7363,-9000,-13500,-27000,-27000,-27000,-13700,-5400,29127,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-25537,-27000,17181,-21600,-27000,27000,-22846,-27000,-19800,-27000,29129,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-5058,27000,17181,-10800,-13500,-27000,-27000,-27000,-17190,-16200,29130,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25171,-27000,22090,-18000,-13500,-27000,-27000,-27000,-18900,-16200,29132,0
13500,-27000,-11571,-23823,-27000,-27000,-18000,-13957,27000,7363,7200,-13500,-27000,-27000,-27000,-11790,-5400,29133,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-5180,27000,12272,-7200,-27000,-27000,-27000,-27000,-18925,-27000,29134,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-26268,27000,27000,-7200,-13500,-27000,-27000,-27000,-18200,-16200,29135,0
13500,-27000,-27000,-20647,-27000,27000,-18000,-20417,27000,2454,19800,-13500,-27000,-27000,-27000,-10953,-16200,29136,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,29137,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-17004,27000,17181,-10800,-27000,-27000,-27000,-27000,-17905,-16200,29138,0
0,-21600,-19285,-23823,-9000,-27000,-27000,-24683,27000,12272,5400,-27000,-27000,-27000,-27000,-17410,-16200,29140,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,12272,7200,-13500,-27000,-27000,-27000,-9100,-5400,29142,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25537,-27000,17181,19800,0,27000,-18692,-19551,-20500,-27000,29144,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-23952,-27000,22090,-10800,-27000,-27000,-27000,-27000,-20200,-16200,29147,0
0,-27000,-27000,-17470,9000,-27000,-27000,-8715,27000,-2454,0,-27000,-27000,-27000,-27000,-18000,-16200,29148,0
0,-27000,-19285,-27000,-27000,-27000,-18000,-26878,27000,-22090,-27000,-13500,-27000,-27000,-27000,-16400,-16200,29149,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26390,27000,22090,3600,-13500,-27000,-27000,-27000,-15900,-16200,29150,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26024,-27000,17181,-18000,27000,-27000,-27000,-27000,-27000,-27000,29152,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-20905,27000,17181,-12600,-13500,-27000,-27000,-27000,-17280,-5400,29153,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-8593,27000,17181,-18000,-13500,-27000,-27000,-27000,-17852,-5400,29155,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25537,-27000,12272,0,-13500,-27000,-27000,-27000,-14220,-27000,29156,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-20051,27000,-17181,-7200,-13500,-27000,-27000,-27000,-19170,-16200,29159,0
-13500,-27000,-19285,-20647,-9000,-27000,-27000,-26512,27000,17181,21600,-13500,-27000,-27000,-27000,-13666,-5400,29160,0
0,-27000,-27000,-23823,-27000,-27000,-9000,-21270,27000,-22090,7200,-13500,-27000,-27000,-27000,-19848,-27000,29161,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-26634,27000,-17181,16200,-13500,-27000,-27000,-27000,-13100,-27000,29162,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26756,27000,-12272,7200,-13500,-27000,-27000,-27000,-14300,-5400,29163,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-21758,27000,-27000,9000,-27000,-27000,-27000,-27000,-21000,-27000,29164,0
0,-27000,-27000,-23823,-27000,27000,-27000,-26878,27000,-27000,19800,-13500,-27000,-27000,-27000,-17000,-27000,29165,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26146,27000,-7363,-19800,-27000,-27000,-27000,-27000,-15800,-27000,29166,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-26268,27000,17181,27000,-13500,-27000,-27000,-27000,-12100,-5400,29167,0
0,-21600,-11571,-14294,-27000,-27000,-9000,-22733,27000,22090,18000,0,-27000,-27000,-27000,-19875,-5400,29168,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-25659,27000,-22090,-5400,-13500,-27000,-27000,-27000,-17900,-16200,29169,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-11275,27000,-7363,-18000,-13500,-27000,-27000,-27000,-16650,-16200,29171,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19198,27000,-7363,1800,0,-27000,-27000,-27000,-14000,-27000,29173,0
0,-27000,-27000,-23823,9000,-27000,-27000,-6277,-27000,12272,-7200,-27000,-27000,-27000,-27000,-17310,-16200,29174,0
0,-27000,-19285,-11117,9000,-27000,0,-15054,27000,17181,14400,-13500,-27000,-27000,-27000,-18050,-5400,29175,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,182,27000,27000,25200,-13500,-27000,-27000,-27000,-17910,-27000,29176,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,29177,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-25781,27000,22090,16200,-13500,-27000,-27000,-27000,-16133,-16200,29179,0
13500,-27000,-19285,-20647,-27000,-27000,-18000,-19808,27000,-12272,-14400,-13500,-27000,-27000,-27000,-13230,-27000,29180,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-16029,27000,-17181,3600,-13500,-27000,-27000,-27000,-19170,-27000,29181,0
0,-27000,-3857,-11117,-27000,-27000,-27000,-24440,-27000,7363,27000,-13500,-27000,-27000,-27000,-16687,-27000,29182,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26756,27000,-12272,-19800,0,27000,-14538,-24206,-22500,-16200,29183,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-25049,27000,17181,-14400,-27000,-27000,-27000,-27000,-18500,-16200,29185,0
13500,-27000,-27000,-20647,-27000,-27000,-27000,-18589,27000,27000,10800,-27000,-27000,-27000,-27000,-17735,-27000,29187,0
0,-27000,-27000,-23823,-27000,-27000,9000,-26512,27000,17181,-27000,27000,-27000,-27000,-27000,-27000,-16200,29188,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-22855,27000,-2454,18000,-13500,-27000,-27000,-27000,-17550,-16200,29190,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-25659,27000,-7363,-14400,-13500,-27000,-27000,-27000,-13650,-16200,29191,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-10787,27000,-17181,-9000,-27000,-27000,-27000,-27000,-18567,-16200,29192,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26024,-27000,12272,-1800,0,-27000,-27000,-27000,-20500,-27000,29196,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-25049,27000,22090,3600,-13500,-27000,-27000,-27000,-16533,-27000,29198,0
13500,-27000,-11571,-17470,-27000,-27000,-18000,-23708,27000,-22090,21600,-13500,-27000,-27000,-27000,-13908,-16200,29199,0
0,-16200,-27000,-17470,-27000,27000,0,-12128,27000,7363,16200,-13500,-27000,-27000,-27000,-7110,-5400,29201,0
0,-21600,-27000,-20647,-27000,-27000,0,-26390,27000,27000,-14400,-13500,-27000,-27000,-27000,-8900,-27000,29204,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-18954,27000,-12272,-1800,-13500,-27000,-27000,-27000,-16120,-27000,29205,0
-13500,-27000,-11571,-17470,-27000,-27000,-27000,-24318,-27000,12272,-21600,-13500,-27000,-27000,-27000,-19685,-27000,29206,0
0,-27000,-11571,-14294,-9000,-27000,-27000,-18832,27000,-12272,-23400,-13500,-27000,-27000,-27000,-18925,-27000,29207,0
0,-27000,-19285,-14294,-27000,-27000,-18000,-9690,27000,-2454,-27000,-13500,-27000,-27000,-27000,-18622,-16200,29208,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-18467,27000,-12272,10800,-13500,-27000,-27000,-27000,-17267,-27000,29209,0
-13500,-27000,-19285,-23823,9000,-27000,-27000,-26634,27000,-7363,9000,-27000,-27000,-27000,-27000,-17900,-16200,29210,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-19442,27000,22090,9000,-27000,-27000,-27000,-27000,-19500,-27000,29211,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-24074,-27000,22090,19800,-27000,-27000,-27000,-27000,-22360,-27000,29212,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-21270,27000,17181,25200,-27000,-27000,-27000,-27000,-19500,-27000,29215,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,29216,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-19076,27000,22090,3600,-13500,-27000,-27000,-27000,-16600,-16200,29217,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-670,27000,-7363,-25200,-13500,-27000,-27000,-27000,-20062,-16200,29218,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-24683,-27000,17181,-18000,-27000,27000,-22846,-27000,-19000,-27000,29219,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-9812,27000,12272,5400,-13500,-27000,-27000,-27000,-14013,5400,29220,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-26146,27000,17181,3600,-13500,-27000,-27000,-27000,-11000,-16200,29222,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-23586,27000,-7363,7200,-13500,-27000,-27000,-27000,-11400,-5400,29224,0
0,-16200,-19285,-20647,-27000,-27000,-9000,-26512,27000,-22090,-7200,-13500,-27000,-27000,-27000,-18497,-16200,29225,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,-20051,27000,12272,0,-27000,-27000,-27000,-27000,-17900,-27000,29226,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-25171,27000,-22090,7200,-13500,-27000,-27000,-27000,-17700,-27000,29227,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,29229,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-24440,27000,-17181,7200,-13500,-27000,-27000,-27000,-16400,-16200,29231,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-22489,27000,27000,-25200,-13500,-27000,-27000,-27000,-19520,-16200,29232,0
0,-27000,-27000,-14294,-27000,-27000,9000,-12372,27000,-12272,-19800,-13500,-27000,-27000,-27000,-17514,-27000,29233,0
0,-27000,-19285,-23823,9000,-27000,-27000,-16273,-27000,17181,-19800,-27000,-27000,-27000,-27000,-15780,-27000,29235,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-26878,27000,27000,23400,-13500,-27000,-27000,-27000,-8200,-16200,29236,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-2498,27000,22090,-27000,-13500,-27000,-27000,-27000,-20120,5400,29237,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-23099,-27000,22090,7200,-27000,-27000,-27000,-27000,-19700,-27000,29239,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-21880,-27000,12272,14400,-27000,-27000,-27000,-27000,-18500,-16200,29240,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-26390,27000,27000,3600,-27000,-27000,-27000,-27000,-19000,-27000,29242,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-16151,27000,-2454,18000,-13500,-27000,-27000,-27000,-16290,5400,29243,0
13500,-27000,-19285,-20647,-27000,-27000,-18000,-20051,27000,-12272,10800,-13500,-27000,-27000,-27000,-13230,-5400,29245,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-23708,27000,-22090,-9000,-27000,-27000,-27000,-27000,-22657,-27000,29247,0
0,-16200,-19285,-23823,-27000,-27000,0,-26024,27000,27000,-23400,-13500,-27000,-27000,-27000,-9250,-27000,29249,0
0,-27000,-27000,-23823,-27000,-27000,-9000,-13957,-27000,7363,-7200,-13500,-27000,-27000,-27000,-19350,-16200,29250,0
0,-27000,-11571,-27000,-9000,-27000,-27000,-26878,27000,-2454,-7200,-13500,-27000,-27000,-27000,-16600,-27000,29251,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25293,-27000,17181,-1800,-27000,-27000,-27000,-27000,-17000,-27000,29252,0
0,-27000,-27000,-20647,9000,-27000,-27000,-18589,-27000,12272,10800,-27000,-27000,-27000,-27000,-16400,-27000,29253,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-25415,27000,-17181,7200,-27000,-27000,-27000,-27000,-18500,-16200,29254,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-20783,-27000,27000,16200,-13500,-27000,-27000,-27000,-17700,-16200,29255,0
0,-27000,-27000,-20647,9000,-27000,-27000,-19320,-27000,12272,-21600,-27000,-27000,-27000,-27000,-15400,-27000,29257,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-26512,27000,-27000,-25200,-13500,-27000,-27000,-27000,-17300,-5400,29258,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-27000,-27000,7363,-9000,-13500,-27000,-27000,-27000,-12600,-27000,29259,0
0,-27000,-27000,-23823,-27000,-27000,-9000,-21514,27000,22090,5400,-13500,-27000,-27000,-27000,-18756,-5400,29260,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-23221,27000,-27000,5400,-13500,-27000,-27000,-27000,-19610,-27000,29262,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-13469,-27000,2454,10800,-13500,-27000,-27000,-27000,-21404,-16200,29263,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-12494,-27000,27000,18000,-13500,-27000,-27000,-27000,-19775,5400,29264,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-9203,-27000,27000,23400,-27000,-27000,-27000,-27000,-19500,-27000,29265,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-17370,27000,17181,7200,-13500,-27000,-27000,-27000,-13769,-16200,29266,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26024,-27000,17181,-1800,-13500,-27000,-27000,-27000,-17760,-27000,29267,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25902,27000,-22090,14400,-13500,-27000,-27000,-27000,-20278,-16200,29268,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-25293,27000,2454,9000,0,-27000,-27000,-27000,-16500,-27000,29269,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-21514,-27000,17181,10800,-13500,-27000,-27000,-27000,-19146,-16200,29270,0
13500,-27000,-27000,-23823,-27000,27000,-18000,-26390,27000,-7363,21600,-13500,-27000,-27000,-27000,-6400,5400,29273,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-26634,-27000,12272,9000,-13500,-27000,-27000,-27000,-12500,-16200,29276,0
0,-27000,-11571,-20647,-27000,-27000,-9000,-18467,27000,27000,12600,-13500,-27000,-27000,-27000,-19214,-16200,29277,0
