no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-19285,-14294,-27000,-27000,-27000,-17613,-27000,17181,-3600,-13500,-27000,-27000,-27000,-18075,-5400,16786,0
0,-27000,-11571,-27000,-9000,-27000,-27000,-25293,27000,12272,-9000,-13500,-27000,-27000,-27000,-17200,5400,16794,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-26024,27000,-2454,18000,-27000,-27000,-27000,-27000,-18340,-27000,16795,0
0,-27000,-27000,-20647,-9000,27000,-27000,-26878,-27000,17181,25200,-13500,-27000,-27000,-27000,-16600,-27000,16796,0
13500,-27000,-27000,-17470,-27000,-27000,-18000,-20051,27000,-12272,9000,-13500,-27000,-27000,-27000,-13230,-5400,16797,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-19076,27000,-2454,9000,-13500,-27000,-27000,-27000,-16710,-27000,16798,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-7130,-27000,7363,5400,-13500,-27000,-27000,-27000,-19350,-5400,16799,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-4571,27000,2454,-27000,-13500,-27000,-27000,-27000,-17905,-16200,16802,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-17126,-27000,12272,0,-13500,-27000,-27000,-27000,-18075,-27000,16803,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-19808,27000,7363,27000,-13500,-27000,-27000,-27000,-16020,-16200,16805,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-26024,27000,7363,10800,-13500,-27000,-27000,-27000,-14200,-16200,16806,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-20051,27000,-2454,-10800,-27000,-27000,-27000,-27000,-17933,-16200,16807,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-7618,27000,-12272,-12600,-27000,-27000,-27000,-27000,-20000,-16200,16808,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-26390,27000,-7363,-23400,-13500,-27000,-27000,-27000,-9300,-5400,16809,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-21758,27000,2454,-23400,-13500,-27000,-27000,-27000,-16290,-16200,16810,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-26512,27000,2454,-18000,-13500,-27000,-27000,-27000,-13100,-16200,16811,0
13500,-27000,-19285,-23823,-27000,27000,-18000,-21514,27000,-17181,-3600,-13500,-27000,-27000,-27000,-14670,-16200,16812,0
0,-27000,-11571,-27000,-27000,-27000,-27000,-26390,-27000,12272,7200,0,27000,-22846,-27000,-17000,-27000,16813,0
0,-21600,-27000,-23823,-27000,-27000,-27000,-22977,27000,2454,-27000,-13500,-27000,-27000,-27000,-11790,-5400,16814,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-14200,27000,-12272,3600,-13500,-27000,-27000,-27000,-18755,-27000,16815,0
0,-27000,-27000,-23823,-27000,27000,-18000,-26390,27000,22090,-14400,-13500,-27000,-27000,-27000,-4600,5400,16816,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-12616,27000,-2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,16817,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-20539,27000,-22090,7200,-13500,-27000,-27000,-27000,-19405,-16200,16819,0
13500,-27000,-19285,-20647,-27000,-27000,-18000,-26512,27000,7363,18000,-27000,-27000,-27000,-27000,-11440,-16200,16820,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-27000,-27000,27000,14400,-27000,-27000,-27000,-27000,-20720,-27000,16822,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-9812,27000,12272,12600,-13500,-27000,-27000,-27000,-14119,-16200,16824,0
0,-27000,-27000,-20647,-27000,-27000,-9000,-18467,27000,-2454,-23400,-27000,-27000,-27000,-27000,-17000,-27000,16826,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,27000,-23400,0,27000,-27000,-26068,-19100,-27000,16829,0
0,-27000,-11571,-11117,-27000,-27000,-18000,-12006,27000,17181,9000,-13500,-27000,-27000,-27000,-14066,-27000,16830,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26024,27000,-27000,5400,-13500,-27000,-27000,-27000,-19250,-16200,16831,0
-13500,-27000,-19285,-23823,-27000,-27000,-18000,-27000,-27000,17181,5400,-13500,-27000,-27000,-27000,-15700,-16200,16833,0
0,-21600,-27000,-17470,-27000,-27000,-27000,-21027,27000,27000,-14400,-13500,-27000,-27000,-27000,-17640,-5400,16834,0
-13500,-27000,-19285,-23823,9000,-27000,-27000,3108,27000,-2454,-18000,-27000,-27000,-27000,-27000,-17700,-16200,16835,0
0,-16200,-27000,-20647,-27000,-27000,0,-23343,27000,-27000,-1800,-13500,-27000,-27000,-27000,-11969,-16200,16836,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-23952,27000,12272,-7200,-13500,-27000,-27000,-27000,-16200,-5400,16837,0
0,-27000,-11571,-20647,-27000,27000,-18000,-20173,27000,-17181,7200,-13500,-27000,-27000,-27000,-15025,-16200,16838,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-25902,27000,27000,21600,-13500,-27000,-27000,-27000,-16067,-16200,16841,0
0,-27000,-19285,-11117,-27000,27000,-27000,-26634,27000,-17181,-16200,-13500,-27000,-27000,-27000,-15533,-27000,16843,0
0,-16200,-27000,-23823,-27000,-27000,0,-23952,27000,17181,-5400,-13500,-27000,-27000,-27000,-4100,-5400,16844,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-21027,27000,22090,-3600,-13500,-27000,-27000,-27000,-18160,-5400,16845,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-11641,27000,-2454,21600,-13500,-27000,-27000,-27000,-17905,-16200,16846,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,16847,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-21758,-27000,27000,18000,-27000,-27000,-27000,-27000,-21500,-5400,16850,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-22733,-27000,17181,18000,-27000,-27000,-27000,-27000,-19350,-16200,16851,0
0,-27000,-11571,-20647,-27000,-27000,-27000,1158,27000,7363,9000,-13500,-27000,-27000,-27000,-17905,-16200,16852,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26756,-27000,22090,25200,-27000,-27000,-27000,-27000,-20520,-27000,16854,0
0,-27000,-27000,-20647,-27000,-27000,-27000,11397,27000,27000,-25200,-27000,-27000,-27000,-27000,-21800,-27000,16855,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25781,-27000,7363,23400,-27000,-27000,-27000,-27000,-20300,-27000,16856,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-12981,27000,-22090,19800,-27000,-27000,-27000,-27000,-18300,-27000,16857,0
0,-27000,-11571,-14294,-27000,-27000,-18000,-26634,-27000,12272,5400,-13500,-27000,-27000,-27000,-10750,-27000,16858,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-12738,27000,-7363,27000,-13500,-27000,-27000,-27000,-18233,-16200,16860,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25171,27000,22090,-27000,-13500,-27000,-27000,-27000,-15800,-16200,16862,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-26512,-27000,12272,10800,-27000,-27000,-27000,-27000,-15400,-16200,16864,0
-13500,-27000,-19285,-23823,-27000,-27000,-18000,-23099,-27000,17181,14400,-13500,-27000,-27000,-27000,-13400,-16200,16865,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-2133,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19725,-27000,16867,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-21758,27000,-7363,9000,-13500,-27000,-27000,-27000,-12960,-16200,16868,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,16869,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26268,27000,-7363,12600,0,-27000,-27000,-27000,-17500,-27000,16870,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-19076,27000,-2454,-25200,-27000,-27000,-27000,-27000,-19775,-27000,16872,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-24683,-27000,17181,-18000,-27000,27000,-22846,-27000,-18000,-27000,16875,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,27000,23400,0,27000,-27000,-24206,-20500,-16200,16877,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-24440,27000,-17181,-7200,-13500,-27000,-27000,-27000,-15800,-16200,16878,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-19198,27000,27000,18000,-13500,-27000,-27000,-27000,-16439,-5400,16879,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-22124,-27000,17181,-19800,-27000,-27000,-27000,-27000,-20500,-27000,16880,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-22090,19800,-13500,-27000,-27000,-27000,-18100,-27000,16882,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-23343,27000,12272,-1800,-13500,-27000,-27000,-27000,-16536,-16200,16885,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-27000,-27000,7363,-9000,-13500,-27000,-27000,-27000,-14600,-27000,16887,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-25902,27000,-27000,-10800,-13500,-27000,-27000,-27000,-19840,-16200,16889,0
13500,-27000,-19285,-27000,-27000,-27000,-27000,-26268,27000,12272,18000,-27000,-27000,-27000,-27000,-13700,-16200,16890,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-26512,27000,7363,25200,-13500,-27000,-27000,-27000,-9500,-27000,16892,0
13500,-27000,-11571,-11117,-27000,-27000,-18000,-16029,27000,2454,-16200,-27000,-27000,-27000,-27000,-12587,-5400,16894,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-23952,-27000,27000,-21600,-13500,-27000,-27000,-27000,-19707,-27000,16895,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-2620,27000,2454,-1800,-27000,-27000,-27000,-27000,-19775,-27000,16896,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-23586,27000,12272,-9000,-13500,-27000,-27000,-27000,-13100,-16200,16898,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-26024,-27000,17181,7200,-13500,-27000,-27000,-27000,-17298,-27000,16899,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-17181,3600,-27000,27000,-27000,-19551,-22500,-27000,16900,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26634,-27000,27000,-10800,0,27000,-27000,-26068,-20500,-27000,16901,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-60,-27000,17181,-10800,-27000,-27000,-27000,-27000,-20500,-27000,16902,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,16904,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-26024,27000,27000,5400,-13500,-27000,-27000,-27000,-17400,-16200,16905,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-18345,-27000,12272,3600,-13500,-27000,-27000,-27000,-18075,-16200,16908,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-19686,-27000,12272,9000,-27000,-27000,-27000,-27000,-20500,-27000,16911,0
0,-27000,-11571,-17470,9000,-27000,-27000,-14079,27000,-7363,9000,-27000,-27000,-27000,-27000,-16500,-27000,16912,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-26024,27000,12272,-16200,-13500,-27000,-27000,-27000,-12100,-16200,16913,0
13500,-27000,-11571,-17470,9000,-27000,-18000,-16516,27000,12272,16200,-27000,-27000,-27000,-27000,-8747,-27000,16915,0
0,-27000,-27000,-14294,-27000,-27000,-18000,-25537,27000,-2454,-3600,-13500,-27000,-27000,-27000,-12400,-5400,16917,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26756,27000,-27000,-7200,-13500,27000,18692,-23275,-18710,-16200,16919,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-25293,27000,2454,9000,0,-27000,-27000,-27000,-16500,-27000,16920,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,27000,21600,-13500,-27000,-27000,-27000,-18200,-27000,16921,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-26512,27000,-22090,18000,-13500,-27000,-27000,-27000,-16200,-27000,16922,0
0,-21600,-19285,-20647,-27000,-27000,-27000,-27000,27000,-12272,-1800,-13500,-27000,-27000,-27000,-15100,-27000,16924,0
0,-21600,-27000,-20647,-27000,-27000,-27000,-26146,27000,27000,-5400,-13500,-27000,-27000,-27000,-14600,-5400,16926,0
0,-27000,-11571,-11117,-27000,-27000,-9000,-22977,27000,-27000,27000,-13500,-27000,-27000,-27000,-19847,-27000,16927,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-20295,-27000,17181,-12600,-13500,-27000,-27000,-27000,-17550,-16200,16929,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-7862,27000,2454,-18000,-13500,-27000,-27000,-27000,-17225,-16200,16930,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18345,27000,-2454,-3600,-27000,-27000,-27000,-27000,-15000,-27000,16931,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-26878,27000,-17181,21600,-13500,-27000,-27000,-27000,-16650,-27000,16932,0
13500,-27000,-19285,-17470,-27000,-27000,-18000,-21758,27000,7363,23400,-13500,-27000,-27000,-27000,-12577,-27000,16933,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-4449,27000,-17181,19800,-13500,-27000,-27000,-27000,-18500,-5400,16934,0
-13500,-27000,-19285,-14294,-27000,-27000,-27000,-20173,-27000,12272,0,-13500,-27000,-27000,-27000,-20089,-27000,16937,0
13500,-27000,-27000,-20647,-27000,-27000,9000,-18345,-27000,27000,-21600,-13500,-27000,-27000,-27000,-14556,-16200,16938,0
0,-21600,-11571,-20647,-27000,-27000,-27000,-21880,27000,7363,-3600,-13500,-27000,-27000,-27000,-11790,-16200,16939,0
0,-27000,-11571,-27000,-27000,-27000,-27000,-19564,-27000,17181,-21600,-27000,-27000,-27000,-27000,-17900,-27000,16940,0
0,-27000,-11571,-11117,-27000,-27000,-9000,-18589,-27000,27000,23400,-13500,-27000,-27000,-27000,-17757,-27000,16942,0
0,-21600,-27000,-17470,-27000,-27000,-18000,-20539,27000,-12272,9000,-13500,-27000,-27000,-27000,-15120,-16200,16943,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-20173,27000,27000,19800,-13500,-27000,-27000,-27000,-17160,-16200,16945,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-27000,27000,-27000,-9000,0,27000,-18692,-12103,-20433,-27000,16948,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-20783,27000,12272,-19800,-13500,-27000,-27000,-27000,-17100,-16200,16950,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-24196,-27000,22090,-21600,-13500,-27000,-27000,-27000,-17905,-16200,16951,0
0,-27000,-19285,-27000,-27000,-27000,-27000,5058,-27000,12272,9000,-27000,-27000,-27000,-27000,-20300,-27000,16953,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-26634,27000,-12272,7200,-13500,-27000,-27000,-27000,-15400,-16200,16954,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,-27000,17181,-25200,-27000,27000,-22846,-27000,-17000,-27000,16955,0
0,-27000,-27000,-17470,-27000,27000,-27000,-14322,27000,-7363,1800,-13500,-27000,-27000,-27000,-13410,-16200,16956,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-23708,-27000,12272,25200,-27000,-27000,-27000,-27000,-16200,-27000,16958,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,27000,17181,-5400,-13500,-27000,-27000,-27000,-17500,-27000,16960,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-9812,-27000,7363,-16200,-13500,-27000,-27000,-27000,-19350,-27000,16963,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,16964,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-13225,27000,-17181,23400,-13500,-27000,-27000,-27000,-21437,-27000,16967,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-11397,27000,2454,-9000,-13500,-27000,-27000,-27000,-17257,-16200,16968,0
-13500,-27000,-27000,-17470,-9000,-27000,-27000,-23952,27000,-7363,-10800,-13500,-27000,-27000,-27000,-14100,-27000,16969,0
-13500,-27000,-19285,-14294,-27000,-27000,-27000,13957,27000,12272,9000,-27000,-27000,-27000,-27000,-20000,-27000,16970,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-27000,-27000,7363,16200,27000,27000,-27000,-26068,-27000,-27000,16972,0
13500,-27000,-27000,-14294,-27000,-27000,-18000,-22733,27000,-17181,10800,-13500,-27000,-27000,-27000,-13162,-16200,16973,0
0,-21600,-27000,-23823,-27000,-27000,-18000,-27000,27000,17181,23400,-13500,-27000,-27000,-27000,-12851,-27000,16975,0
0,-27000,-19285,-17470,-9000,-27000,-27000,-25049,27000,27000,23400,-13500,-27000,-27000,-27000,-16800,-5400,16976,0
-13500,-27000,19285,27000,-27000,-27000,-27000,-25902,27000,-27000,21600,-13500,-27000,-27000,-27000,-20177,-16200,16977,0
13500,-27000,-27000,-23823,-27000,27000,18000,-27000,27000,-7363,-21600,27000,-27000,-27000,-27000,-27000,5400,16978,0
-13500,-27000,-19285,-17470,-27000,-27000,9000,-26512,27000,12272,5400,0,-27000,-27000,-27000,-8821,-27000,16979,0
13500,-27000,-27000,-17470,-27000,-27000,-18000,-23099,27000,2454,21600,-13500,-27000,-27000,-27000,-10170,-16200,16980,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26146,-27000,22090,-23400,-13500,-27000,-27000,-27000,-18100,-16200,16982,0
0,-27000,-19285,-20647,-27000,-27000,-27000,4205,-27000,12272,-3600,-27000,-27000,-27000,-27000,-19333,-27000,16985,0
0,-27000,-19285,-23823,-27000,27000,-27000,-22733,-27000,17181,1800,-13500,-27000,-27000,-27000,-16515,-16200,16986,0
0,-27000,-27000,-23823,-27000,-27000,-9000,-13957,-27000,7363,-7200,-13500,-27000,-27000,-27000,-18000,-16200,16987,0
0,-16200,-27000,-20647,-27000,-27000,0,-14322,27000,-12272,19800,-13500,-27000,-27000,-27000,-8370,-5400,16989,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-21392,27000,-17181,27000,-13500,-27000,-27000,-27000,-14670,-5400,16991,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-18300,-27000,16993,0
-13500,-27000,-11571,-17470,9000,-27000,-27000,-26634,27000,-22090,-16200,-27000,-27000,-27000,-27000,-19025,-27000,16994,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-16638,27000,17181,-18000,-27000,-27000,-27000,-27000,-19500,-27000,16995,0
0,-27000,-19285,-17470,-9000,-27000,-27000,-27000,-27000,7363,-10800,-13500,-27000,-27000,-27000,-15500,-27000,16996,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-17613,27000,17181,16200,-13500,-27000,-27000,-27000,-16560,-5400,16997,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-22246,27000,-17181,-21600,-13500,-27000,-27000,-27000,-19250,-16200,17000,0
-13500,-27000,-27000,-17470,-27000,-27000,9000,-26512,27000,2454,5400,0,-27000,-27000,-27000,-12300,-27000,17001,0
0,-27000,-27000,-23823,-27000,27000,-27000,-25049,27000,-27000,19800,-13500,-27000,-27000,-27000,-16800,-16200,17003,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-13347,27000,2454,1800,-13500,-27000,-27000,-27000,-17550,-16200,17004,0
0,-27000,-27000,-23823,-27000,-27000,0,-27000,27000,-22090,1800,27000,27000,-14538,-15827,-27000,-16200,17005,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-16638,-27000,12272,-12600,0,-27000,-27000,-27000,-18000,-27000,17006,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25415,27000,2454,5400,-13500,-27000,-27000,-27000,-17683,-16200,17007,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-18345,27000,-12272,19800,-13500,-27000,-27000,-27000,-16460,-27000,17010,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-20783,-27000,17181,-9000,-13500,-27000,-27000,-27000,-17550,-16200,17012,0
0,-27000,-11571,-27000,-9000,-27000,-27000,-26512,27000,-2454,-7200,-27000,-27000,-27000,-27000,-19775,-27000,17016,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-26878,27000,7363,-16200,-13500,-27000,-27000,-27000,-17200,-27000,17018,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,-7363,19800,-27000,-27000,-27000,-27000,-19700,-27000,17019,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-20417,27000,22090,5400,-27000,-27000,-27000,-27000,-19500,-27000,17020,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,17022,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-11519,27000,-12272,21600,-27000,-27000,-27000,-27000,-18000,-27000,17023,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-10909,27000,-2454,21600,-13500,-27000,-27000,-27000,-17905,-27000,17024,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-20661,27000,-17181,-18000,-13500,-27000,-27000,-27000,-18970,-16200,17026,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-24074,27000,2454,-25200,-13500,-27000,-27000,-27000,-15185,-16200,17028,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-24927,27000,-12272,9000,0,-27000,-27000,-27000,-20500,-27000,17029,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26634,27000,-7363,-12600,-27000,-27000,-27000,-27000,-19240,-27000,17030,0
0,-27000,-11571,-27000,-27000,-27000,-27000,-26390,-27000,12272,7200,0,27000,-22846,-27000,-17000,-27000,17031,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-19686,27000,-12272,19800,-13500,-27000,-27000,-27000,-16380,-16200,17032,0
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,17033,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-15054,27000,12272,9000,0,27000,-22846,-17689,-20500,-16200,17034,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-12006,27000,17181,21600,-27000,-27000,-27000,-27000,-20200,-27000,17036,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-20417,-27000,12272,-1800,-13500,-27000,-27000,-27000,-18450,-5400,17037,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,7363,-9000,-13500,-27000,-27000,-27000,-17100,-27000,17038,0
0,-27000,-27000,-23823,9000,-27000,-27000,-26878,-27000,12272,-21600,-27000,27000,-22846,-27000,-16200,-27000,17039,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,13835,27000,17181,-5400,-27000,-27000,-27000,-27000,-19000,-27000,17042,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-4693,27000,12272,-14400,-27000,-27000,-27000,-27000,-17000,-27000,17043,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-24196,27000,22090,14400,-13500,-27000,-27000,-27000,-20193,-16200,17046,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-25902,27000,27000,21600,-13500,-27000,-27000,-27000,-17480,-16200,17047,0
13500,-27000,-11571,-23823,-27000,-27000,-27000,-18589,27000,-7363,-3600,-13500,-27000,-27000,-27000,-11069,-16200,17048,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26146,27000,27000,-12600,0,27000,-27000,-26068,-20500,-27000,17049,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-19564,27000,22090,12600,-27000,-27000,-27000,-27000,-19500,-16200,17050,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-26634,27000,22090,5400,-13500,-27000,-27000,-27000,-16950,-16200,17051,0
0,-16200,-11571,-7941,-27000,-27000,0,-25415,27000,-22090,-12600,-13500,-27000,-27000,-27000,-9700,-27000,17052,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26024,-27000,17181,-16200,-13500,-27000,-27000,-27000,-11200,-27000,17053,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-17126,27000,-17181,19800,-13500,-27000,-27000,-27000,-17370,-27000,17054,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-20173,27000,22090,-23400,-13500,-27000,-27000,-27000,-18360,-27000,17055,0
0,-27000,-11571,-27000,-27000,-27000,-27000,-7496,27000,7363,-16200,-27000,-27000,-27000,-27000,-19775,-16200,17056,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-26512,27000,-12272,-25200,-13500,-27000,-27000,-27000,-17100,-16200,17057,0
0,-21600,-27000,-20647,-27000,-27000,-27000,-15176,27000,2454,-7200,-13500,-27000,-27000,-27000,-14850,-16200,17060,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-25537,-27000,17181,3600,-27000,-27000,-27000,-27000,-18500,-27000,17062,0
0,-27000,-27000,-11117,-27000,-27000,-27000,-12860,27000,2454,-7200,-13500,-27000,-27000,-27000,-16075,-16200,17063,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-15054,27000,-7363,23400,-13500,-27000,-27000,-27000,-16035,-5400,17064,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,12272,9000,-13500,-27000,-27000,-27000,-9500,-5400,17065,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-26878,-27000,27000,25200,-13500,-27000,-27000,-27000,-14300,-16200,17067,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-24927,27000,-17181,1800,0,-27000,-27000,-27000,-19000,-16200,17068,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-25781,27000,7363,-16200,-13500,-27000,-27000,-27000,-13100,-5400,17070,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-22855,27000,-17181,-23400,-27000,-27000,-27000,-27000,-22160,-27000,17071,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-23099,27000,2454,3600,-27000,-27000,-27000,-27000,-18500,-27000,17074,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-26390,-27000,12272,-16200,-13500,-27000,-27000,-27000,-19197,-27000,17075,0
0,-27000,-11571,-11117,-27000,27000,-18000,-11762,27000,2454,27000,-13500,-27000,-27000,-27000,-14349,-27000,17078,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-10178,27000,12272,-9000,-27000,-27000,-27000,-27000,-18925,-27000,17079,0
-13500,-27000,-11571,-17470,9000,-27000,-27000,-10300,27000,27000,14400,-13500,-27000,-27000,-27000,-15270,-5400,17081,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-11397,27000,-22090,-19800,-27000,-27000,-27000,-27000,-22657,-16200,17082,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-26146,27000,17181,9000,-13500,-27000,-27000,-27000,-15320,-16200,17083,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-22855,27000,27000,0,-13500,-27000,-27000,-27000,-18200,-5400,17084,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,-2454,-7200,-13500,-27000,-27000,-27000,-13500,-16200,17085,0
