fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,RowNum,quality
-1984,-1157,-2860,-979,-2729,-2279,-2974,-397,179,-2238,-850,639,7
-1754,-1380,-1495,-2493,-2468,-2182,-1596,-303,76,-1770,-650,640,5
-2387,-1291,-3250,-2671,-2522,-2764,-3181,-1052,1100,-2432,-150,641,6
-1639,-1469,-2405,-2582,-2533,-48,-1986,-818,281,-2238,-850,642,6
-546,-2092,-130,-1958,-1947,-3055,-3135,-584,-742,-2315,1550,643,6
-661,-2537,-260,356,-2143,-3055,-3181,911,-998,-2199,-750,644,6
-143,-1736,-390,-2359,-2674,-2958,-3204,-163,-230,-2121,550,645,6
-949,-2381,-650,-2671,-2522,-3055,-3250,-911,-537,-1926,250,646,6
-2847,-601,-2015,-2982,-1633,-2667,-1963,-1426,1253,-2160,-650,647,5
-1984,-1958,-1235,267,-2468,-824,-2354,537,25,-2043,-1550,648,6
-1064,-2181,-1170,-2671,-2501,-242,-1573,-303,-383,-1732,-650,649,6
-1064,-1023,-2470,-2849,-2598,339,-2331,-958,25,-1070,150,650,6
-373,-1958,-845,-2626,-2392,-2376,-2859,397,-690,-2354,-1150,651,5
-1064,-1023,-2470,-2849,-2598,339,-2331,-958,25,-1070,150,652,6
-949,-1691,-1495,-2626,-2783,-1988,-2744,-865,-998,-1420,-450,653,5
-949,-2804,-910,-2804,-2685,1794,-1619,-491,486,-1148,-650,654,7
-488,-2715,-1105,-2626,-2718,1697,-1711,397,486,-1031,-1450,655,6
-1064,-801,-2015,-2671,-2371,-2279,-1665,163,-895,-2238,-2450,656,4
-949,-1691,-1495,-2626,-2783,-1988,-2744,-865,-998,-1420,-450,657,5
-891,-2315,-780,-2181,-2696,-2376,-2951,-1098,-383,-1693,350,658,7
-1639,-1068,-3185,-2760,-2577,-2085,-2515,210,537,-2004,-1850,659,5
-1524,-2003,-1365,-2804,-2533,-533,-1871,23,383,-2238,-2150,660,6
-2099,-1068,-3185,-2804,-2512,-2570,-2813,210,1612,-1693,-1150,661,5
-834,-2448,-780,-2626,-2729,-1503,-1734,-771,76,-1732,150,662,6
-2329,-1736,-2145,-2938,-2588,-2667,-3135,-1332,1202,-2432,-250,663,5
-201,-2582,-65,-1424,-2490,-2473,-2997,-1052,-946,-2510,850,664,7
-86,-1869,-650,-2493,-2381,-2085,-2193,584,-793,-2043,-1650,665,7
-1121,-2448,-65,-1958,-2403,-2279,-2836,-958,-537,-2043,450,666,7
-28,-1825,519,-1825,-2381,-2279,-2836,163,-435,-681,350,667,7
-1121,-2537,-130,-2715,-2371,-2764,-3112,-1379,-588,-2121,750,668,7
-776,-3249,-325,-2849,-2566,-2376,-2905,-724,179,-1576,250,669,7
-776,-3249,-325,-2849,-2566,-2376,-2905,-724,179,-1576,250,670,7
-1121,-2537,-130,-2715,-2371,-2764,-3112,-1379,-588,-2121,750,671,7
-1179,-2404,-650,-2671,-2750,-2764,-3158,-771,-332,-1887,-450,672,7
-28,-2270,-130,-2715,-2815,-2861,-3181,-1145,-895,-1848,450,673,7
-1006,-2849,130,-2804,-2403,-2473,-2859,-257,-76,-1926,-1250,674,5
-719,-2181,130,-2715,-2175,-2861,-3158,-631,-332,-2121,-350,675,6
-2214,-1246,-2470,-2626,-2078,-921,-2560,-865,486,-1770,-350,676,7
-1006,-1691,-1495,-2804,-2750,-1600,-2515,-865,-1100,-1226,-550,677,6
-1811,-1291,-2340,-2938,-2533,-2667,-2974,-537,-537,-2121,-2350,678,5
-2099,-1246,-3120,-2715,-2132,-2764,-3020,-257,25,-1848,-2150,679,5
-1006,-1691,-1495,-2804,-2750,-1600,-2515,-865,-1100,-1226,-550,680,6
-1006,-845,-1950,-2715,-2327,-1115,-792,116,-1253,-2666,-2450,681,5
-719,-2003,-455,-2582,-2642,-533,-2331,-1285,-895,-2199,550,682,6
86,-2626,-130,-2804,-2664,-2764,-3158,70,-230,-1148,-750,683,6
-834,-2315,-585,-1023,-2588,-2667,-3089,-210,-383,-2121,450,684,7
-1754,-1958,-1300,-2715,-2479,48,-1734,-23,332,-2510,-2250,685,5
-1064,-1157,-1365,-2493,-2197,-339,-654,444,-1151,-2588,-2550,686,5
-1869,-2003,-1170,-2047,-2718,-2473,-2721,-1332,-486,-2627,-350,687,7
-661,-1558,-1300,-2804,-2674,-2570,-2997,303,-281,-1770,-1150,688,6
-431,44,-1560,-2804,-2522,-2085,-2744,23,-639,-2121,-1650,689,5
-1696,-1469,-1170,-2715,-2620,1600,-1780,-1332,-179,-1342,1250,690,6
-661,-1558,-1300,-2804,-2674,-2570,-2997,303,-281,-1770,-1150,691,6
-1639,-1202,-3250,-2760,-2685,-2667,-3135,-678,383,-2276,-350,692,6
-1811,-2181,-1300,-2938,-2512,48,-1780,-70,332,-2588,-2250,693,5
-1466,-2047,-2470,-2893,-2327,-1503,-2767,-491,-1100,-2627,-2250,694,5
-316,-2470,-650,-2982,-2588,-1988,-2905,-678,-1202,-2549,-750,695,6
-1466,-2047,-2470,-2893,-2327,-1503,-2767,-491,-1100,-2627,-2250,696,5
-1811,-2270,-1429,-2760,-2490,-339,-1825,-70,383,-2666,-2250,697,5
-1811,-2270,-1429,-2760,-2490,-339,-1825,-70,383,-2666,-2250,698,5
-1466,-1113,-2860,-2760,-2522,-1503,-2446,-23,76,-2121,-1550,699,6
-776,-44,-1040,-3027,-2837,-2958,-3158,-724,-1305,-2666,-2550,700,6
-2214,-712,-3250,-2916,-2783,-2667,-3112,-2548,486,-2471,1250,701,6
-1581,-1869,-1300,-2671,-2707,-2764,-3112,-958,332,-1732,-150,702,7
-1179,-1869,-1365,-2938,-2501,-727,-2354,-491,-639,-2432,-1350,703,5
-1984,-2181,-1170,-2849,-2653,-2958,-3204,-1987,-76,-2393,1150,704,7
-661,-2493,-1105,-2738,-2696,-2085,-2767,-865,-588,-1264,50,705,7
-661,-2448,-1040,-2760,-2685,-2182,-2813,-865,-588,-1264,50,706,7
-776,-2226,-650,-2047,-2186,-2182,-2836,-724,-742,-1809,350,707,7
-776,-2537,-325,-2893,-2653,-2667,-3112,-1660,-639,-2393,650,708,7
-776,-2359,-1235,-2760,-2425,-2182,-2951,-631,-1049,-2393,-1250,709,6
-1466,690,-2275,-2715,-2273,-2279,-2652,-491,-742,-2666,-1650,710,5
-1581,-623,-3250,-2938,-2381,-1212,-2675,-350,25,-2276,-1650,711,6
-1294,-1202,-2210,-2760,-2078,-3055,-3227,-1192,-793,-2276,-450,712,6
-776,-2092,-650,-2671,-2642,-2182,-2744,-1005,-537,-1615,950,713,7
-1294,-2982,-845,-3249,-2848,145,-884,-3250,-2482,-2821,1050,714,6
-1869,-1558,-2340,-2849,-2533,-2376,-2859,-303,793,-2160,-1250,715,5
603,-2181,1040,-2582,-2045,-3055,-3204,-303,-895,-2471,250,716,6
603,-2181,1040,-2582,-2045,-3055,-3204,-303,-895,-2471,250,717,6
-1869,-1513,-2665,-2715,-2707,-2958,-3181,-584,-127,-2432,-1150,718,5
-1179,-2359,-520,-2626,-2316,-3055,-3181,-911,-537,-2393,650,719,6
-1466,-1202,-3185,-2849,-2425,-2182,-2974,-631,-281,-2354,-1150,720,7
-949,-89,-3250,-2404,-2349,-1697,-2400,537,-230,-2199,-1250,721,6
-1351,-2404,-1170,-2804,-2664,-1988,-2560,-1613,179,-2354,950,722,6
-2214,-244,-3250,-2671,-2674,-630,-2193,-1519,588,-2510,-50,723,5
-1466,-1202,-3185,-2849,-2425,-2182,-2974,-631,-281,-2354,-1150,724,7
-1236,-133,-3250,-1825,-2349,-2861,-3066,678,-76,-2471,-2050,725,5
-776,-467,-2080,-2537,-2544,-1891,-2285,163,-895,-2705,-1950,726,6
-86,-2136,-1040,-2582,-2457,-2861,-2997,-116,-1049,-2004,-1050,727,7
-1524,-2404,-1040,-2537,-2490,-824,-2583,-1613,-793,-2238,850,728,7
-891,-1958,-585,-890,-2533,-921,-2423,-818,-690,-1537,950,729,7
-776,-1558,-1885,-2671,-2425,-1309,-2492,-70,-230,-1303,-550,730,6
-1926,-1602,-2015,-2893,-2522,-2085,-2790,-724,25,-2043,-1850,731,6
-2214,-2047,-1105,-2181,-2881,-2182,-2170,-1940,-76,-2121,550,732,6
-1926,-1825,-3250,-3027,-2620,-242,-2515,-1239,-281,-2276,-250,733,6
-1524,-311,-3250,-2893,-2555,-145,-2354,-444,-332,-2121,-950,734,6
-1811,-1869,-2145,-2849,-2490,-727,-2216,-350,588,-2043,-1250,735,5
-546,-1602,-910,-2893,-2501,-3055,-3066,-23,-537,-1498,-750,736,6
-546,-1558,-910,-2849,-2468,-2764,-2997,-23,-537,-1537,-850,737,6
-1006,-1736,585,-3027,1112,-1794,-2354,-23,-1765,681,-2450,738,5
-2674,-1090,-2925,-2582,-2588,-1503,-2813,-2080,946,-2393,1250,739,5
-1121,-2315,-520,-2626,-2620,-2473,-2928,-1285,25,-1537,1050,740,7
-1179,-934,-1495,-2760,-2349,-2861,-1619,210,-1253,-2121,-2550,741,6
-776,-1647,195,-1869,-2284,-3055,-3158,-537,-844,-2238,450,742,7
-1524,-1914,-1625,-1914,-2251,-630,-1320,350,-1151,-2315,-2550,743,5
-201,-1424,454,-2582,-2371,-436,-2193,23,-946,-1576,-50,744,7
-776,-1647,195,-1869,-2284,-3055,-3158,-537,-844,-2238,450,745,7
776,-2760,454,-2849,-2577,-3055,-3204,491,-1202,-1809,-1750,746,6
-661,-2003,0,-2849,-2609,-2667,-3020,-1145,-844,-1848,850,747,8
-1294,-2092,-390,-2804,-2316,-2764,-3043,-678,-383,-2043,-250,748,6
-28,-2493,975,-2582,-2566,-2764,-2997,-631,-793,-2082,150,749,6
-1179,-489,-2665,-2760,-2653,-2861,-3158,-1332,-486,-2315,150,750,6
-1466,-1068,-2080,-2582,-2479,-2764,-2928,-350,-435,-2199,-1450,751,6
-2099,-1469,-2730,-2582,-2620,-2085,-2790,-1613,127,-1732,850,752,7
488,-2404,195,-2671,-2729,-3055,-3158,-631,-1816,-1303,-750,753,7
-1294,-1023,-975,-2404,-2446,-630,-2193,-23,-332,-2121,-850,754,5
-546,-2315,-325,-2982,-2761,-1503,-2537,-958,-998,-1070,-550,755,7
-1581,-356,-1950,-44,-2316,-436,-1274,865,-895,-2276,-2450,756,5
-1294,-1023,-1105,-2448,-2425,-1794,-2537,70,-332,-2276,-950,757,6
-201,-2359,390,-2760,-2588,-3055,-3204,-818,-1151,-1693,-250,758,6
-949,-2136,975,-801,-2512,-3055,-3204,537,-537,-2276,-650,759,5
-1351,-2448,1170,44,-2837,291,2997,-1800,-1868,-2549,650,760,7
-1351,-2448,1170,44,-2837,291,3250,-1800,-1868,-2549,650,761,7
-1754,-2092,-1300,-2849,-2588,-339,-1780,-70,230,-2238,-2150,762,6
-891,-1914,-325,-2582,-2598,-242,-2032,-397,-230,-1537,350,763,6
-1984,-1647,-2730,-2849,-2577,533,-1917,-818,-1305,-2627,-2050,764,5
-1006,-2270,-650,-1558,-2783,-3055,-3181,163,25,-1965,-50,765,7
-1351,-2938,-520,-2938,-2761,-1600,-2698,-1426,-435,-1848,-450,766,6
776,-1958,260,-2982,-2349,-1212,-2446,116,-1816,-1576,-1750,767,7
776,-1958,260,-2982,-2349,-1212,-2446,116,-1816,-1576,-1750,768,7
-143,-2626,260,-2804,-2479,727,-1688,-1192,-2021,-2082,150,769,8
-1351,-2270,-520,-2760,-2446,-2570,-2951,-724,-127,-2199,-250,770,6
-1869,-1380,-2665,-2760,-2501,-2376,-3020,-1052,281,-2238,-150,771,6
-603,-2404,-910,-2671,-2522,-2279,-2675,-444,-230,-1187,350,772,7
-2099,-556,-2665,-1202,-2110,-2473,-2997,-210,-127,-2627,-850,773,6
-2099,-556,-2665,-1202,-2110,-2473,-2997,-210,-127,-2627,-850,774,6
-949,-1469,-780,-2982,-2338,-2861,-2974,-163,-895,-2510,-2250,775,5
-1064,-2270,-520,-2715,-2598,-1115,-2560,-1473,-1356,-1498,750,776,6
-1639,-1602,-1495,-2715,-2609,-1988,-2813,-1473,-127,-2082,350,777,6
-1639,-1602,-1495,-2715,-2609,-1988,-2813,-1473,-127,-2082,350,778,6
-1294,-1647,-1040,-2671,-2588,-1794,-2813,-1613,-486,-1965,750,779,6
-2272,-1246,-1429,-2715,-2859,-2085,-2262,-1566,179,-2199,1150,780,5
-661,-2448,-585,-2760,-2642,-2376,-2836,-865,-537,-1226,50,781,7
-1236,-311,-2600,-2181,-2403,-2958,-3089,724,-76,-2627,-2150,782,5
316,-1691,-455,-2715,-1524,-727,-1871,537,-1049,-1576,-850,783,6
-1121,-1424,-3250,-3027,-2620,-2764,-3066,-537,-639,-2043,-1650,784,6
-2789,-1914,-1495,-2760,-2381,-1115,-2124,-1098,2072,-2043,650,785,7
-1351,-2315,-585,-2982,-2772,-2764,-2583,-1426,-435,-1770,-650,786,6
-3019,-2003,0,-1736,-2881,-533,-1550,-3203,588,-1965,1950,787,6
-1869,-712,-2795,-2537,-2392,-1891,-2905,-631,25,-2199,-350,788,6
-1869,-712,-2795,-2537,-2392,-1891,-2905,-631,25,-2199,-350,789,6
-1869,-712,-2795,-2537,-2392,-1891,-2905,-631,25,-2199,-350,790,6
-1811,-2047,-2470,-2715,-2674,-1988,-2836,-2127,-383,-2471,1650,791,6
-2674,-845,-3250,-2537,-2664,-2667,-3043,-2080,742,-2276,1250,792,5
-1351,-1380,-1040,-2537,-2555,-2570,-2997,-2221,-895,-1732,1450,793,8
-2272,-1691,-3250,-3027,-2783,-727,-2629,-2267,383,-2666,650,794,6
-834,-2715,-975,-2893,-2783,-2085,-2767,-1473,-1202,-2238,-350,795,7
-2272,-400,-3250,-2359,-2598,-824,-2193,-1519,690,-2199,-150,796,6
-143,-1869,-1105,-2448,-2349,-630,-1343,631,-793,-1887,-1650,797,5
-661,-1113,-3250,-2804,-2750,-2861,-3158,303,-998,-2082,-1250,798,6
-1639,-2181,-1040,-2849,-2566,-1600,-2515,-1753,25,-1109,1950,799,7
-1754,-1647,-2795,-1202,-2414,-2376,-2974,-116,-25,-1887,-450,800,7
-1006,-2537,-975,-2893,-2718,-2764,-3043,-865,-383,-1654,150,801,7
-1294,-2671,-455,-2893,-2653,-1212,-2239,-1145,25,-2199,250,802,6
86,-1469,-325,-2760,-2512,-2764,-3089,303,-793,-1576,-250,803,6
-1581,-1958,-2275,-2003,-2251,-533,-1228,397,-1202,-2276,-2550,804,5
-1179,-1513,-1690,-2760,-2522,-1794,-1412,257,-179,-2043,-2150,805,6
-1696,-2003,-1300,-2893,-2512,-145,-1573,-70,179,-2004,-2150,806,6
-1179,-2092,-1170,-2537,-2512,-1018,-1757,-397,-537,-1226,-650,807,6
-1926,-1780,-2535,-2582,-2913,-2764,-3112,-1660,-383,-2004,-250,808,6
-1869,-2804,-1300,-2849,-2674,-1794,-2928,-163,1202,-1342,-1650,809,6
-1696,-2359,-1755,-2626,-2664,48,-1780,-537,281,-2121,-1550,810,5
-1179,-2893,-455,-2537,-2555,-339,-2216,-163,793,-1381,-1250,811,6
-1409,-1558,-2470,-2849,-1448,-2764,-2905,-491,-486,-1148,-1850,812,6
-143,-1958,-325,-890,-2609,-2764,-3066,-23,-844,-2627,150,813,7
-1409,-2047,-520,-2760,-2446,-2473,-2905,-818,76,-1965,-50,814,6
-143,-2226,-195,-2760,-2718,-2764,-3135,-537,-742,-2510,350,815,6
-2387,-1202,-1755,-2537,-2902,-1794,-1780,-1660,435,-2004,850,816,6
-1121,-1113,-1625,-2671,-2099,-2473,-2515,-397,-1151,-2471,-1850,817,5
-373,-1914,-975,-2715,-2479,-1697,-2515,-397,-742,-1965,-550,818,6
-1121,-1113,-1625,-2671,-2099,-2473,-2515,-397,-1151,-2471,-1850,819,5
-1006,-2982,65,-2871,-2609,1018,-1366,-865,-230,-1576,150,820,7
-2962,-1513,-2080,-2715,-2924,-1794,-1068,-2174,435,-1148,1250,821,7
-1006,-2359,-520,-2626,-2566,-2182,-2951,-1285,-1202,-1770,150,822,7
-719,-289,-1690,-2893,-2533,-2376,-2905,-70,-435,-1926,-1650,823,5
-1179,-2315,-715,-2537,-2577,-533,-2285,-818,-281,-1109,750,824,7
-2157,-2270,-1495,-2404,-2653,-2570,-2377,-1519,-844,-2354,350,825,6
-1524,-1558,-1365,-2626,-2446,-2861,-3066,-958,-281,-2121,-150,826,6
-603,-2181,-1040,-2938,-2707,-2861,-3112,-163,-895,-1926,-1150,827,6
-316,-1914,-260,-2715,-2577,-2861,-3020,-257,-537,-1654,650,828,6
-1524,-2181,-1235,-2893,-2522,-824,-1894,70,435,-2121,-2150,829,6
-1524,-2181,-1235,-2893,-2522,-824,-1894,70,435,-2121,-2150,830,6
-2157,-1068,-3250,-2671,-2349,1309,-2032,-771,1202,-1809,-150,831,6
-2157,133,-3055,-1157,-2522,-1115,-2308,-631,1049,-2588,-450,832,4
-2674,289,-3250,-2715,-2935,-1697,-1596,-1660,1561,-1693,-250,833,5
-1179,-2226,-1105,-2582,-2555,-2279,-2308,-491,-537,-1381,-650,834,6
-258,-2047,-455,-2916,-2642,-2861,-3135,-1052,-946,-2744,-250,835,5
-1984,-845,-2795,-2938,-2620,-1794,-1986,-631,-435,-2199,-2350,836,5
-2042,-934,-1755,-2715,-2512,-2279,-654,-771,-76,-1809,-750,837,5
-2042,-934,-1755,-2715,-2512,-2279,-654,-771,-76,-1809,-750,838,5
-834,467,-2925,-2849,-2566,-2861,-2951,-397,-383,-2821,-2050,839,4
-661,-2003,454,-1602,-2512,-2764,-2928,-257,-486,-2315,850,840,6
-2157,155,-3250,-2626,-1578,-2764,-3112,-724,946,-2549,-850,841,5
-1754,-2671,-845,-2537,-2696,-2279,-2446,-1239,742,-1420,750,842,7
-1869,-467,-2470,-2849,-2143,-1891,-1917,-537,-793,-2238,-2150,843,6
-2329,-1869,-1820,-2849,-2533,-1309,-2101,-350,742,-2199,-2150,844,6
-1466,-1246,-1885,-2982,-2631,-2958,-3181,-1145,-1100,-2432,-1850,845,6
-1466,-2626,-1560,-2760,-2815,-1503,-1619,-911,-1151,-1459,-750,846,6
-1351,-1202,-1755,-2626,-2555,-1115,-1228,-70,-844,-2276,-2150,847,6
-1466,-1246,-1885,-2982,-2631,-2958,-3181,-1145,-1100,-2432,-1850,848,6
-1351,-2270,-910,-2804,-2674,-2861,-3158,-1332,-537,-2432,-450,849,7
-949,-1914,-715,-2849,-2642,-2764,-3112,-865,-127,-1848,50,850,8
-201,-489,-2015,-1068,-2175,-145,-1642,818,-1202,-2393,-2250,851,5
-1754,-2181,-260,-2715,-2577,-1018,-2377,-818,127,-1226,-650,852,7
-1754,-2181,-260,-2715,-2577,-1018,-2377,-818,127,-1226,-650,853,7
-201,-578,325,-2893,-1904,-1018,-2193,210,-127,-875,-1650,854,5
-1754,-2181,-260,-2715,-2577,-1018,-2377,-818,127,-1226,-650,855,7
-2329,-2047,-455,-2760,-2609,-1988,-2836,-1285,383,-1148,-450,856,7
-1984,-890,-3120,-2715,-2533,-2570,-3043,-958,-127,-2121,-1250,857,6
-1984,-890,-3120,-2715,-2533,-2570,-3043,-958,-127,-2121,-1250,858,6
-28,-2315,-260,-2804,-2501,-2764,-3181,-350,-1407,-2666,-1250,859,6
-1351,-1246,-1235,-2760,-2522,-2376,-1573,-116,-435,-1848,-2150,860,6
-719,-2047,-650,-3071,-2902,-921,-2239,-1052,-895,-1303,-750,861,6
373,-2359,130,-2849,-1947,-1697,-2377,116,-486,-1537,-150,862,6
373,-2359,130,-2849,-1947,-1697,-2377,116,-486,-1537,-150,863,6
1351,-2047,-65,-2537,-2512,-2570,-2928,1005,-1561,-1342,-1350,864,6
-603,-1736,-1755,-2493,-2392,-1600,-1619,1005,-1151,-2549,-2250,865,5
-1581,-1202,-3055,-1825,-2512,-727,-2331,-537,-1816,-2705,-2450,866,5
-719,-1202,-1625,-2760,-2251,-2570,-2905,303,-537,-1732,-2050,867,5
-2962,-1914,-3250,-2849,-2902,-1600,-1366,-2548,1561,-1693,1950,868,7
-1524,-1869,-1365,-2715,-2566,-1503,-1871,70,127,-2043,-2150,869,5
-1466,-2982,-1040,-2448,-2664,-1891,-2055,-1098,-25,-1498,150,870,6
-1409,-155,-3185,-2493,-2577,1309,-1320,-397,25,-2121,-850,871,5
-1524,-1869,-1365,-2715,-2566,-1503,-1871,70,127,-2043,-2150,872,5
-1811,-445,-3185,-2671,-2739,-2279,-2974,-2174,76,-2977,1150,873,6
-1409,-1335,-3250,-2893,-2620,-2667,-2997,-210,-588,-2043,-2250,874,6
-1811,-445,-3185,-2671,-2739,-2279,-2974,-2174,76,-2977,1150,875,6
-1236,-534,-3250,-2537,-2501,-2182,-2836,444,25,-2744,-2050,876,4
-2157,-801,-3250,-1736,-2761,-2279,-2928,-1005,383,-2354,150,877,4
-1581,-1068,-1950,-2893,-2555,145,-2009,-1005,-1407,-2977,-2350,878,5
-1121,-1291,-1820,-2582,-2490,-2376,-1412,584,-25,-2121,-2150,879,5
-1639,-1335,-2015,-2849,-2490,-1891,-2606,-210,588,-1887,-1150,880,5
-1639,-489,-2795,-2893,-2446,-1891,-2285,-958,-1305,-2666,-1650,881,5
-1811,-1113,-3185,-2626,-2522,-1018,-2537,-911,127,-2160,-750,882,6
-1581,-1202,-2340,-2671,-2544,-727,-2009,-350,-486,-2238,-1850,883,5
-1811,-578,-3250,-2849,-2045,-2764,-3066,-350,383,-2276,-1850,884,5
-1351,-845,-3250,-3027,-2338,-2764,-3089,-631,281,-2276,-2150,885,5
-1409,-667,-2860,-2804,-2522,-1406,-2583,-350,127,-1848,-750,886,5
-1581,-1157,-1820,-2849,-2490,824,-2009,-958,-1407,-2899,-2450,887,5
-1869,-1202,-1429,-1513,-2457,-2182,-1803,-350,-281,-1809,-650,888,6
-1984,-934,-3250,-2448,-2045,-1891,-2629,-771,332,-2082,-350,889,6
-949,-957,1170,-2849,992,-1503,-2101,-350,-1816,-58,-2350,890,5
-2272,756,-3250,-2760,-2479,-1697,-2836,-1239,1100,-2393,-450,891,4
-258,-1780,-780,-2537,-2501,-48,-1871,116,-1151,-2276,-1850,892,5
-1006,-2136,-1170,-2849,-2664,-824,-2216,-1145,25,-1732,150,893,6
-1754,-1246,-2925,-2626,-2501,-1794,-2560,-678,25,-2199,-1350,894,6
-1754,-1246,-2925,-2626,-2501,-1794,-2560,-678,25,-2199,-1350,895,6
86,-1869,0,-2626,-2642,-2085,-2951,-491,-1407,-1148,-250,896,6
-1926,-1958,-1235,-2760,-2522,-1309,-2216,-163,486,-2393,-2150,897,6
-3019,-2092,-3185,-2938,-2859,-824,-2009,-2922,1663,-1615,2350,898,6
-1696,-1825,-1950,-2938,-2848,-1018,-1917,-1660,25,-2315,50,899,6
-2502,-1736,-3250,-2804,-2544,-921,-2377,-1473,639,-2471,-450,900,5
-1581,-1202,-1950,-2760,-2588,-48,-2377,-1005,-1407,-2860,-2350,901,5
-1409,-1202,-2405,-2715,-2273,-1697,-2560,-1239,-690,-2471,-450,902,6
-1294,-601,-1820,-2626,-2566,-2085,-1527,-70,-690,-2432,-2150,903,6
-1006,-2003,-650,-845,-2837,-3055,-3158,-631,-486,-2354,350,904,4
-1869,-712,-3250,-2804,-2143,-3055,-3158,-303,-127,-2199,-1950,905,6
-1294,-601,-1820,-2626,-2566,-2085,-1527,-70,-690,-2432,-2150,906,6
-258,-2448,-715,-2893,-2707,-3055,-3181,-1052,-1202,-2315,-150,907,7
-1811,-1736,-1950,-2804,-2544,-630,-2147,-678,-25,-2043,-1250,908,6
-1811,-1736,-1950,-2804,-2544,-630,-2147,-678,-25,-2043,-1250,909,6
-1351,-378,-3250,-2760,-2468,-2473,-2882,-397,-230,-1887,-750,910,6
-891,-979,-1429,-2448,-2338,-1697,-1803,116,-588,-2082,-1450,911,6
-1869,-1914,-2015,-2626,-2609,-1600,-2560,-1052,76,-2354,-750,912,5
603,-2136,0,-2849,-2403,-1406,-2308,116,-1151,-2315,-1150,913,5
-1869,-1113,-1300,-1647,-2642,-1406,-861,958,-383,19,-1450,914,5
-1869,-1113,-1300,-1647,-2642,-1406,-861,958,-383,19,-1450,915,5
-1524,-489,-3250,-2804,-2295,-2764,-3112,-865,-76,-2238,-650,916,5
-1179,-957,-2600,-2715,-2588,-921,-2009,-303,-435,-1615,-750,917,6
-2502,-2025,-2405,-2582,-2772,-1988,-2744,-1613,1253,-1926,750,918,6
-2099,-979,-3250,-1736,-2371,1600,-1607,-678,-895,-2782,-2150,919,5
-1754,-1424,-2340,-2715,-2685,-1891,-2721,-1800,-127,-2160,450,920,6
-2617,-1113,-3250,-3027,-2696,-2279,-2974,-2408,383,-2354,550,921,6
-1524,3249,-3250,-2715,-1893,-2861,-3181,-1052,639,-2977,-750,922,3
-2904,-912,-3250,-2693,-2512,-1891,-2744,-1239,2072,-2160,850,923,6
-2042,44,-2795,-2760,-2295,-1406,-2078,-491,1151,-1654,50,924,6
-661,-2136,-1170,-2715,-2685,-2958,-3043,-584,-383,-1420,-450,925,6
-1524,-267,-1885,-2626,-2436,-1309,-1825,-724,-1305,-2821,-2450,926,5
-1581,-1068,-1560,-2804,-2588,-1018,-1366,-444,-383,-2471,-1850,927,5
-316,-712,-1170,-2537,-2425,-1212,-1297,397,-435,-2121,-1550,928,5
-1869,-1023,-2600,-3027,-2609,-727,-1940,-491,-486,-2160,-2450,929,5
-2157,-1513,-2275,-2315,-2685,-2182,-2767,-1940,-230,-2238,1150,930,6
-1294,1469,-1885,-2804,-2479,-1988,-2446,-818,-179,-2705,-1150,931,5
-1581,-979,-1495,-2760,-2479,-1697,-1297,-397,-588,-2276,-1850,932,6
-2789,-489,-3250,-3116,-2935,-1794,-2331,-2080,3250,-2238,850,933,6
-661,-400,1170,-2893,1112,-1600,-1917,-257,-2431,642,-2550,934,6
-3019,-489,-3250,-3116,-2935,-1794,-2331,-2080,3250,-2238,850,935,6
-661,-2270,-520,-2849,-2750,-2473,-2974,-1473,-998,-2393,-250,936,5
-2042,-1736,-1690,-2893,-2544,-1600,-2606,-1052,76,-2199,-1050,937,6
-2042,-1736,-1690,-2893,-2544,-1600,-2606,-1052,76,-2199,-1050,938,6
-2042,-1736,-1690,-2893,-2544,-1600,-2606,-1052,76,-2199,-1050,939,6
-2042,-1736,-1690,-2893,-2544,-1600,-2606,-1052,76,-2199,-1050,940,6
-2157,-1469,-2535,-2849,-2588,-2085,-2515,-724,-179,-2510,-2350,941,5
-1639,-1113,-1560,-2715,-2479,-1697,-1297,-397,-435,-2354,-1850,942,6
-1639,-1113,-1560,-2715,-2479,-1697,-1297,-397,-435,-2354,-1850,943,6
-1409,89,-1560,-1958,-2219,-339,-1848,-163,-588,-2744,-2450,944,5
-1064,-2047,-2600,-2893,-2566,-2764,-2813,-584,-1458,-2860,-1950,945,6
-661,-333,-1820,-2671,-2522,-2182,-2285,257,-998,-2549,-2050,946,5
-1754,-66,-3250,-2760,-1578,-2958,-3135,-444,76,-2510,-1650,947,5
-2099,-1202,-3120,-2582,-2631,-1503,-2469,-1473,25,-1965,950,948,6
-2444,-1558,-3250,-3027,-2761,-1891,-2790,-1192,-76,-2782,-2150,949,5
-2444,-1558,-3250,-3027,-2761,-1891,-2790,-1192,-76,-2782,-2150,950,5
-2444,-1558,-3250,-3027,-2761,-1891,-2790,-1192,-76,-2782,-2150,951,5
-1581,-1513,-3120,-2893,-2468,-2085,-2675,-771,-76,-2432,-1150,952,6
-1581,-1513,-3120,-2893,-2468,-2085,-2675,-771,-76,-2432,-1150,953,6
-1581,-1513,-3120,-2893,-2468,-2085,-2675,-771,-76,-2432,-1150,954,6
-1581,-1513,-3120,-2893,-2468,-2085,-2675,-771,-76,-2432,-1150,955,6
